id,year,state_name,state_code,district_name,district_code,crop_name,crop_code,crop_type,season,area,area_unit,production,production_unit,yield,yield_unit,old_district_name,actual_rainfall,rfs_rainfall,normal_rainfall,rainfall_deviation,agri_year,irrigation_food_category,irrigation_crop_type,irrigation_crop_name,irrigation_crop_code,irrigation_season,crop_irrigation_area,total_irrigated_area
385674,2019-2020,Telangana,36,Jogulamba Gadwal,695,Sesamum,1003.0,Oilseeds,Rabi,11.0,Hectare,7.0,Tonnes,0.636,Tonnes/Hectare,Mahabubnagar,729.7749999999997,462.6415046852999,749.0500000000012,18.37980159456608,2019-2020,Non Food Crop,Oilseeds,Sesamum,0.0,Rabi,24240.6,1651809.0
385937,2019-2020,Telangana,36,Mahabubnagar,512,Sesamum,1003.0,Oilseeds,Rabi,3.0,Hectare,2.0,Tonnes,0.667,Tonnes/Hectare,Mahabubnagar,729.7749999999997,462.6415046852999,749.0500000000012,18.37980159456608,2019-2020,Non Food Crop,Oilseeds,Sesamum,0.0,Rabi,24240.6,1651809.0
386133,2019-2020,Telangana,36,Nagarkurnool,694,Sesamum,1003.0,Oilseeds,Rabi,48.0,Hectare,31.0,Tonnes,0.646,Tonnes/Hectare,Mahabubnagar,729.7749999999997,462.6415046852999,749.0500000000012,18.37980159456608,2019-2020,Non Food Crop,Oilseeds,Sesamum,0.0,Rabi,24240.6,1651809.0
386219,2019-2020,Telangana,36,Narayanpet,721,Sesamum,1003.0,Oilseeds,Rabi,5.0,Hectare,3.0,Tonnes,0.6,Tonnes/Hectare,Mahabubnagar,729.7749999999997,462.6415046852999,749.0500000000012,18.37980159456608,2019-2020,Non Food Crop,Oilseeds,Sesamum,0.0,Rabi,24240.6,1651809.0
386661,2019-2020,Telangana,36,Wanaparthy,693,Sesamum,1003.0,Oilseeds,Rabi,3.0,Hectare,2.0,Tonnes,0.667,Tonnes/Hectare,Mahabubnagar,729.7749999999997,462.6415046852999,749.0500000000012,18.37980159456608,2019-2020,Non Food Crop,Oilseeds,Sesamum,0.0,Rabi,24240.6,1651809.0
407171,2020-2021,Telangana,36,Jogulamba Gadwal,695,Sesamum,1003.0,Oilseeds,Rabi,12.0,Hectare,8.0,Tonnes,0.667,Tonnes/Hectare,Mahabubnagar,1118.36,690.3114258788995,749.0000000000013,73.80066498610609,2020-2021,Non Food Crop,Oilseeds,Sesamum,0.0,Rabi,28399.45,1903948.0
407483,2020-2021,Telangana,36,Mahabubnagar,512,Sesamum,1003.0,Oilseeds,Rabi,2.0,Hectare,2.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar,1118.36,690.3114258788995,749.0000000000013,73.80066498610609,2020-2021,Non Food Crop,Oilseeds,Sesamum,0.0,Rabi,28399.45,1903948.0
407702,2020-2021,Telangana,36,Nagarkurnool,694,Sesamum,1003.0,Oilseeds,Rabi,102.0,Hectare,69.0,Tonnes,0.676,Tonnes/Hectare,Mahabubnagar,1118.36,690.3114258788995,749.0000000000013,73.80066498610609,2020-2021,Non Food Crop,Oilseeds,Sesamum,0.0,Rabi,28399.45,1903948.0
407807,2020-2021,Telangana,36,Narayanpet,721,Sesamum,1003.0,Oilseeds,Rabi,26.0,Hectare,18.0,Tonnes,0.692,Tonnes/Hectare,Mahabubnagar,1118.36,690.3114258788995,749.0000000000013,73.80066498610609,2020-2021,Non Food Crop,Oilseeds,Sesamum,0.0,Rabi,28399.45,1903948.0
408347,2020-2021,Telangana,36,Wanaparthy,693,Sesamum,1003.0,Oilseeds,Rabi,18.0,Hectare,12.0,Tonnes,0.667,Tonnes/Hectare,Mahabubnagar,1118.36,690.3114258788995,749.0000000000013,73.80066498610609,2020-2021,Non Food Crop,Oilseeds,Sesamum,0.0,Rabi,28399.45,1903948.0
428492,2021-2022,Telangana,36,Jogulamba Gadwal,695,Sesamum,1003.0,Oilseeds,Rabi,36.0,Hectare,28.0,Tonnes,0.778,Tonnes/Hectare,Mahabubnagar,758.02,473.50338395780017,749.0000000000013,32.18701959503425,2021-2022,Non Food Crop,Oilseeds,Sesamum,0.0,Rabi,26331.125,1862580.0
428835,2021-2022,Telangana,36,Mahabubnagar,512,Sesamum,1003.0,Oilseeds,Rabi,9.0,Hectare,7.0,Tonnes,0.778,Tonnes/Hectare,Mahabubnagar,758.02,473.50338395780017,749.0000000000013,32.18701959503425,2021-2022,Non Food Crop,Oilseeds,Sesamum,0.0,Rabi,26331.125,1862580.0
429106,2021-2022,Telangana,36,Nagarkurnool,694,Sesamum,1003.0,Oilseeds,Rabi,32.0,Hectare,25.0,Tonnes,0.781,Tonnes/Hectare,Mahabubnagar,758.02,473.50338395780017,749.0000000000013,32.18701959503425,2021-2022,Non Food Crop,Oilseeds,Sesamum,0.0,Rabi,26331.125,1862580.0
429225,2021-2022,Telangana,36,Narayanpet,721,Sesamum,1003.0,Oilseeds,Rabi,16.0,Hectare,12.0,Tonnes,0.75,Tonnes/Hectare,Mahabubnagar,758.02,473.50338395780017,749.0000000000013,32.18701959503425,2021-2022,Non Food Crop,Oilseeds,Sesamum,0.0,Rabi,26331.125,1862580.0
429843,2021-2022,Telangana,36,Wanaparthy,693,Sesamum,1003.0,Oilseeds,Rabi,39.0,Hectare,30.0,Tonnes,0.769,Tonnes/Hectare,Mahabubnagar,758.02,473.50338395780017,749.0000000000013,32.18701959503425,2021-2022,Non Food Crop,Oilseeds,Sesamum,0.0,Rabi,26331.125,1862580.0
385678,2019-2020,Telangana,36,Jogulamba Gadwal,695,Small Millets,108.0,Cereals,All Seasons,252.0,Hectare,378.0,Tonnes,1.5,Tonnes/Hectare,Mahabubnagar,729.7749999999997,462.6415046852999,749.0500000000012,18.37980159456608,2019-2020,Food Crop,Cereals,Small Millets,0.0,All Seasons,24240.6,1651809.0
386137,2019-2020,Telangana,36,Nagarkurnool,694,Small Millets,108.0,Cereals,All Seasons,117.0,Hectare,240.0,Tonnes,2.051,Tonnes/Hectare,Mahabubnagar,729.7749999999997,462.6415046852999,749.0500000000012,18.37980159456608,2019-2020,Food Crop,Cereals,Small Millets,0.0,All Seasons,24240.6,1651809.0
428495,2021-2022,Telangana,36,Jogulamba Gadwal,695,Small Millets,108.0,Cereals,All Seasons,255.0,Hectare,184.0,Tonnes,0.722,Tonnes/Hectare,Mahabubnagar,758.02,473.50338395780017,749.0000000000013,32.18701959503425,2021-2022,Food Crop,Cereals,Small Millets,0.0,All Seasons,26331.125,1862580.0
428839,2021-2022,Telangana,36,Mahabubnagar,512,Small Millets,108.0,Cereals,All Seasons,6.0,Hectare,5.0,Tonnes,0.833,Tonnes/Hectare,Mahabubnagar,758.02,473.50338395780017,749.0000000000013,32.18701959503425,2021-2022,Food Crop,Cereals,Small Millets,0.0,All Seasons,26331.125,1862580.0
429110,2021-2022,Telangana,36,Nagarkurnool,694,Small Millets,108.0,Cereals,All Seasons,6.0,Hectare,4.0,Tonnes,0.667,Tonnes/Hectare,Mahabubnagar,758.02,473.50338395780017,749.0000000000013,32.18701959503425,2021-2022,Food Crop,Cereals,Small Millets,0.0,All Seasons,26331.125,1862580.0
429847,2021-2022,Telangana,36,Wanaparthy,693,Small Millets,108.0,Cereals,All Seasons,2.0,Hectare,2.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar,758.02,473.50338395780017,749.0000000000013,32.18701959503425,2021-2022,Food Crop,Cereals,Small Millets,0.0,All Seasons,26331.125,1862580.0
284883,2014-2015,Telangana,36,Mahabubnagar,512,Small Millets,108.0,Cereals,Kharif,134.0,Hectare,85.0,Tonnes,0.634,Tonnes/Hectare,Mahabubnagar,703.4499999999996,446.4565676103999,749.0000000000013,46.14573110870237,2014-2015,Food Crop,Cereals,Small Millets,0.0,Kharif,9130.7,625632.0
303363,2015-2016,Telangana,36,Mahabubnagar,512,Small Millets,108.0,Cereals,Kharif,1241.0,Hectare,989.0,Tonnes,0.797,Tonnes/Hectare,Mahabubnagar,548.0899999999999,347.87924180230016,749.0500000000012,37.56291277209195,2015-2016,Food Crop,Cereals,Small Millets,0.0,Kharif,6901.025,500406.0
342977,2017-2018,Telangana,36,Jogulamba Gadwal,695,Small Millets,108.0,Cereals,Kharif,70.0,Hectare,93.0,Tonnes,1.329,Tonnes/Hectare,Mahabubnagar,686.56,435.7977962675004,749.0000000000013,26.324385473019017,2017-2018,Food Crop,Cereals,Small Millets,0.0,Kharif,16642.925,1246967.0
343339,2017-2018,Telangana,36,Nagarkurnool,694,Small Millets,108.0,Cereals,Kharif,218.0,Hectare,289.0,Tonnes,1.326,Tonnes/Hectare,Mahabubnagar,686.56,435.7977962675004,749.0000000000013,26.324385473019017,2017-2018,Food Crop,Cereals,Small Millets,0.0,Kharif,16642.925,1246967.0
363679,2018-2019,Telangana,36,Jogulamba Gadwal,695,Small Millets,108.0,Cereals,Kharif,30.0,Hectare,26.0,Tonnes,0.867,Tonnes/Hectare,Mahabubnagar,469.4199999999995,297.9241788969003,749.0000000000013,-34.927525502272495,2018-2019,Food Crop,Cereals,Small Millets,0.0,Kharif,16183.175,1192905.0
363892,2018-2019,Telangana,36,Mahabubnagar,512,Small Millets,108.0,Cereals,Kharif,8.0,Hectare,8.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar,469.4199999999995,297.9241788969003,749.0000000000013,-34.927525502272495,2018-2019,Food Crop,Cereals,Small Millets,0.0,Kharif,16183.175,1192905.0
364053,2018-2019,Telangana,36,Nagarkurnool,694,Small Millets,108.0,Cereals,Kharif,58.0,Hectare,63.0,Tonnes,1.086,Tonnes/Hectare,Mahabubnagar,469.4199999999995,297.9241788969003,749.0000000000013,-34.927525502272495,2018-2019,Food Crop,Cereals,Small Millets,0.0,Kharif,16183.175,1192905.0
407173,2020-2021,Telangana,36,Jogulamba Gadwal,695,Small Millets,108.0,Cereals,Kharif,53.0,Hectare,21.0,Tonnes,0.396,Tonnes/Hectare,Mahabubnagar,1118.36,690.3114258788995,749.0000000000013,73.80066498610609,2020-2021,Food Crop,Cereals,Small Millets,0.0,Kharif,28399.45,1903948.0
407485,2020-2021,Telangana,36,Mahabubnagar,512,Small Millets,108.0,Cereals,Kharif,23.0,Hectare,13.0,Tonnes,0.565,Tonnes/Hectare,Mahabubnagar,1118.36,690.3114258788995,749.0000000000013,73.80066498610609,2020-2021,Food Crop,Cereals,Small Millets,0.0,Kharif,28399.45,1903948.0
407704,2020-2021,Telangana,36,Nagarkurnool,694,Small Millets,108.0,Cereals,Kharif,78.0,Hectare,53.0,Tonnes,0.679,Tonnes/Hectare,Mahabubnagar,1118.36,690.3114258788995,749.0000000000013,73.80066498610609,2020-2021,Food Crop,Cereals,Small Millets,0.0,Kharif,28399.45,1903948.0
407809,2020-2021,Telangana,36,Narayanpet,721,Small Millets,108.0,Cereals,Kharif,17.0,Hectare,10.0,Tonnes,0.588,Tonnes/Hectare,Mahabubnagar,1118.36,690.3114258788995,749.0000000000013,73.80066498610609,2020-2021,Food Crop,Cereals,Small Millets,0.0,Kharif,28399.45,1903948.0
408349,2020-2021,Telangana,36,Wanaparthy,693,Small Millets,108.0,Cereals,Kharif,19.0,Hectare,10.0,Tonnes,0.526,Tonnes/Hectare,Mahabubnagar,1118.36,690.3114258788995,749.0000000000013,73.80066498610609,2020-2021,Food Crop,Cereals,Small Millets,0.0,Kharif,28399.45,1903948.0
450476,2022-2023,Telangana,36,Jogulamba Gadwal,695,Small Millets,108.0,Cereals,Kharif,26.0,Hectare,27.0,Tonnes,1.038,Tonnes/Hectare,Mahabubnagar,1030.43,651.4815429049997,749.0000000000013,152.7424208579274,2022-2023,Food Crop,Cereals,Small Millets,0.0,Kharif,29272.25,2101954.0
451005,2022-2023,Telangana,36,Nagarkurnool,694,Small Millets,108.0,Cereals,Kharif,6.0,Hectare,6.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar,1030.43,651.4815429049997,749.0000000000013,152.7424208579274,2022-2023,Food Crop,Cereals,Small Millets,0.0,Kharif,29272.25,2101954.0
451681,2022-2023,Telangana,36,Wanaparthy,693,Small Millets,108.0,Cereals,Kharif,11.0,Hectare,12.0,Tonnes,1.091,Tonnes/Hectare,Mahabubnagar,1030.43,651.4815429049997,749.0000000000013,152.7424208579274,2022-2023,Food Crop,Cereals,Small Millets,0.0,Kharif,29272.25,2101954.0
303364,2015-2016,Telangana,36,Mahabubnagar,512,Small Millets,108.0,Cereals,Rabi,64.0,Hectare,51.0,Tonnes,0.797,Tonnes/Hectare,Mahabubnagar,548.0899999999999,347.87924180230016,749.0500000000012,37.56291277209195,2015-2016,Food Crop,Cereals,Small Millets,0.0,Rabi,6901.025,500406.0
385677,2019-2020,Telangana,36,Jogulamba Gadwal,695,Small Millets,108.0,Cereals,Rabi,62.0,Hectare,93.0,Tonnes,1.5,Tonnes/Hectare,Mahabubnagar,729.7749999999997,462.6415046852999,749.0500000000012,18.37980159456608,2019-2020,Food Crop,Cereals,Small Millets,0.0,Rabi,24240.6,1651809.0
386136,2019-2020,Telangana,36,Nagarkurnool,694,Small Millets,108.0,Cereals,Rabi,1.0,Hectare,2.0,Tonnes,2.0,Tonnes/Hectare,Mahabubnagar,729.7749999999997,462.6415046852999,749.0500000000012,18.37980159456608,2019-2020,Food Crop,Cereals,Small Millets,0.0,Rabi,24240.6,1651809.0
407174,2020-2021,Telangana,36,Jogulamba Gadwal,695,Small Millets,108.0,Cereals,Rabi,194.0,Hectare,76.0,Tonnes,0.392,Tonnes/Hectare,Mahabubnagar,1118.36,690.3114258788995,749.0000000000013,73.80066498610609,2020-2021,Food Crop,Cereals,Small Millets,0.0,Rabi,28399.45,1903948.0
407705,2020-2021,Telangana,36,Nagarkurnool,694,Small Millets,108.0,Cereals,Rabi,2.0,Hectare,2.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar,1118.36,690.3114258788995,749.0000000000013,73.80066498610609,2020-2021,Food Crop,Cereals,Small Millets,0.0,Rabi,28399.45,1903948.0
408350,2020-2021,Telangana,36,Wanaparthy,693,Small Millets,108.0,Cereals,Rabi,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar,1118.36,690.3114258788995,749.0000000000013,73.80066498610609,2020-2021,Food Crop,Cereals,Small Millets,0.0,Rabi,28399.45,1903948.0
284885,2014-2015,Telangana,36,Mahabubnagar,512,Sugarcane,401.0,Sugar,Kharif,1320.0,Hectare,109160.0,Tonnes,82.697,Tonnes/Hectare,Mahabubnagar,703.4499999999996,446.4565676103999,749.0000000000013,46.14573110870237,2014-2015,Food Crop,Sugar,Sugarcane,401.0,Kharif,3480.0,625632.0
284888,2014-2015,Telangana,36,Mahabubnagar,512,Sunflower,1007.0,Oilseeds,All Seasons,2841.0,Hectare,2399.0,Tonnes,0.844,Tonnes/Hectare,Mahabubnagar,703.4499999999996,446.4565676103999,749.0000000000013,46.14573110870237,2014-2015,Non Food Crop,Oilseeds,Sunflower,0.0,All Seasons,9130.7,625632.0
342981,2017-2018,Telangana,36,Jogulamba Gadwal,695,Sunflower,1007.0,Oilseeds,All Seasons,147.0,Hectare,314.0,Tonnes,2.136,Tonnes/Hectare,Mahabubnagar,686.56,435.7977962675004,749.0000000000013,26.324385473019017,2017-2018,Non Food Crop,Oilseeds,Sunflower,0.0,All Seasons,16642.925,1246967.0
343211,2017-2018,Telangana,36,Mahabubnagar,512,Sunflower,1007.0,Oilseeds,All Seasons,296.0,Hectare,632.0,Tonnes,2.135,Tonnes/Hectare,Mahabubnagar,686.56,435.7977962675004,749.0000000000013,26.324385473019017,2017-2018,Non Food Crop,Oilseeds,Sunflower,0.0,All Seasons,16642.925,1246967.0
343343,2017-2018,Telangana,36,Nagarkurnool,694,Sunflower,1007.0,Oilseeds,All Seasons,5.0,Hectare,11.0,Tonnes,2.2,Tonnes/Hectare,Mahabubnagar,686.56,435.7977962675004,749.0000000000013,26.324385473019017,2017-2018,Non Food Crop,Oilseeds,Sunflower,0.0,All Seasons,16642.925,1246967.0
385682,2019-2020,Telangana,36,Jogulamba Gadwal,695,Sunflower,1007.0,Oilseeds,All Seasons,28.0,Hectare,62.0,Tonnes,2.214,Tonnes/Hectare,Mahabubnagar,729.7749999999997,462.6415046852999,749.0500000000012,18.37980159456608,2019-2020,Non Food Crop,Oilseeds,Sunflower,0.0,All Seasons,24240.6,1651809.0
386141,2019-2020,Telangana,36,Nagarkurnool,694,Sunflower,1007.0,Oilseeds,All Seasons,11.0,Hectare,25.0,Tonnes,2.273,Tonnes/Hectare,Mahabubnagar,729.7749999999997,462.6415046852999,749.0500000000012,18.37980159456608,2019-2020,Non Food Crop,Oilseeds,Sunflower,0.0,All Seasons,24240.6,1651809.0
428502,2021-2022,Telangana,36,Jogulamba Gadwal,695,Sunflower,1007.0,Oilseeds,All Seasons,69.0,Hectare,94.0,Tonnes,1.362,Tonnes/Hectare,Mahabubnagar,758.02,473.50338395780017,749.0000000000013,32.18701959503425,2021-2022,Non Food Crop,Oilseeds,Sunflower,0.0,All Seasons,26331.125,1862580.0
428844,2021-2022,Telangana,36,Mahabubnagar,512,Sunflower,1007.0,Oilseeds,All Seasons,14.0,Hectare,19.0,Tonnes,1.357,Tonnes/Hectare,Mahabubnagar,758.02,473.50338395780017,749.0000000000013,32.18701959503425,2021-2022,Non Food Crop,Oilseeds,Sunflower,0.0,All Seasons,26331.125,1862580.0
429114,2021-2022,Telangana,36,Nagarkurnool,694,Sunflower,1007.0,Oilseeds,All Seasons,125.0,Hectare,170.0,Tonnes,1.36,Tonnes/Hectare,Mahabubnagar,758.02,473.50338395780017,749.0000000000013,32.18701959503425,2021-2022,Non Food Crop,Oilseeds,Sunflower,0.0,All Seasons,26331.125,1862580.0
429234,2021-2022,Telangana,36,Narayanpet,721,Sunflower,1007.0,Oilseeds,All Seasons,79.0,Hectare,108.0,Tonnes,1.367,Tonnes/Hectare,Mahabubnagar,758.02,473.50338395780017,749.0000000000013,32.18701959503425,2021-2022,Non Food Crop,Oilseeds,Sunflower,0.0,All Seasons,26331.125,1862580.0
303367,2015-2016,Telangana,36,Mahabubnagar,512,Sunflower,1007.0,Oilseeds,Kharif,875.0,Hectare,796.0,Tonnes,0.91,Tonnes/Hectare,Mahabubnagar,548.0899999999999,347.87924180230016,749.0500000000012,37.56291277209195,2015-2016,Non Food Crop,Oilseeds,Sunflower,0.0,Kharif,6901.025,500406.0
342979,2017-2018,Telangana,36,Jogulamba Gadwal,695,Sunflower,1007.0,Oilseeds,Kharif,146.0,Hectare,312.0,Tonnes,2.137,Tonnes/Hectare,Mahabubnagar,686.56,435.7977962675004,749.0000000000013,26.324385473019017,2017-2018,Non Food Crop,Oilseeds,Sunflower,0.0,Kharif,16642.925,1246967.0
343209,2017-2018,Telangana,36,Mahabubnagar,512,Sunflower,1007.0,Oilseeds,Kharif,238.0,Hectare,508.0,Tonnes,2.134,Tonnes/Hectare,Mahabubnagar,686.56,435.7977962675004,749.0000000000013,26.324385473019017,2017-2018,Non Food Crop,Oilseeds,Sunflower,0.0,Kharif,16642.925,1246967.0
343341,2017-2018,Telangana,36,Nagarkurnool,694,Sunflower,1007.0,Oilseeds,Kharif,1.0,Hectare,2.0,Tonnes,2.0,Tonnes/Hectare,Mahabubnagar,686.56,435.7977962675004,749.0000000000013,26.324385473019017,2017-2018,Non Food Crop,Oilseeds,Sunflower,0.0,Kharif,16642.925,1246967.0
364119,2018-2019,Telangana,36,Narayanpet,721,Sunflower,1007.0,Oilseeds,Kharif,123.0,Hectare,241.0,Tonnes,1.959,Tonnes/Hectare,Mahabubnagar,469.4199999999995,297.9241788969003,749.0000000000013,-34.927525502272495,2018-2019,Non Food Crop,Oilseeds,Sunflower,0.0,Kharif,16183.175,1192905.0
450483,2022-2023,Telangana,36,Jogulamba Gadwal,695,Sunflower,1007.0,Oilseeds,Kharif,35.0,Hectare,65.0,Tonnes,1.857,Tonnes/Hectare,Mahabubnagar,1030.43,651.4815429049997,749.0000000000013,152.7424208579274,2022-2023,Non Food Crop,Oilseeds,Sunflower,0.0,Kharif,29272.25,2101954.0
451121,2022-2023,Telangana,36,Narayanpet,721,Sunflower,1007.0,Oilseeds,Kharif,8.0,Hectare,15.0,Tonnes,1.875,Tonnes/Hectare,Mahabubnagar,1030.43,651.4815429049997,749.0000000000013,152.7424208579274,2022-2023,Non Food Crop,Oilseeds,Sunflower,0.0,Kharif,29272.25,2101954.0
429115,2021-2022,Telangana,36,Nagarkurnool,694,Sweet Potato,703.0,Vegetable,Kharif,1.0,Hectare,12.0,Tonnes,12.0,Tonnes/Hectare,Mahabubnagar,758.02,473.50338395780017,749.0000000000013,32.18701959503425,2021-2022,Food Crop,Vegetable,Sweet Potato,0.0,Kharif,26331.125,1862580.0
386142,2019-2020,Telangana,36,Nagarkurnool,694,Sweet Potato,703.0,Vegetable,Rabi,2.0,Hectare,31.0,Tonnes,15.5,Tonnes/Hectare,Mahabubnagar,729.7749999999997,462.6415046852999,749.0500000000012,18.37980159456608,2019-2020,Food Crop,Vegetable,Sweet Potato,0.0,Rabi,24240.6,1651809.0
407711,2020-2021,Telangana,36,Nagarkurnool,694,Sweet Potato,703.0,Vegetable,Rabi,1.0,Hectare,9.0,Tonnes,9.0,Tonnes/Hectare,Mahabubnagar,1118.36,690.3114258788995,749.0000000000013,73.80066498610609,2020-2021,Food Crop,Vegetable,Sweet Potato,0.0,Rabi,28399.45,1903948.0
342984,2017-2018,Telangana,36,Jogulamba Gadwal,695,Tobacco,1302.0,Drugs And Narcotics,All Seasons,1978.0,Hectare,5648.0,Tonnes,2.855,Tonnes/Hectare,Mahabubnagar,686.56,435.7977962675004,749.0000000000013,26.324385473019017,2017-2018,Non Food Crop,Drugs And Narcotics,Tobacco,0.0,All Seasons,16642.925,1246967.0
363683,2018-2019,Telangana,36,Jogulamba Gadwal,695,Tobacco,1302.0,Drugs And Narcotics,All Seasons,2199.0,Hectare,5916.0,Tonnes,2.69,Tonnes/Hectare,Mahabubnagar,469.4199999999995,297.9241788969003,749.0000000000013,-34.927525502272495,2018-2019,Non Food Crop,Drugs And Narcotics,Tobacco,0.0,All Seasons,16183.175,1192905.0
385685,2019-2020,Telangana,36,Jogulamba Gadwal,695,Tobacco,1302.0,Drugs And Narcotics,All Seasons,1599.0,Hectare,5029.0,Tonnes,3.145,Tonnes/Hectare,Mahabubnagar,729.7749999999997,462.6415046852999,749.0500000000012,18.37980159456608,2019-2020,Non Food Crop,Drugs And Narcotics,Tobacco,0.0,All Seasons,24240.6,1651809.0
407183,2020-2021,Telangana,36,Jogulamba Gadwal,695,Tobacco,1302.0,Drugs And Narcotics,All Seasons,808.0,Hectare,1024.0,Tonnes,1.267,Tonnes/Hectare,Mahabubnagar,1118.36,690.3114258788995,749.0000000000013,73.80066498610609,2020-2021,Non Food Crop,Drugs And Narcotics,Tobacco,0.0,All Seasons,28399.45,1903948.0
284889,2014-2015,Telangana,36,Mahabubnagar,512,Tobacco,1302.0,Drugs And Narcotics,Kharif,1178.0,Hectare,2305.0,Tonnes,1.957,Tonnes/Hectare,Mahabubnagar,703.4499999999996,446.4565676103999,749.0000000000013,46.14573110870237,2014-2015,Non Food Crop,Drugs And Narcotics,Tobacco,0.0,Kharif,9130.7,625632.0
303370,2015-2016,Telangana,36,Mahabubnagar,512,Tobacco,1302.0,Drugs And Narcotics,Kharif,1187.0,Hectare,2816.0,Tonnes,2.372,Tonnes/Hectare,Mahabubnagar,548.0899999999999,347.87924180230016,749.0500000000012,37.56291277209195,2015-2016,Non Food Crop,Drugs And Narcotics,Tobacco,0.0,Kharif,6901.025,500406.0
322366,2016-2017,Telangana,36,Jogulamba Gadwal,695,Tobacco,1302.0,Drugs And Narcotics,Kharif,2154.0,Hectare,5777.0,Tonnes,2.682,Tonnes/Hectare,Mahabubnagar,647.4799999999997,410.94325123280026,749.0000000000013,-0.8807983751761185,2016-2017,Non Food Crop,Drugs And Narcotics,Tobacco,0.0,Kharif,14836.0,1117150.0
342982,2017-2018,Telangana,36,Jogulamba Gadwal,695,Tobacco,1302.0,Drugs And Narcotics,Kharif,472.0,Hectare,1348.0,Tonnes,2.856,Tonnes/Hectare,Mahabubnagar,686.56,435.7977962675004,749.0000000000013,26.324385473019017,2017-2018,Non Food Crop,Drugs And Narcotics,Tobacco,0.0,Kharif,16642.925,1246967.0
385683,2019-2020,Telangana,36,Jogulamba Gadwal,695,Tobacco,1302.0,Drugs And Narcotics,Kharif,755.0,Hectare,2374.0,Tonnes,3.144,Tonnes/Hectare,Mahabubnagar,729.7749999999997,462.6415046852999,749.0500000000012,18.37980159456608,2019-2020,Non Food Crop,Drugs And Narcotics,Tobacco,0.0,Kharif,24240.6,1651809.0
386666,2019-2020,Telangana,36,Wanaparthy,693,Tobacco,1302.0,Drugs And Narcotics,Kharif,2.0,Hectare,6.0,Tonnes,3.0,Tonnes/Hectare,Mahabubnagar,729.7749999999997,462.6415046852999,749.0500000000012,18.37980159456608,2019-2020,Non Food Crop,Drugs And Narcotics,Tobacco,0.0,Kharif,24240.6,1651809.0
303371,2015-2016,Telangana,36,Mahabubnagar,512,Tobacco,1302.0,Drugs And Narcotics,Rabi,1177.0,Hectare,2792.0,Tonnes,2.372,Tonnes/Hectare,Mahabubnagar,548.0899999999999,347.87924180230016,749.0500000000012,37.56291277209195,2015-2016,Non Food Crop,"Drugs, Narcotics and plantation Crop",Tobacco,1302.0,Rabi,983.0,500406.0
450792,2022-2023,Telangana,36,Mahabubnagar,512,Turmeric,504.0,Spices,All Seasons,2.0,Hectare,16.0,Tonnes,8.0,Tonnes/Hectare,Mahabubnagar,1030.43,651.4815429049997,749.0000000000013,152.7424208579274,2022-2023,Food Crop,Spices,Turmeric,0.0,All Seasons,29272.25,2101954.0
407712,2020-2021,Telangana,36,Nagarkurnool,694,Turmeric,504.0,Spices,Kharif,1.0,Hectare,8.0,Tonnes,8.0,Tonnes/Hectare,Mahabubnagar,1118.36,690.3114258788995,749.0000000000013,73.80066498610609,2020-2021,Food Crop,Spices,Turmeric,0.0,Kharif,28399.45,1903948.0
429116,2021-2022,Telangana,36,Nagarkurnool,694,Turmeric,504.0,Spices,Kharif,1.0,Hectare,7.0,Tonnes,7.0,Tonnes/Hectare,Mahabubnagar,758.02,473.50338395780017,749.0000000000013,32.18701959503425,2021-2022,Food Crop,Spices,Turmeric,0.0,Kharif,26331.125,1862580.0
450791,2022-2023,Telangana,36,Mahabubnagar,512,Turmeric,504.0,Spices,Rabi,1.0,Hectare,8.0,Tonnes,8.0,Tonnes/Hectare,Mahabubnagar,1030.43,651.4815429049997,749.0000000000013,152.7424208579274,2022-2023,Food Crop,Spices,Turmeric,0.0,Rabi,29272.25,2101954.0
303376,2015-2016,Telangana,36,Mahabubnagar,512,Urad,203.0,Pulses,All Seasons,2156.0,Hectare,1506.0,Tonnes,0.699,Tonnes/Hectare,Mahabubnagar,548.0899999999999,347.87924180230016,749.0500000000012,37.56291277209195,2015-2016,Food Crop,Pulses,Urad,0.0,All Seasons,6901.025,500406.0
322371,2016-2017,Telangana,36,Jogulamba Gadwal,695,Urad,203.0,Pulses,All Seasons,1065.0,Hectare,870.0,Tonnes,0.817,Tonnes/Hectare,Mahabubnagar,647.4799999999997,410.94325123280026,749.0000000000013,-0.8807983751761185,2016-2017,Food Crop,Pulses,Urad,0.0,All Seasons,14836.0,1117150.0
322745,2016-2017,Telangana,36,Nagarkurnool,694,Urad,203.0,Pulses,All Seasons,500.0,Hectare,408.0,Tonnes,0.816,Tonnes/Hectare,Mahabubnagar,647.4799999999997,410.94325123280026,749.0000000000013,-0.8807983751761185,2016-2017,Food Crop,Pulses,Urad,0.0,All Seasons,14836.0,1117150.0
