id,year,state_name,state_code,district_name,district_code,food_category,crop_type,sub_crop_type,crop_name,crop_code,season,area,old_district_name
477665,2018-2019,Telangana,36,Kamareddy,685.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,74.0,Nizamabad
477666,2018-2019,Telangana,36,Kamareddy,685.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,,Nizamabad
477667,2018-2019,Telangana,36,Kamareddy,685.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Nizamabad
477668,2018-2019,Telangana,36,Kamareddy,685.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Nizamabad
477669,2018-2019,Telangana,36,Kamareddy,685.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Nizamabad
477670,2018-2019,Telangana,36,Kamareddy,685.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Nizamabad
477671,2018-2019,Telangana,36,Kamareddy,685.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,,Nizamabad
477672,2018-2019,Telangana,36,Kamareddy,685.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,85.0,Nizamabad
477673,2018-2019,Telangana,36,Kamareddy,685.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Nizamabad
477674,2018-2019,Telangana,36,Kamareddy,685.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,,Nizamabad
477675,2018-2019,Telangana,36,Kamareddy,685.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Nizamabad
477676,2018-2019,Telangana,36,Kamareddy,685.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,23.0,Nizamabad
477677,2018-2019,Telangana,36,Kamareddy,685.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,,Nizamabad
477678,2018-2019,Telangana,36,Kamareddy,685.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,81.0,Nizamabad
477679,2018-2019,Telangana,36,Kamareddy,685.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,43.0,Nizamabad
477680,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,,Karimnagar
477681,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Karimnagar
477682,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Karimnagar
477683,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,,Karimnagar
477684,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Karimnagar
477685,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,16222.0,Karimnagar
477686,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Karimnagar
477687,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Karimnagar
477688,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Karimnagar
477689,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,,Karimnagar
477690,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,54612.0,Karimnagar
477691,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Karimnagar
477692,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,48707.0,Karimnagar
477693,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Karimnagar
477694,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,,Karimnagar
477695,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,,Karimnagar
477696,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,,Karimnagar
477697,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Pulses,Pulses,Gram,201.0,,,Karimnagar
477698,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,51.0,Karimnagar
477699,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,308.0,Karimnagar
477700,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Karimnagar
477701,2018-2019,Telangana,36,Karimnagar,508.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,,Karimnagar
477702,2018-2019,Telangana,36,Karimnagar,508.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Karimnagar
477703,2018-2019,Telangana,36,Karimnagar,508.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Karimnagar
477704,2018-2019,Telangana,36,Karimnagar,508.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Karimnagar
477705,2018-2019,Telangana,36,Karimnagar,508.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,68.0,Karimnagar
477706,2018-2019,Telangana,36,Karimnagar,508.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,15703.0,Karimnagar
477707,2018-2019,Telangana,36,Karimnagar,508.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Karimnagar
477708,2018-2019,Telangana,36,Karimnagar,508.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Karimnagar
477709,2018-2019,Telangana,36,Karimnagar,508.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Karimnagar
477710,2018-2019,Telangana,36,Karimnagar,508.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Karimnagar
477711,2018-2019,Telangana,36,Karimnagar,508.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,,Karimnagar
477712,2018-2019,Telangana,36,Karimnagar,508.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,1396.0,Karimnagar
477713,2018-2019,Telangana,36,Karimnagar,508.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Karimnagar
477714,2018-2019,Telangana,36,Karimnagar,508.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,,Karimnagar
477715,2018-2019,Telangana,36,Karimnagar,508.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Karimnagar
477716,2018-2019,Telangana,36,Karimnagar,508.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,,Karimnagar
477717,2018-2019,Telangana,36,Karimnagar,508.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,8.0,Karimnagar
477718,2018-2019,Telangana,36,Karimnagar,508.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,3.0,Karimnagar
477719,2018-2019,Telangana,36,Karimnagar,508.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,129.0,Karimnagar
477720,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,,Khammam
477721,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Khammam
477722,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Khammam
477723,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,136.0,Khammam
477724,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Khammam
477725,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,16096.0,Khammam
477726,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Khammam
477727,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Khammam
477728,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Khammam
477729,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,,Khammam
477730,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,81870.0,Khammam
477731,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Khammam
477732,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,31843.0,Khammam
477733,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Khammam
477734,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,,Khammam
477735,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,,Khammam
477736,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,13.0,Khammam
477737,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Pulses,Pulses,Gram,201.0,,4.0,Khammam
477738,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,,Khammam
477739,2018-2019,Telangana,36,Khammam,509.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,1022.0,Khammam
