id,year,state_name,state_code,district_name,district_code,irrigated_area_type,area_classification,area_sub_classification,irrigated_area,old_district_name,year_start,previous_year_area,historical_avg_area,area_change,area_change_pct
170836,2022-2023,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Well,Other Well,2354.0,Mahabubnagar,2022,2260.0,1785.8333333333333,94.0,4.15929203539823
170842,2022-2023,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Well,Other Well,1926.0,Mahabubnagar,2022,2354.0,1829.5384615384614,-428.0,-18.181818181818183
128225,2016-2017,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Well,Tubewell,21858.0,Mahabubnagar,2016,,,,
128231,2016-2017,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Well,Tubewell,16612.0,Mahabubnagar,2016,21858.0,21858.0,-5246.0,-24.000365998719005
135725,2017-2018,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Well,Tubewell,33099.0,Mahabubnagar,2017,16612.0,19235.0,16487.0,99.24753190464725
135731,2017-2018,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Well,Tubewell,29789.0,Mahabubnagar,2017,33099.0,23856.333333333332,-3310.0,-10.000302123931236
143285,2018-2019,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Well,Tubewell,26452.0,Mahabubnagar,2018,29789.0,25339.5,-3337.0,-11.202121588505824
143291,2018-2019,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Well,Tubewell,23278.0,Mahabubnagar,2018,26452.0,25562.0,-3174.0,-11.999092696204446
150917,2019-2020,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Well,Tubewell,34280.0,Mahabubnagar,2019,23278.0,25181.333333333332,11002.0,47.263510610877226
150923,2019-2020,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Well,Tubewell,27424.0,Mahabubnagar,2019,34280.0,26481.14285714286,-6856.0,-20.0
158681,2020-2021,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Well,Tubewell,42127.0,Mahabubnagar,2020,27424.0,26599.0,14703.0,53.613623103850635
158687,2020-2021,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Well,Tubewell,31962.0,Mahabubnagar,2020,42127.0,28324.333333333332,-10165.0,-24.129418187860516
164273,2021-2022,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Well,Tubewell,31236.0,Mahabubnagar,2021,31962.0,28688.1,-726.0,-2.271447343720668
164279,2021-2022,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Well,Tubewell,23145.0,Mahabubnagar,2021,31236.0,28919.727272727272,-8091.0,-25.902804456396467
170837,2022-2023,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Well,Tubewell,57926.0,Mahabubnagar,2022,23145.0,28438.5,34781.0,150.2743573125945
170843,2022-2023,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Well,Tubewell,43106.0,Mahabubnagar,2022,57926.0,30706.76923076923,-14820.0,-25.584366260401204
128232,2016-2017,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Canal,Government,10164.0,Nizamabad,2016,,,,
128238,2016-2017,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Canal,Government,3778.0,Nizamabad,2016,10164.0,10164.0,-6386.0,-62.82959464777647
135732,2017-2018,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Canal,Government,34918.0,Nizamabad,2017,3778.0,6971.0,31140.0,824.2456326098464
135738,2017-2018,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Canal,Government,15349.0,Nizamabad,2017,34918.0,16286.666666666666,-19569.0,-56.04272867861848
143292,2018-2019,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Canal,Government,13722.0,Nizamabad,2018,15349.0,16052.25,-1627.0,-10.600039090494494
143298,2018-2019,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Canal,Government,11715.0,Nizamabad,2018,13722.0,15586.2,-2007.0,-14.626147791867075
150924,2019-2020,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Canal,Government,45164.0,Nizamabad,2019,11715.0,14941.0,33449.0,285.5228339735382
150930,2019-2020,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Canal,Government,27551.0,Nizamabad,2019,45164.0,19258.571428571428,-17613.0,-38.99787441324949
158688,2020-2021,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Canal,Government,62789.0,Nizamabad,2020,27551.0,20295.125,35238.0,127.90098363035824
158694,2020-2021,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Canal,Government,39557.0,Nizamabad,2020,62789.0,25016.666666666668,-23232.0,-37.00011148449569
164280,2021-2022,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Canal,Government,74519.0,Nizamabad,2021,39557.0,26470.7,34962.0,88.3838511515029
164286,2021-2022,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Canal,Government,71972.0,Nizamabad,2021,74519.0,30838.727272727272,-2547.0,-3.417920261946618
170844,2022-2023,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Canal,Government,32926.0,Nizamabad,2022,71972.0,34266.5,-39046.0,-54.25165342077475
170850,2022-2023,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Canal,Government,17513.0,Nizamabad,2022,32926.0,34163.38461538462,-15413.0,-46.81103079633117
128233,2016-2017,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Canal,Private,30238.5,Nizamabad,2016,,,,
128239,2016-2017,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Canal,Private,30238.5,Nizamabad,2016,30238.5,30238.5,0.0,0.0
135733,2017-2018,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Canal,Private,30238.5,Nizamabad,2017,30238.5,30238.5,0.0,0.0
135739,2017-2018,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Canal,Private,30238.5,Nizamabad,2017,30238.5,30238.5,0.0,0.0
143293,2018-2019,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Canal,Private,30238.5,Nizamabad,2018,30238.5,30238.5,0.0,0.0
143299,2018-2019,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Canal,Private,30238.5,Nizamabad,2018,30238.5,30238.5,0.0,0.0
150925,2019-2020,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Canal,Private,30238.5,Nizamabad,2019,30238.5,30238.5,0.0,0.0
150931,2019-2020,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Canal,Private,30238.5,Nizamabad,2019,30238.5,30238.5,0.0,0.0
158689,2020-2021,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Canal,Private,30238.5,Nizamabad,2020,30238.5,30238.5,0.0,0.0
158695,2020-2021,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Canal,Private,30238.5,Nizamabad,2020,30238.5,30238.5,0.0,0.0
164281,2021-2022,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Canal,Private,30238.5,Nizamabad,2021,30238.5,30238.5,0.0,0.0
164287,2021-2022,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Canal,Private,30238.5,Nizamabad,2021,30238.5,30238.5,0.0,0.0
170845,2022-2023,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Canal,Private,30238.5,Nizamabad,2022,30238.5,30238.5,0.0,0.0
170851,2022-2023,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Canal,Private,30238.5,Nizamabad,2022,30238.5,30238.5,0.0,0.0
128234,2016-2017,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Other Source,Other Source,8357.0,Nizamabad,2016,,,,
128240,2016-2017,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Other Source,Other Source,8357.0,Nizamabad,2016,8357.0,8357.0,0.0,0.0
135734,2017-2018,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Other Source,Other Source,6417.0,Nizamabad,2017,8357.0,8357.0,-1940.0,-23.21407203541941
135740,2017-2018,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Other Source,Other Source,5198.0,Nizamabad,2017,6417.0,7710.333333333333,-1219.0,-18.996415770609318
143294,2018-2019,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Other Source,Other Source,1369.0,Nizamabad,2018,5198.0,7082.25,-3829.0,-73.66294728741823
143300,2018-2019,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Other Source,Other Source,1328.0,Nizamabad,2018,1369.0,5939.6,-41.0,-2.9948867786705624
150926,2019-2020,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Other Source,Other Source,431.0,Nizamabad,2019,1328.0,5171.0,-897.0,-67.54518072289156
150932,2019-2020,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Other Source,Other Source,228.0,Nizamabad,2019,431.0,4493.857142857143,-203.0,-47.09976798143852
158690,2020-2021,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Other Source,Other Source,314.0,Nizamabad,2020,228.0,3960.625,86.0,37.719298245614034
158696,2020-2021,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Other Source,Other Source,217.0,Nizamabad,2020,314.0,3555.4444444444443,-97.0,-30.89171974522293
164282,2021-2022,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Other Source,Other Source,219.0,Nizamabad,2021,217.0,3221.6,2.0,0.9216589861751152
164288,2021-2022,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Other Source,Other Source,206.0,Nizamabad,2021,219.0,2948.6363636363635,-13.0,-5.93607305936073
170846,2022-2023,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Other Source,Other Source,3526.0,Nizamabad,2022,206.0,2720.0833333333335,3320.0,1611.6504854368934
170852,2022-2023,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Other Source,Other Source,2300.0,Nizamabad,2022,3526.0,2782.076923076923,-1226.0,-34.77027793533749
128235,2016-2017,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Tank,Tank,5634.0,Nizamabad,2016,,,,
128241,2016-2017,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Tank,Tank,5521.0,Nizamabad,2016,5634.0,5634.0,-113.0,-2.005679801206958
135735,2017-2018,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Tank,Tank,6379.0,Nizamabad,2017,5521.0,5577.5,858.0,15.540662923383444
135741,2017-2018,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Tank,Tank,4465.0,Nizamabad,2017,6379.0,5844.666666666667,-1914.0,-30.004702931493966
143295,2018-2019,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Tank,Tank,7490.0,Nizamabad,2018,4465.0,5499.75,3025.0,67.7491601343785
143301,2018-2019,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Tank,Tank,5543.0,Nizamabad,2018,7490.0,5897.8,-1947.0,-25.994659546061417
150927,2019-2020,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Tank,Tank,9690.0,Nizamabad,2019,5543.0,5838.666666666667,4147.0,74.81508208551327
150933,2019-2020,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Tank,Tank,6977.0,Nizamabad,2019,9690.0,6388.857142857143,-2713.0,-27.997936016511865
158691,2020-2021,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Tank,Tank,10427.0,Nizamabad,2020,6977.0,6462.375,3450.0,49.44818689981367
158697,2020-2021,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Tank,Tank,7507.0,Nizamabad,2020,10427.0,6902.888888888889,-2920.0,-28.00421981394457
164283,2021-2022,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Tank,Tank,12495.0,Nizamabad,2021,7507.0,6963.3,4988.0,66.44465165845212
164289,2021-2022,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Tank,Tank,11995.0,Nizamabad,2021,12495.0,7466.181818181818,-500.0,-4.001600640256102
170847,2022-2023,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Tank,Tank,38453.0,Nizamabad,2022,11995.0,7843.583333333333,26458.0,220.57523968320135
170853,2022-2023,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Tank,Tank,24030.0,Nizamabad,2022,38453.0,10198.153846153846,-14423.0,-37.50812680415052
128236,2016-2017,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Well,Other Well,1360.0,Nizamabad,2016,,,,
128242,2016-2017,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Well,Other Well,1360.0,Nizamabad,2016,1360.0,1360.0,0.0,0.0
135736,2017-2018,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Well,Other Well,1360.0,Nizamabad,2017,1360.0,1360.0,0.0,0.0
135742,2017-2018,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Well,Other Well,1360.0,Nizamabad,2017,1360.0,1360.0,0.0,0.0
143296,2018-2019,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Well,Other Well,1360.0,Nizamabad,2018,1360.0,1360.0,0.0,0.0
143302,2018-2019,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Well,Other Well,1360.0,Nizamabad,2018,1360.0,1360.0,0.0,0.0
150928,2019-2020,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Well,Other Well,1360.0,Nizamabad,2019,1360.0,1360.0,0.0,0.0
150934,2019-2020,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Well,Other Well,1360.0,Nizamabad,2019,1360.0,1360.0,0.0,0.0
158692,2020-2021,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Well,Other Well,1523.0,Nizamabad,2020,1360.0,1360.0,163.0,11.98529411764706
158698,2020-2021,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Well,Other Well,1523.0,Nizamabad,2020,1523.0,1378.111111111111,0.0,0.0
164284,2021-2022,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Well,Other Well,1360.0,Nizamabad,2021,1523.0,1392.6,-163.0,-10.702560735390676
164290,2021-2022,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Well,Other Well,1360.0,Nizamabad,2021,1360.0,1389.6363636363637,0.0,0.0
170848,2022-2023,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Well,Other Well,1302.0,Nizamabad,2022,1360.0,1387.1666666666667,-58.0,-4.264705882352941
170854,2022-2023,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Well,Other Well,1302.0,Nizamabad,2022,1302.0,1380.6153846153845,0.0,0.0
128237,2016-2017,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Well,Tubewell,88571.0,Nizamabad,2016,,,,
128243,2016-2017,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Well,Tubewell,56685.0,Nizamabad,2016,88571.0,88571.0,-31886.0,-36.00049677659731
135737,2017-2018,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Well,Tubewell,79193.0,Nizamabad,2017,56685.0,72628.0,22508.0,39.7071535679633
135743,2017-2018,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Well,Tubewell,45932.0,Nizamabad,2017,79193.0,74816.33333333333,-33261.0,-41.9999242357279
143297,2018-2019,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Well,Tubewell,80578.0,Nizamabad,2018,45932.0,67595.25,34646.0,75.42889488809544
143303,2018-2019,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Well,Tubewell,49958.0,Nizamabad,2018,80578.0,70191.8,-30620.0,-38.00044677207178
150929,2019-2020,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Well,Tubewell,137231.0,Nizamabad,2019,49958.0,66819.5,87273.0,174.69274190319868
150935,2019-2020,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Well,Tubewell,78209.0,Nizamabad,2019,137231.0,76878.28571428571,-59022.0,-43.009232607792704
158693,2020-2021,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Well,Tubewell,150737.0,Nizamabad,2020,78209.0,77044.625,72528.0,92.7361301129026
158699,2020-2021,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Well,Tubewell,79104.0,Nizamabad,2020,150737.0,85232.66666666667,-71633.0,-47.52184267963406
164285,2021-2022,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Well,Tubewell,134534.0,Nizamabad,2021,79104.0,84619.8,55430.0,70.07230987055017
164291,2021-2022,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Well,Tubewell,75382.0,Nizamabad,2021,134534.0,89157.45454545454,-59152.0,-43.96806755169697
170849,2022-2023,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Well,Tubewell,191689.0,Nizamabad,2022,75382.0,88009.5,116307.0,154.2901488418986
170855,2022-2023,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Well,Tubewell,103362.0,Nizamabad,2022,191689.0,95984.84615384616,-88327.0,-46.078283052235655
113736,2014-2015,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Government,1111.0,Karimnagar,2014,,,,
113742,2014-2015,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Government,810.0,Karimnagar,2014,1111.0,1111.0,-301.0,-27.09270927092709
120948,2015-2016,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Government,122.0,Karimnagar,2015,810.0,960.5,-688.0,-84.93827160493828
120954,2015-2016,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Government,122.0,Karimnagar,2015,122.0,681.0,0.0,0.0
128244,2016-2017,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Government,142417.0,Karimnagar,2016,122.0,541.25,142295.0,116635.24590163934
128250,2016-2017,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Government,91105.0,Karimnagar,2016,142417.0,28916.4,-51312.0,-36.02940660173996
135744,2017-2018,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Government,28033.0,Karimnagar,2017,91105.0,39281.166666666664,-63072.0,-69.23000932989409
135750,2017-2018,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Government,26396.0,Karimnagar,2017,28033.0,37674.28571428572,-1637.0,-5.839546249063603
143304,2018-2019,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Government,66827.0,Karimnagar,2018,26396.0,36264.5,40431.0,153.17093499015002
143310,2018-2019,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Government,34672.0,Karimnagar,2018,66827.0,39660.333333333336,-32155.0,-48.1167791461535
150936,2019-2020,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Government,64817.0,Karimnagar,2019,34672.0,39161.5,30145.0,86.94335486848178
150942,2019-2020,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Government,54485.0,Karimnagar,2019,64817.0,41493.818181818184,-10332.0,-15.940262585432835
158700,2020-2021,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Government,149798.0,Karimnagar,2020,54485.0,42576.416666666664,95313.0,174.93438561071855
158706,2020-2021,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Government,83887.0,Karimnagar,2020,149798.0,50824.230769230766,-65911.0,-43.99991989212139
164292,2021-2022,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Government,172194.0,Karimnagar,2021,83887.0,53185.857142857145,88307.0,105.26899281175868
164298,2021-2022,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Government,91925.0,Karimnagar,2021,172194.0,61119.73333333333,-80269.0,-46.61544536975737
170856,2022-2023,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Government,99623.0,Karimnagar,2022,91925.0,63045.0625,7698.0,8.374218112591787
170862,2022-2023,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Government,54830.0,Karimnagar,2022,99623.0,65196.705882352944,-44793.0,-44.9625086576393
113737,2014-2015,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Private,59823.5,Karimnagar,2014,,,,
113743,2014-2015,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Private,59823.5,Karimnagar,2014,59823.5,59823.5,0.0,0.0
120949,2015-2016,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Private,59823.5,Karimnagar,2015,59823.5,59823.5,0.0,0.0
120955,2015-2016,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Private,59823.5,Karimnagar,2015,59823.5,59823.5,0.0,0.0
128245,2016-2017,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Private,59823.5,Karimnagar,2016,59823.5,59823.5,0.0,0.0
128251,2016-2017,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Private,59823.5,Karimnagar,2016,59823.5,59823.5,0.0,0.0
135745,2017-2018,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Private,59823.5,Karimnagar,2017,59823.5,59823.5,0.0,0.0
135751,2017-2018,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Private,59823.5,Karimnagar,2017,59823.5,59823.5,0.0,0.0
143305,2018-2019,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Private,59823.5,Karimnagar,2018,59823.5,59823.5,0.0,0.0
143311,2018-2019,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Private,59823.5,Karimnagar,2018,59823.5,59823.5,0.0,0.0
150937,2019-2020,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Private,59823.5,Karimnagar,2019,59823.5,59823.5,0.0,0.0
150943,2019-2020,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Private,59823.5,Karimnagar,2019,59823.5,59823.5,0.0,0.0
158701,2020-2021,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Private,59823.5,Karimnagar,2020,59823.5,59823.5,0.0,0.0
158707,2020-2021,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Private,59823.5,Karimnagar,2020,59823.5,59823.5,0.0,0.0
164293,2021-2022,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Private,59823.5,Karimnagar,2021,59823.5,59823.5,0.0,0.0
164299,2021-2022,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Private,59823.5,Karimnagar,2021,59823.5,59823.5,0.0,0.0
170857,2022-2023,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Private,59823.5,Karimnagar,2022,59823.5,59823.5,0.0,0.0
170863,2022-2023,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Private,59823.5,Karimnagar,2022,59823.5,59823.5,0.0,0.0
113738,2014-2015,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Other Source,Other Source,496.0,Karimnagar,2014,,,,
113744,2014-2015,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Other Source,Other Source,59.0,Karimnagar,2014,496.0,496.0,-437.0,-88.10483870967742
120950,2015-2016,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Other Source,Other Source,1071.0,Karimnagar,2015,59.0,277.5,1012.0,1715.2542372881358
120956,2015-2016,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Other Source,Other Source,434.0,Karimnagar,2015,1071.0,542.0,-637.0,-59.47712418300654
128246,2016-2017,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Other Source,Other Source,352.0,Karimnagar,2016,434.0,515.0,-82.0,-18.89400921658986
128252,2016-2017,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Other Source,Other Source,352.0,Karimnagar,2016,352.0,482.4,0.0,0.0
135746,2017-2018,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Other Source,Other Source,145.0,Karimnagar,2017,352.0,460.6666666666667,-207.0,-58.80681818181818
135752,2017-2018,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Other Source,Other Source,145.0,Karimnagar,2017,145.0,415.57142857142856,0.0,0.0
143306,2018-2019,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Other Source,Other Source,40.0,Karimnagar,2018,145.0,381.75,-105.0,-72.41379310344827
143312,2018-2019,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Other Source,Other Source,40.0,Karimnagar,2018,40.0,343.77777777777777,0.0,0.0
150938,2019-2020,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Other Source,Other Source,1259.0,Karimnagar,2019,40.0,313.4,1219.0,3047.5
150944,2019-2020,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Other Source,Other Source,1259.0,Karimnagar,2019,1259.0,399.3636363636364,0.0,0.0
158702,2020-2021,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Other Source,Other Source,486.0,Karimnagar,2020,1259.0,471.0,-773.0,-61.39793486894361
158708,2020-2021,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Other Source,Other Source,325.0,Karimnagar,2020,486.0,472.15384615384613,-161.0,-33.1275720164609
164294,2021-2022,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Other Source,Other Source,49.0,Karimnagar,2021,325.0,461.64285714285717,-276.0,-84.92307692307692
164300,2021-2022,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Other Source,Other Source,34.0,Karimnagar,2021,49.0,434.1333333333333,-15.0,-30.612244897959183
170858,2022-2023,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Other Source,Other Source,338.5,Karimnagar,2022,34.0,409.125,304.5,895.5882352941176
170864,2022-2023,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Other Source,Other Source,338.5,Karimnagar,2022,338.5,404.97058823529414,0.0,0.0
113739,2014-2015,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Tank,Tank,19810.0,Karimnagar,2014,,,,
113745,2014-2015,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Tank,Tank,18451.0,Karimnagar,2014,19810.0,19810.0,-1359.0,-6.860171630489652
120951,2015-2016,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Tank,Tank,6866.0,Karimnagar,2015,18451.0,19130.5,-11585.0,-62.787924773725
120957,2015-2016,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Tank,Tank,6866.0,Karimnagar,2015,6866.0,15042.333333333334,0.0,0.0
128247,2016-2017,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Tank,Tank,9635.0,Karimnagar,2016,6866.0,12998.25,2769.0,40.32915817069618
128253,2016-2017,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Tank,Tank,8671.0,Karimnagar,2016,9635.0,12325.6,-964.0,-10.005189413596263
135747,2017-2018,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Tank,Tank,6361.0,Karimnagar,2017,8671.0,11716.5,-2310.0,-26.6405258909007
135753,2017-2018,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Tank,Tank,4707.0,Karimnagar,2017,6361.0,10951.42857142857,-1654.0,-26.002200911806323
143307,2018-2019,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Tank,Tank,7105.0,Karimnagar,2018,4707.0,10170.875,2398.0,50.94540046738899
143313,2018-2019,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Tank,Tank,4973.0,Karimnagar,2018,7105.0,9830.222222222223,-2132.0,-30.00703729767769
150939,2019-2020,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Tank,Tank,7646.0,Karimnagar,2019,4973.0,9344.5,2673.0,53.75025135732958
150945,2019-2020,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Tank,Tank,4052.0,Karimnagar,2019,7646.0,9190.09090909091,-3594.0,-47.00496991891185
158703,2020-2021,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Tank,Tank,9375.0,Karimnagar,2020,4052.0,8761.916666666666,5323.0,131.36722606120435
