id,year,state_name,state_code,district_name,district_code,irrigated_area_type,area_classification,area_sub_classification,irrigated_area,old_district_name
135822,2017-2018,Telangana,36,Medak,513.0,Net Irrigated Area,Canal,Government,40428.0,Medak
135823,2017-2018,Telangana,36,Medak,513.0,Net Irrigated Area,Canal,Private,,Medak
135824,2017-2018,Telangana,36,Medak,513.0,Net Irrigated Area,Other Source,Other Source,473.0,Medak
135825,2017-2018,Telangana,36,Medak,513.0,Net Irrigated Area,Tank,Tank,2094.0,Medak
135826,2017-2018,Telangana,36,Medak,513.0,Net Irrigated Area,Well,Other Well,,Medak
135827,2017-2018,Telangana,36,Medak,513.0,Net Irrigated Area,Well,Tubewell,13427.0,Medak
135828,2017-2018,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Canal,Government,12.0,Ranga Reddy
135829,2017-2018,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Canal,Private,,Ranga Reddy
135830,2017-2018,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Other Source,Other Source,504.0,Ranga Reddy
135831,2017-2018,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Tank,Tank,345.0,Ranga Reddy
135832,2017-2018,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Well,Other Well,,Ranga Reddy
135833,2017-2018,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Well,Tubewell,12468.0,Ranga Reddy
135834,2017-2018,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Canal,Government,12.0,Ranga Reddy
135835,2017-2018,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Canal,Private,,Ranga Reddy
135836,2017-2018,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Other Source,Other Source,358.0,Ranga Reddy
135837,2017-2018,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Tank,Tank,248.0,Ranga Reddy
135838,2017-2018,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Well,Other Well,,Ranga Reddy
135839,2017-2018,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Well,Tubewell,8621.0,Ranga Reddy
135840,2017-2018,Telangana,36,Nagarkurnool,694.0,Gross Irrigated Area,Canal,Government,66499.0,Mahabubnagar
135841,2017-2018,Telangana,36,Nagarkurnool,694.0,Gross Irrigated Area,Canal,Private,,Mahabubnagar
135842,2017-2018,Telangana,36,Nagarkurnool,694.0,Gross Irrigated Area,Other Source,Other Source,1477.0,Mahabubnagar
135843,2017-2018,Telangana,36,Nagarkurnool,694.0,Gross Irrigated Area,Tank,Tank,5023.0,Mahabubnagar
135844,2017-2018,Telangana,36,Nagarkurnool,694.0,Gross Irrigated Area,Well,Other Well,168.0,Mahabubnagar
135845,2017-2018,Telangana,36,Nagarkurnool,694.0,Gross Irrigated Area,Well,Tubewell,16608.0,Mahabubnagar
135846,2017-2018,Telangana,36,Nagarkurnool,694.0,Net Irrigated Area,Canal,Government,58915.0,Mahabubnagar
135847,2017-2018,Telangana,36,Nagarkurnool,694.0,Net Irrigated Area,Canal,Private,,Mahabubnagar
135848,2017-2018,Telangana,36,Nagarkurnool,694.0,Net Irrigated Area,Other Source,Other Source,1477.0,Mahabubnagar
135850,2017-2018,Telangana,36,Nagarkurnool,694.0,Net Irrigated Area,Well,Other Well,168.0,Mahabubnagar
135851,2017-2018,Telangana,36,Nagarkurnool,694.0,Net Irrigated Area,Well,Tubewell,14283.0,Mahabubnagar
135852,2017-2018,Telangana,36,Nalgonda,514.0,Gross Irrigated Area,Canal,Government,128247.0,Nalgonda
135853,2017-2018,Telangana,36,Nalgonda,514.0,Gross Irrigated Area,Canal,Private,,Nalgonda
135854,2017-2018,Telangana,36,Nalgonda,514.0,Gross Irrigated Area,Other Source,Other Source,2122.0,Nalgonda
135855,2017-2018,Telangana,36,Nalgonda,514.0,Gross Irrigated Area,Tank,Tank,10891.0,Nalgonda
135856,2017-2018,Telangana,36,Nalgonda,514.0,Gross Irrigated Area,Well,Other Well,1152.0,Nalgonda
135857,2017-2018,Telangana,36,Nalgonda,514.0,Gross Irrigated Area,Well,Tubewell,56461.0,Nalgonda
135858,2017-2018,Telangana,36,Nalgonda,514.0,Net Irrigated Area,Canal,Government,93412.0,Nalgonda
135859,2017-2018,Telangana,36,Nalgonda,514.0,Net Irrigated Area,Canal,Private,,Nalgonda
135860,2017-2018,Telangana,36,Nalgonda,514.0,Net Irrigated Area,Other Source,Other Source,2122.0,Nalgonda
135861,2017-2018,Telangana,36,Nalgonda,514.0,Net Irrigated Area,Tank,Tank,8931.0,Nalgonda
135862,2017-2018,Telangana,36,Nalgonda,514.0,Net Irrigated Area,Well,Other Well,852.0,Nalgonda
135863,2017-2018,Telangana,36,Nalgonda,514.0,Net Irrigated Area,Well,Tubewell,40087.0,Nalgonda
135864,2017-2018,Telangana,36,Nirmal,680.0,Gross Irrigated Area,Canal,Government,46372.0,Adilabad
135865,2017-2018,Telangana,36,Nirmal,680.0,Gross Irrigated Area,Canal,Private,,Adilabad
135866,2017-2018,Telangana,36,Nirmal,680.0,Gross Irrigated Area,Other Source,Other Source,678.0,Adilabad
135867,2017-2018,Telangana,36,Nirmal,680.0,Gross Irrigated Area,Tank,Tank,6783.0,Adilabad
135868,2017-2018,Telangana,36,Nirmal,680.0,Gross Irrigated Area,Well,Other Well,4602.0,Adilabad
135869,2017-2018,Telangana,36,Nirmal,680.0,Gross Irrigated Area,Well,Tubewell,30798.0,Adilabad
135870,2017-2018,Telangana,36,Nirmal,680.0,Net Irrigated Area,Canal,Government,35372.0,Adilabad
135871,2017-2018,Telangana,36,Nirmal,680.0,Net Irrigated Area,Canal,Private,,Adilabad
135872,2017-2018,Telangana,36,Nirmal,680.0,Net Irrigated Area,Other Source,Other Source,305.0,Adilabad
135873,2017-2018,Telangana,36,Nirmal,680.0,Net Irrigated Area,Tank,Tank,4545.0,Adilabad
135874,2017-2018,Telangana,36,Nirmal,680.0,Net Irrigated Area,Well,Other Well,3405.0,Adilabad
135875,2017-2018,Telangana,36,Nirmal,680.0,Net Irrigated Area,Well,Tubewell,23714.0,Adilabad
135876,2017-2018,Telangana,36,Nizamabad,516.0,Gross Irrigated Area,Canal,Government,137432.0,Nizamabad
135877,2017-2018,Telangana,36,Nizamabad,516.0,Gross Irrigated Area,Canal,Private,,Nizamabad
135878,2017-2018,Telangana,36,Nizamabad,516.0,Gross Irrigated Area,Other Source,Other Source,4937.0,Nizamabad
135879,2017-2018,Telangana,36,Nizamabad,516.0,Gross Irrigated Area,Tank,Tank,3600.0,Nizamabad
135880,2017-2018,Telangana,36,Nizamabad,516.0,Gross Irrigated Area,Well,Other Well,,Nizamabad
135881,2017-2018,Telangana,36,Nizamabad,516.0,Gross Irrigated Area,Well,Tubewell,121760.0,Nizamabad
135882,2017-2018,Telangana,36,Nizamabad,516.0,Net Irrigated Area,Canal,Government,88776.0,Nizamabad
135883,2017-2018,Telangana,36,Nizamabad,516.0,Net Irrigated Area,Canal,Private,,Nizamabad
135884,2017-2018,Telangana,36,Nizamabad,516.0,Net Irrigated Area,Other Source,Other Source,2913.0,Nizamabad
135885,2017-2018,Telangana,36,Nizamabad,516.0,Net Irrigated Area,Tank,Tank,3204.0,Nizamabad
135886,2017-2018,Telangana,36,Nizamabad,516.0,Net Irrigated Area,Well,Other Well,,Nizamabad
135887,2017-2018,Telangana,36,Nizamabad,516.0,Net Irrigated Area,Well,Tubewell,75491.0,Nizamabad
135888,2017-2018,Telangana,36,Peddapalli,682.0,Gross Irrigated Area,Canal,Government,40532.0,Karimnagar
135889,2017-2018,Telangana,36,Peddapalli,682.0,Gross Irrigated Area,Canal,Private,,Karimnagar
135890,2017-2018,Telangana,36,Peddapalli,682.0,Gross Irrigated Area,Other Source,Other Source,1227.0,Karimnagar
135891,2017-2018,Telangana,36,Peddapalli,682.0,Gross Irrigated Area,Tank,Tank,5418.0,Karimnagar
135892,2017-2018,Telangana,36,Peddapalli,682.0,Gross Irrigated Area,Well,Other Well,56202.0,Karimnagar
135893,2017-2018,Telangana,36,Peddapalli,682.0,Gross Irrigated Area,Well,Tubewell,12337.0,Karimnagar
135894,2017-2018,Telangana,36,Peddapalli,682.0,Net Irrigated Area,Canal,Government,23089.0,Karimnagar
135895,2017-2018,Telangana,36,Peddapalli,682.0,Net Irrigated Area,Canal,Private,,Karimnagar
135896,2017-2018,Telangana,36,Peddapalli,682.0,Net Irrigated Area,Other Source,Other Source,1215.0,Karimnagar
135897,2017-2018,Telangana,36,Peddapalli,682.0,Net Irrigated Area,Tank,Tank,4714.0,Karimnagar
135898,2017-2018,Telangana,36,Peddapalli,682.0,Net Irrigated Area,Well,Other Well,43838.0,Karimnagar
135899,2017-2018,Telangana,36,Peddapalli,682.0,Net Irrigated Area,Well,Tubewell,7279.0,Karimnagar
135900,2017-2018,Telangana,36,Rajanna Sircilla,683.0,Gross Irrigated Area,Canal,Government,,Karimnagar
135901,2017-2018,Telangana,36,Rajanna Sircilla,683.0,Gross Irrigated Area,Canal,Private,,Karimnagar
135902,2017-2018,Telangana,36,Rajanna Sircilla,683.0,Gross Irrigated Area,Other Source,Other Source,,Karimnagar
135903,2017-2018,Telangana,36,Rajanna Sircilla,683.0,Gross Irrigated Area,Tank,Tank,5592.0,Karimnagar
135904,2017-2018,Telangana,36,Rajanna Sircilla,683.0,Gross Irrigated Area,Well,Other Well,23193.0,Karimnagar
135905,2017-2018,Telangana,36,Rajanna Sircilla,683.0,Gross Irrigated Area,Well,Tubewell,22283.0,Karimnagar
135906,2017-2018,Telangana,36,Rajanna Sircilla,683.0,Net Irrigated Area,Canal,Government,,Karimnagar
135907,2017-2018,Telangana,36,Rajanna Sircilla,683.0,Net Irrigated Area,Canal,Private,,Karimnagar
135908,2017-2018,Telangana,36,Rajanna Sircilla,683.0,Net Irrigated Area,Other Source,Other Source,,Karimnagar
135909,2017-2018,Telangana,36,Rajanna Sircilla,683.0,Net Irrigated Area,Tank,Tank,5592.0,Karimnagar
135910,2017-2018,Telangana,36,Rajanna Sircilla,683.0,Net Irrigated Area,Well,Other Well,18091.0,Karimnagar
135911,2017-2018,Telangana,36,Rajanna Sircilla,683.0,Net Irrigated Area,Well,Tubewell,11522.0,Karimnagar
135912,2017-2018,Telangana,36,Ranga Reddy,518.0,Gross Irrigated Area,Canal,Government,2640.0,Ranga Reddy
135913,2017-2018,Telangana,36,Ranga Reddy,518.0,Gross Irrigated Area,Canal,Private,,Ranga Reddy
135914,2017-2018,Telangana,36,Ranga Reddy,518.0,Gross Irrigated Area,Other Source,Other Source,334.0,Ranga Reddy
135915,2017-2018,Telangana,36,Ranga Reddy,518.0,Gross Irrigated Area,Tank,Tank,2035.0,Ranga Reddy
135916,2017-2018,Telangana,36,Ranga Reddy,518.0,Gross Irrigated Area,Well,Other Well,,Ranga Reddy
135917,2017-2018,Telangana,36,Ranga Reddy,518.0,Gross Irrigated Area,Well,Tubewell,54705.0,Ranga Reddy
135918,2017-2018,Telangana,36,Ranga Reddy,518.0,Net Irrigated Area,Canal,Government,2640.0,Ranga Reddy
135919,2017-2018,Telangana,36,Ranga Reddy,518.0,Net Irrigated Area,Canal,Private,,Ranga Reddy
135920,2017-2018,Telangana,36,Ranga Reddy,518.0,Net Irrigated Area,Other Source,Other Source,30.0,Ranga Reddy
135921,2017-2018,Telangana,36,Ranga Reddy,518.0,Net Irrigated Area,Tank,Tank,2035.0,Ranga Reddy
135922,2017-2018,Telangana,36,Ranga Reddy,518.0,Net Irrigated Area,Well,Other Well,,Ranga Reddy
135923,2017-2018,Telangana,36,Ranga Reddy,518.0,Net Irrigated Area,Well,Tubewell,38555.0,Ranga Reddy
135924,2017-2018,Telangana,36,Sangareddy,691.0,Gross Irrigated Area,Canal,Government,61187.0,Medak
135925,2017-2018,Telangana,36,Sangareddy,691.0,Gross Irrigated Area,Canal,Private,,Medak
135926,2017-2018,Telangana,36,Sangareddy,691.0,Gross Irrigated Area,Other Source,Other Source,50.0,Medak
135928,2017-2018,Telangana,36,Sangareddy,691.0,Gross Irrigated Area,Well,Other Well,755.0,Medak
135929,2017-2018,Telangana,36,Sangareddy,691.0,Gross Irrigated Area,Well,Tubewell,36974.0,Medak
135930,2017-2018,Telangana,36,Sangareddy,691.0,Net Irrigated Area,Canal,Government,48980.0,Medak
135931,2017-2018,Telangana,36,Sangareddy,691.0,Net Irrigated Area,Canal,Private,,Medak
135932,2017-2018,Telangana,36,Sangareddy,691.0,Net Irrigated Area,Other Source,Other Source,50.0,Medak
135933,2017-2018,Telangana,36,Sangareddy,691.0,Net Irrigated Area,Tank,Tank,3365.0,Medak
135934,2017-2018,Telangana,36,Sangareddy,691.0,Net Irrigated Area,Well,Other Well,755.0,Medak
135935,2017-2018,Telangana,36,Sangareddy,691.0,Net Irrigated Area,Well,Tubewell,29579.0,Medak
135936,2017-2018,Telangana,36,Siddipet,692.0,Gross Irrigated Area,Canal,Government,60761.0,Medak
135937,2017-2018,Telangana,36,Siddipet,692.0,Gross Irrigated Area,Canal,Private,,Medak
135938,2017-2018,Telangana,36,Siddipet,692.0,Gross Irrigated Area,Other Source,Other Source,,Medak
135939,2017-2018,Telangana,36,Siddipet,692.0,Gross Irrigated Area,Tank,Tank,3510.0,Medak
135940,2017-2018,Telangana,36,Siddipet,692.0,Gross Irrigated Area,Well,Other Well,8673.0,Medak
135941,2017-2018,Telangana,36,Siddipet,692.0,Gross Irrigated Area,Well,Tubewell,39510.0,Medak
135942,2017-2018,Telangana,36,Siddipet,692.0,Net Irrigated Area,Canal,Government,58262.0,Medak
135943,2017-2018,Telangana,36,Siddipet,692.0,Net Irrigated Area,Canal,Private,,Medak
135944,2017-2018,Telangana,36,Siddipet,692.0,Net Irrigated Area,Other Source,Other Source,,Medak
135945,2017-2018,Telangana,36,Siddipet,692.0,Net Irrigated Area,Tank,Tank,3510.0,Medak
135946,2017-2018,Telangana,36,Siddipet,692.0,Net Irrigated Area,Well,Other Well,8413.0,Medak
135947,2017-2018,Telangana,36,Siddipet,692.0,Net Irrigated Area,Well,Tubewell,36744.0,Medak
135948,2017-2018,Telangana,36,Suryapet,696.0,Gross Irrigated Area,Canal,Government,184073.0,Nalgonda
135949,2017-2018,Telangana,36,Suryapet,696.0,Gross Irrigated Area,Canal,Private,,Nalgonda
135950,2017-2018,Telangana,36,Suryapet,696.0,Gross Irrigated Area,Other Source,Other Source,2271.0,Nalgonda
135951,2017-2018,Telangana,36,Suryapet,696.0,Gross Irrigated Area,Tank,Tank,789.0,Nalgonda
135952,2017-2018,Telangana,36,Suryapet,696.0,Gross Irrigated Area,Well,Other Well,6225.0,Nalgonda
135953,2017-2018,Telangana,36,Suryapet,696.0,Gross Irrigated Area,Well,Tubewell,13856.0,Nalgonda
135954,2017-2018,Telangana,36,Suryapet,696.0,Net Irrigated Area,Canal,Government,95872.0,Nalgonda
135955,2017-2018,Telangana,36,Suryapet,696.0,Net Irrigated Area,Canal,Private,,Nalgonda
135956,2017-2018,Telangana,36,Suryapet,696.0,Net Irrigated Area,Other Source,Other Source,1113.0,Nalgonda
135957,2017-2018,Telangana,36,Suryapet,696.0,Net Irrigated Area,Tank,Tank,497.0,Nalgonda
135958,2017-2018,Telangana,36,Suryapet,696.0,Net Irrigated Area,Well,Other Well,4855.0,Nalgonda
135959,2017-2018,Telangana,36,Suryapet,696.0,Net Irrigated Area,Well,Tubewell,10253.0,Nalgonda
135960,2017-2018,Telangana,36,Vikarabad,698.0,Gross Irrigated Area,Canal,Government,366.0,Ranga Reddy
135961,2017-2018,Telangana,36,Vikarabad,698.0,Gross Irrigated Area,Canal,Private,,Ranga Reddy
135962,2017-2018,Telangana,36,Vikarabad,698.0,Gross Irrigated Area,Other Source,Other Source,4.0,Ranga Reddy
135963,2017-2018,Telangana,36,Vikarabad,698.0,Gross Irrigated Area,Tank,Tank,2431.0,Ranga Reddy
135964,2017-2018,Telangana,36,Vikarabad,698.0,Gross Irrigated Area,Well,Other Well,399.0,Ranga Reddy
135965,2017-2018,Telangana,36,Vikarabad,698.0,Gross Irrigated Area,Well,Tubewell,39537.0,Ranga Reddy
135966,2017-2018,Telangana,36,Vikarabad,698.0,Net Irrigated Area,Canal,Government,366.0,Ranga Reddy
135967,2017-2018,Telangana,36,Vikarabad,698.0,Net Irrigated Area,Canal,Private,,Ranga Reddy
135968,2017-2018,Telangana,36,Vikarabad,698.0,Net Irrigated Area,Other Source,Other Source,4.0,Ranga Reddy
135969,2017-2018,Telangana,36,Vikarabad,698.0,Net Irrigated Area,Tank,Tank,1896.0,Ranga Reddy
135970,2017-2018,Telangana,36,Vikarabad,698.0,Net Irrigated Area,Well,Other Well,399.0,Ranga Reddy
135971,2017-2018,Telangana,36,Vikarabad,698.0,Net Irrigated Area,Well,Tubewell,33735.0,Ranga Reddy
135972,2017-2018,Telangana,36,Wanaparthy,693.0,Gross Irrigated Area,Canal,Government,104360.0,Mahabubnagar
135973,2017-2018,Telangana,36,Wanaparthy,693.0,Gross Irrigated Area,Canal,Private,,Mahabubnagar
135974,2017-2018,Telangana,36,Wanaparthy,693.0,Gross Irrigated Area,Other Source,Other Source,,Mahabubnagar
135975,2017-2018,Telangana,36,Wanaparthy,693.0,Gross Irrigated Area,Tank,Tank,4488.0,Mahabubnagar
135976,2017-2018,Telangana,36,Wanaparthy,693.0,Gross Irrigated Area,Well,Other Well,148.0,Mahabubnagar
135977,2017-2018,Telangana,36,Wanaparthy,693.0,Gross Irrigated Area,Well,Tubewell,4778.0,Mahabubnagar
135978,2017-2018,Telangana,36,Wanaparthy,693.0,Net Irrigated Area,Canal,Government,74431.0,Mahabubnagar
135979,2017-2018,Telangana,36,Wanaparthy,693.0,Net Irrigated Area,Canal,Private,,Mahabubnagar
135980,2017-2018,Telangana,36,Wanaparthy,693.0,Net Irrigated Area,Other Source,Other Source,,Mahabubnagar
135981,2017-2018,Telangana,36,Wanaparthy,693.0,Net Irrigated Area,Tank,Tank,3905.0,Mahabubnagar
135982,2017-2018,Telangana,36,Wanaparthy,693.0,Net Irrigated Area,Well,Other Well,133.0,Mahabubnagar
135983,2017-2018,Telangana,36,Wanaparthy,693.0,Net Irrigated Area,Well,Tubewell,3870.0,Mahabubnagar
135984,2017-2018,Telangana,36,Warangal,522.0,Gross Irrigated Area,Canal,Government,19745.0,Warangal
135985,2017-2018,Telangana,36,Warangal,522.0,Gross Irrigated Area,Canal,Private,,Warangal
135986,2017-2018,Telangana,36,Warangal,522.0,Gross Irrigated Area,Other Source,Other Source,489.0,Warangal
135987,2017-2018,Telangana,36,Warangal,522.0,Gross Irrigated Area,Tank,Tank,15964.0,Warangal
135988,2017-2018,Telangana,36,Warangal,522.0,Gross Irrigated Area,Well,Other Well,89505.0,Warangal
135989,2017-2018,Telangana,36,Warangal,522.0,Gross Irrigated Area,Well,Tubewell,29835.0,Warangal
135990,2017-2018,Telangana,36,Warangal,522.0,Net Irrigated Area,Canal,Government,13936.0,Warangal
135991,2017-2018,Telangana,36,Warangal,522.0,Net Irrigated Area,Canal,Private,,Warangal
135992,2017-2018,Telangana,36,Warangal,522.0,Net Irrigated Area,Other Source,Other Source,421.0,Warangal
135993,2017-2018,Telangana,36,Warangal,522.0,Net Irrigated Area,Tank,Tank,13090.0,Warangal
135994,2017-2018,Telangana,36,Warangal,522.0,Net Irrigated Area,Well,Other Well,61758.0,Warangal
135995,2017-2018,Telangana,36,Warangal,522.0,Net Irrigated Area,Well,Tubewell,19094.0,Warangal
135996,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Gross Irrigated Area,Canal,Government,5367.0,Nalgonda
135997,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Gross Irrigated Area,Canal,Private,,Nalgonda
135998,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Gross Irrigated Area,Other Source,Other Source,7045.0,Nalgonda
135999,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Gross Irrigated Area,Tank,Tank,6157.0,Nalgonda
136000,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Gross Irrigated Area,Well,Other Well,11982.0,Nalgonda
136001,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Gross Irrigated Area,Well,Tubewell,80188.0,Nalgonda
136002,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Net Irrigated Area,Canal,Government,4186.0,Nalgonda
136003,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Net Irrigated Area,Canal,Private,,Nalgonda
136004,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Net Irrigated Area,Other Source,Other Source,4368.0,Nalgonda
136005,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Net Irrigated Area,Tank,Tank,3571.0,Nalgonda
136006,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Net Irrigated Area,Well,Other Well,7429.0,Nalgonda
136007,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Net Irrigated Area,Well,Tubewell,43669.0,Nalgonda
143196,2018-2019,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Government,40977.0,Adilabad
143197,2018-2019,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Private,,Adilabad
143198,2018-2019,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Other Source,Other Source,3188.0,Adilabad
143199,2018-2019,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Tank,Tank,4291.0,Adilabad
143200,2018-2019,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Other Well,136.0,Adilabad
143201,2018-2019,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Tubewell,13466.0,Adilabad
143202,2018-2019,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Government,40977.0,Adilabad
143203,2018-2019,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Private,,Adilabad
143204,2018-2019,Telangana,36,Adilabad,501.0,Net Irrigated Area,Other Source,Other Source,3188.0,Adilabad
143205,2018-2019,Telangana,36,Adilabad,501.0,Net Irrigated Area,Tank,Tank,4291.0,Adilabad
143206,2018-2019,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Other Well,136.0,Adilabad
143207,2018-2019,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Tubewell,13466.0,Adilabad
143208,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Government,34997.0,Khammam
143209,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Private,,Khammam
143210,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Other Source,Other Source,4607.0,Khammam
143211,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Tank,Tank,30914.0,Khammam
143212,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Well,Other Well,363.0,Khammam
143213,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Well,Tubewell,17715.0,Khammam
143214,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Government,32433.0,Khammam
143215,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Private,,Khammam
143216,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Other Source,Other Source,3501.0,Khammam
143217,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Tank,Tank,29059.0,Khammam
143218,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Well,Other Well,363.0,Khammam
143219,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Well,Tubewell,15589.0,Khammam
