id,year,state_name,state_code,district_name,district_code,food_category,crop_type,sub_crop_type,crop_name,crop_code,season,area,old_district_name,year_start,previous_year_area,historical_avg_area,area_change
477936,2018-2019,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,Kharif,0.0,Medak,2018,0.0,3.75,0.0
503376,2019-2020,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,Kharif,0.0,Medak,2019,0.0,3.0,0.0
529256,2020-2021,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,Kharif,39.0,Medak,2020,0.0,2.5,39.0
547896,2021-2022,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,Kharif,5.0,Medak,2021,39.0,7.714285714285714,-34.0
569776,2022-2023,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,Kharif,5.0,Medak,2022,5.0,7.375,0.0
379240,2014-2015,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,Kharif,0.0,Medak,2014,,,
403280,2015-2016,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,Kharif,0.0,Medak,2015,0.0,0.0,0.0
427720,2016-2017,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,Kharif,2.0,Medak,2016,0.0,0.0,2.0
452720,2017-2018,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,Kharif,2.0,Medak,2017,2.0,0.6666666666666666,0.0
477920,2018-2019,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,Kharif,2.0,Medak,2018,2.0,1.0,0.0
503360,2019-2020,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,Kharif,7.0,Medak,2019,2.0,1.2,5.0
529240,2020-2021,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,Kharif,18.0,Medak,2020,7.0,2.1666666666666665,11.0
547880,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,Kharif,22.0,Medak,2021,18.0,4.428571428571429,4.0
569760,2022-2023,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,Kharif,11.0,Medak,2022,22.0,6.625,-11.0
379241,2014-2015,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,Rabi,0.0,Medak,2014,,,
403281,2015-2016,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,Rabi,0.0,Medak,2015,0.0,0.0,0.0
427721,2016-2017,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,Rabi,0.0,Medak,2016,0.0,0.0,0.0
452721,2017-2018,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,Rabi,0.0,Medak,2017,0.0,0.0,0.0
477921,2018-2019,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,Rabi,0.0,Medak,2018,0.0,0.0,0.0
503361,2019-2020,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,Rabi,0.0,Medak,2019,0.0,0.0,0.0
529241,2020-2021,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,Rabi,0.0,Medak,2020,0.0,0.0,0.0
547881,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,Rabi,0.0,Medak,2021,0.0,0.0,0.0
569761,2022-2023,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,Rabi,0.0,Medak,2022,0.0,0.0,0.0
379262,2014-2015,Telangana,36,Medak,513.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,Kharif,0.0,Medak,2014,,,
403302,2015-2016,Telangana,36,Medak,513.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,Kharif,0.0,Medak,2015,0.0,0.0,0.0
427742,2016-2017,Telangana,36,Medak,513.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,Kharif,0.0,Medak,2016,0.0,0.0,0.0
452742,2017-2018,Telangana,36,Medak,513.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,Kharif,0.0,Medak,2017,0.0,0.0,0.0
477942,2018-2019,Telangana,36,Medak,513.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,Kharif,0.0,Medak,2018,0.0,0.0,0.0
503382,2019-2020,Telangana,36,Medak,513.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,Kharif,0.0,Medak,2019,0.0,0.0,0.0
529262,2020-2021,Telangana,36,Medak,513.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,Kharif,0.0,Medak,2020,0.0,0.0,0.0
547902,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,Kharif,0.0,Medak,2021,0.0,0.0,0.0
569782,2022-2023,Telangana,36,Medak,513.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,Kharif,0.0,Medak,2022,0.0,0.0,0.0
379266,2014-2015,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,Kharif,0.0,Medak,2014,,,
403306,2015-2016,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,Kharif,0.0,Medak,2015,0.0,0.0,0.0
427746,2016-2017,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,Kharif,0.0,Medak,2016,0.0,0.0,0.0
452746,2017-2018,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,Kharif,0.0,Medak,2017,0.0,0.0,0.0
477946,2018-2019,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,Kharif,0.0,Medak,2018,0.0,0.0,0.0
503386,2019-2020,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,Kharif,0.0,Medak,2019,0.0,0.0,0.0
529266,2020-2021,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,Kharif,0.0,Medak,2020,0.0,0.0,0.0
547906,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,Kharif,4.0,Medak,2021,0.0,0.0,4.0
569786,2022-2023,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,Kharif,16.0,Medak,2022,4.0,0.5,12.0
379271,2014-2015,Telangana,36,Medak,513.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,Kharif,70.0,Medak,2014,,,
403311,2015-2016,Telangana,36,Medak,513.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,Kharif,86.0,Medak,2015,70.0,70.0,16.0
427751,2016-2017,Telangana,36,Medak,513.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,Kharif,24.0,Medak,2016,86.0,78.0,-62.0
452751,2017-2018,Telangana,36,Medak,513.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,Kharif,5.0,Medak,2017,24.0,60.0,-19.0
477951,2018-2019,Telangana,36,Medak,513.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,Kharif,46.0,Medak,2018,5.0,46.25,41.0
503391,2019-2020,Telangana,36,Medak,513.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,Kharif,28.0,Medak,2019,46.0,46.2,-18.0
529271,2020-2021,Telangana,36,Medak,513.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,Kharif,24.0,Medak,2020,28.0,43.166666666666664,-4.0
547911,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,Kharif,127.0,Medak,2021,24.0,40.42857142857143,103.0
569791,2022-2023,Telangana,36,Medak,513.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,Kharif,101.0,Medak,2022,127.0,51.25,-26.0
379257,2014-2015,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Gram,201.0,Rabi,0.0,Medak,2014,,,
403297,2015-2016,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Gram,201.0,Rabi,0.0,Medak,2015,0.0,0.0,0.0
427737,2016-2017,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Gram,201.0,Rabi,0.0,Medak,2016,0.0,0.0,0.0
452737,2017-2018,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Gram,201.0,Rabi,0.0,Medak,2017,0.0,0.0,0.0
477937,2018-2019,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Gram,201.0,Rabi,22.0,Medak,2018,0.0,0.0,22.0
503377,2019-2020,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Gram,201.0,Rabi,136.0,Medak,2019,22.0,4.4,114.0
529257,2020-2021,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Gram,201.0,Rabi,2.0,Medak,2020,136.0,26.333333333333332,-134.0
547897,2021-2022,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Gram,201.0,Rabi,127.0,Medak,2021,2.0,22.857142857142858,125.0
569777,2022-2023,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Gram,201.0,Rabi,127.0,Medak,2022,127.0,35.875,0.0
379272,2014-2015,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,Kharif,773.0,Medak,2014,,,
403312,2015-2016,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,Kharif,565.0,Medak,2015,773.0,773.0,-208.0
427752,2016-2017,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,Kharif,309.0,Medak,2016,565.0,669.0,-256.0
452752,2017-2018,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,Kharif,118.0,Medak,2017,309.0,549.0,-191.0
477952,2018-2019,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,Kharif,57.0,Medak,2018,118.0,441.25,-61.0
503392,2019-2020,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,Kharif,37.0,Medak,2019,57.0,364.4,-20.0
529272,2020-2021,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,Kharif,155.0,Medak,2020,37.0,309.8333333333333,118.0
547912,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,Kharif,1481.0,Medak,2021,155.0,287.7142857142857,1326.0
569792,2022-2023,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,Kharif,52.0,Medak,2022,1481.0,436.875,-1429.0
379242,2014-2015,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,0.0,Medak,2014,,,
379243,2014-2015,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,1732.0,Medak,2014,0.0,0.0,1732.0
379244,2014-2015,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,0.0,Medak,2014,1732.0,866.0,-1732.0
403282,2015-2016,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,0.0,Medak,2015,0.0,577.3333333333334,0.0
403283,2015-2016,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,2186.0,Medak,2015,0.0,433.0,2186.0
403284,2015-2016,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,0.0,Medak,2015,2186.0,783.6,-2186.0
427722,2016-2017,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,0.0,Medak,2016,0.0,653.0,0.0
427723,2016-2017,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,498.0,Medak,2016,0.0,559.7142857142857,498.0
427724,2016-2017,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,0.0,Medak,2016,498.0,552.0,-498.0
452722,2017-2018,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,0.0,Medak,2017,0.0,490.6666666666667,0.0
452723,2017-2018,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,474.0,Medak,2017,0.0,441.6,474.0
452724,2017-2018,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,0.0,Medak,2017,474.0,444.54545454545456,-474.0
477922,2018-2019,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,0.0,Medak,2018,0.0,407.5,0.0
477923,2018-2019,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,346.0,Medak,2018,0.0,376.15384615384613,346.0
477924,2018-2019,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,0.0,Medak,2018,346.0,374.0,-346.0
503362,2019-2020,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,0.0,Medak,2019,0.0,349.06666666666666,0.0
503363,2019-2020,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,959.0,Medak,2019,0.0,327.25,959.0
503364,2019-2020,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,0.0,Medak,2019,959.0,364.4117647058824,-959.0
529242,2020-2021,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,0.0,Medak,2020,0.0,344.1666666666667,0.0
529243,2020-2021,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,1375.0,Medak,2020,0.0,326.05263157894734,1375.0
529244,2020-2021,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,0.0,Medak,2020,1375.0,378.5,-1375.0
547882,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,0.0,Medak,2021,0.0,360.4761904761905,0.0
547883,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,2295.0,Medak,2021,0.0,344.09090909090907,2295.0
547884,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,0.0,Medak,2021,2295.0,428.9130434782609,-2295.0
569762,2022-2023,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,0.0,Medak,2022,0.0,411.0416666666667,0.0
569763,2022-2023,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,2377.0,Medak,2022,0.0,394.6,2377.0
569764,2022-2023,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,0.0,Medak,2022,2377.0,470.84615384615387,-2377.0
379267,2014-2015,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,Kharif,0.0,Medak,2014,,,
403307,2015-2016,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,Kharif,0.0,Medak,2015,0.0,0.0,0.0
427747,2016-2017,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,Kharif,0.0,Medak,2016,0.0,0.0,0.0
452747,2017-2018,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,Kharif,0.0,Medak,2017,0.0,0.0,0.0
477947,2018-2019,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,Kharif,0.0,Medak,2018,0.0,0.0,0.0
503387,2019-2020,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,Kharif,0.0,Medak,2019,0.0,0.0,0.0
529267,2020-2021,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,Kharif,0.0,Medak,2020,0.0,0.0,0.0
547907,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,Kharif,0.0,Medak,2021,0.0,0.0,0.0
569787,2022-2023,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,Kharif,0.0,Medak,2022,0.0,0.0,0.0
379273,2014-2015,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,Rabi,0.0,Medak,2014,,,
403313,2015-2016,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,Rabi,0.0,Medak,2015,0.0,0.0,0.0
427753,2016-2017,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,Rabi,0.0,Medak,2016,0.0,0.0,0.0
452753,2017-2018,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,Rabi,0.0,Medak,2017,0.0,0.0,0.0
477953,2018-2019,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,Rabi,0.0,Medak,2018,0.0,0.0,0.0
503393,2019-2020,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,Rabi,0.0,Medak,2019,0.0,0.0,0.0
529273,2020-2021,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,Rabi,0.0,Medak,2020,0.0,0.0,0.0
547913,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,Rabi,0.0,Medak,2021,0.0,0.0,0.0
569793,2022-2023,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,Rabi,0.0,Medak,2022,0.0,0.0,0.0
379245,2014-2015,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,Kharif,17683.0,Medak,2014,,,
403285,2015-2016,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,Kharif,14353.0,Medak,2015,17683.0,17683.0,-3330.0
427725,2016-2017,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,Kharif,9931.0,Medak,2016,14353.0,16018.0,-4422.0
452725,2017-2018,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,Kharif,5985.0,Medak,2017,9931.0,13989.0,-3946.0
477925,2018-2019,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,Kharif,2080.0,Medak,2018,5985.0,11988.0,-3905.0
503365,2019-2020,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,Kharif,3494.0,Medak,2019,2080.0,10006.4,1414.0
529245,2020-2021,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,Kharif,566.0,Medak,2020,3494.0,8921.0,-2928.0
547885,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,Kharif,2580.0,Medak,2021,566.0,7727.428571428572,2014.0
569765,2022-2023,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,Kharif,1362.0,Medak,2022,2580.0,7084.0,-1218.0
379268,2014-2015,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,Kharif,0.0,Medak,2014,,,
403308,2015-2016,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,Kharif,0.0,Medak,2015,0.0,0.0,0.0
427748,2016-2017,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,Kharif,0.0,Medak,2016,0.0,0.0,0.0
452748,2017-2018,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,Kharif,0.0,Medak,2017,0.0,0.0,0.0
477948,2018-2019,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,Kharif,0.0,Medak,2018,0.0,0.0,0.0
503388,2019-2020,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,Kharif,0.0,Medak,2019,0.0,0.0,0.0
529268,2020-2021,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,Kharif,0.0,Medak,2020,0.0,0.0,0.0
547908,2021-2022,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,Kharif,0.0,Medak,2021,0.0,0.0,0.0
569788,2022-2023,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,Kharif,0.0,Medak,2022,0.0,0.0,0.0
379246,2014-2015,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,0.0,Medak,2014,,,
379247,2014-2015,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,0.0,Medak,2014,0.0,0.0,0.0
379248,2014-2015,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,0.0,Medak,2014,0.0,0.0,0.0
403286,2015-2016,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,0.0,Medak,2015,0.0,0.0,0.0
403287,2015-2016,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,0.0,Medak,2015,0.0,0.0,0.0
403288,2015-2016,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,0.0,Medak,2015,0.0,0.0,0.0
427726,2016-2017,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,0.0,Medak,2016,0.0,0.0,0.0
427727,2016-2017,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,0.0,Medak,2016,0.0,0.0,0.0
427728,2016-2017,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,0.0,Medak,2016,0.0,0.0,0.0
452726,2017-2018,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,0.0,Medak,2017,0.0,0.0,0.0
452727,2017-2018,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,0.0,Medak,2017,0.0,0.0,0.0
452728,2017-2018,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,0.0,Medak,2017,0.0,0.0,0.0
477926,2018-2019,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,0.0,Medak,2018,0.0,0.0,0.0
477927,2018-2019,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,46.0,Medak,2018,0.0,0.0,46.0
477928,2018-2019,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,0.0,Medak,2018,46.0,3.2857142857142856,-46.0
503366,2019-2020,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,0.0,Medak,2019,0.0,3.066666666666667,0.0
503367,2019-2020,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,46.0,Medak,2019,0.0,2.875,46.0
503368,2019-2020,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,0.0,Medak,2019,46.0,5.411764705882353,-46.0
529246,2020-2021,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,0.0,Medak,2020,0.0,5.111111111111111,0.0
529247,2020-2021,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,1.0,Medak,2020,0.0,4.842105263157895,1.0
529248,2020-2021,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,0.0,Medak,2020,1.0,4.65,-1.0
547886,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,0.0,Medak,2021,0.0,4.428571428571429,0.0
547887,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,3.0,Medak,2021,0.0,4.2272727272727275,3.0
547888,2021-2022,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,0.0,Medak,2021,3.0,4.173913043478261,-3.0
569766,2022-2023,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,0.0,Medak,2022,0.0,4.0,0.0
569767,2022-2023,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,3.0,Medak,2022,0.0,3.84,3.0
569768,2022-2023,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,0.0,Medak,2022,3.0,3.8076923076923075,-3.0
379269,2014-2015,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,Kharif,0.0,Medak,2014,,,
403309,2015-2016,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,Kharif,0.0,Medak,2015,0.0,0.0,0.0
427749,2016-2017,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,Kharif,0.0,Medak,2016,0.0,0.0,0.0
