id,year,state_name,state_code,district_name,district_code,crop_name,crop_code,crop_type,season,area,area_unit,production,production_unit,yield,yield_unit,old_district_name,year_start,previous_year_yield,historical_avg_yield,previous_year_production,previous_year_area
407580,2020-2021,Telangana,36,Medak,513,Rice,101.0,Cereals,Kharif,78867.0,Hectare,202291.0,Tonnes,2.565,Tonnes/Hectare,Medak,2020,3.741,3.31,185183.0,49501.0
408116,2020-2021,Telangana,36,Sangareddy,691,Rice,101.0,Cereals,Kharif,31655.0,Hectare,93467.0,Tonnes,2.953,Tonnes/Hectare,Medak,2020,2.565,3.2603333333333335,202291.0,78867.0
408177,2020-2021,Telangana,36,Siddipet,692,Rice,101.0,Cereals,Kharif,91694.0,Hectare,299779.0,Tonnes,3.269,Tonnes/Hectare,Medak,2020,2.953,3.241125,93467.0,31655.0
428943,2021-2022,Telangana,36,Medak,513,Rice,101.0,Cereals,Kharif,103929.0,Hectare,389526.0,Tonnes,3.748,Tonnes/Hectare,Medak,2021,3.269,3.242764705882353,299779.0,91694.0
429574,2021-2022,Telangana,36,Sangareddy,691,Rice,101.0,Cereals,Kharif,46045.0,Hectare,174649.0,Tonnes,3.793,Tonnes/Hectare,Medak,2021,3.748,3.2708333333333335,389526.0,103929.0
429647,2021-2022,Telangana,36,Siddipet,692,Rice,101.0,Cereals,Kharif,128351.0,Hectare,444094.0,Tonnes,3.46,Tonnes/Hectare,Medak,2021,3.793,3.2983157894736843,174649.0,46045.0
450877,2022-2023,Telangana,36,Medak,513,Rice,101.0,Cereals,Kharif,119309.0,Hectare,435359.0,Tonnes,3.649,Tonnes/Hectare,Medak,2022,3.46,3.3064,444094.0,128351.0
451429,2022-2023,Telangana,36,Sangareddy,691,Rice,101.0,Cereals,Kharif,56729.0,Hectare,233723.0,Tonnes,4.12,Tonnes/Hectare,Medak,2022,3.649,3.322714285714286,435359.0,119309.0
451497,2022-2023,Telangana,36,Siddipet,692,Rice,101.0,Cereals,Kharif,148181.0,Hectare,506186.0,Tonnes,3.416,Tonnes/Hectare,Medak,2022,4.12,3.3589545454545457,233723.0,56729.0
284938,2014-2015,Telangana,36,Medak,513,Rice,101.0,Cereals,Rabi,36910.0,Hectare,128742.0,Tonnes,3.488,Tonnes/Hectare,Medak,2014,,,,
303418,2015-2016,Telangana,36,Medak,513,Rice,101.0,Cereals,Rabi,22659.0,Hectare,64895.0,Tonnes,2.864,Tonnes/Hectare,Medak,2015,3.488,3.488,128742.0,36910.0
322673,2016-2017,Telangana,36,Medak,513,Rice,101.0,Cereals,Rabi,45504.0,Hectare,187795.0,Tonnes,4.127,Tonnes/Hectare,Medak,2016,2.864,3.176,64895.0,22659.0
323011,2016-2017,Telangana,36,Sangareddy,691,Rice,101.0,Cereals,Rabi,14876.0,Hectare,69173.0,Tonnes,4.65,Tonnes/Hectare,Medak,2016,4.127,3.493,187795.0,45504.0
323060,2016-2017,Telangana,36,Siddipet,692,Rice,101.0,Cereals,Rabi,48653.0,Hectare,188482.0,Tonnes,3.874,Tonnes/Hectare,Medak,2016,4.65,3.78225,69173.0,14876.0
343272,2017-2018,Telangana,36,Medak,513,Rice,101.0,Cereals,Rabi,32224.0,Hectare,110915.0,Tonnes,3.442,Tonnes/Hectare,Medak,2017,3.874,3.8006,188482.0,48653.0
343581,2017-2018,Telangana,36,Sangareddy,691,Rice,101.0,Cereals,Rabi,18317.0,Hectare,81437.0,Tonnes,4.446,Tonnes/Hectare,Medak,2017,3.442,3.7408333333333332,110915.0,32224.0
343630,2017-2018,Telangana,36,Siddipet,692,Rice,101.0,Cereals,Rabi,45375.0,Hectare,169884.0,Tonnes,3.744,Tonnes/Hectare,Medak,2017,4.446,3.841571428571428,81437.0,18317.0
363957,2018-2019,Telangana,36,Medak,513,Rice,101.0,Cereals,Rabi,11881.0,Hectare,38233.0,Tonnes,3.218,Tonnes/Hectare,Medak,2018,3.744,3.829375,169884.0,45375.0
364321,2018-2019,Telangana,36,Sangareddy,691,Rice,101.0,Cereals,Rabi,5968.0,Hectare,16311.0,Tonnes,2.733,Tonnes/Hectare,Medak,2018,3.218,3.761444444444445,38233.0,11881.0
364367,2018-2019,Telangana,36,Siddipet,692,Rice,101.0,Cereals,Rabi,29250.0,Hectare,69908.0,Tonnes,2.39,Tonnes/Hectare,Medak,2018,2.733,3.6586,16311.0,5968.0
386026,2019-2020,Telangana,36,Medak,513,Rice,101.0,Cereals,Rabi,31649.0,Hectare,118399.0,Tonnes,3.741,Tonnes/Hectare,Medak,2019,2.39,3.5432727272727274,69908.0,29250.0
386475,2019-2020,Telangana,36,Sangareddy,691,Rice,101.0,Cereals,Rabi,9494.0,Hectare,29754.0,Tonnes,3.134,Tonnes/Hectare,Medak,2019,3.741,3.5597499999999997,118399.0,31649.0
386526,2019-2020,Telangana,36,Siddipet,692,Rice,101.0,Cereals,Rabi,65196.0,Hectare,247419.0,Tonnes,3.795,Tonnes/Hectare,Medak,2019,3.134,3.527,29754.0,9494.0
407581,2020-2021,Telangana,36,Medak,513,Rice,101.0,Cereals,Rabi,69279.0,Hectare,346118.0,Tonnes,4.996,Tonnes/Hectare,Medak,2020,3.795,3.5461428571428573,247419.0,65196.0
408117,2020-2021,Telangana,36,Sangareddy,691,Rice,101.0,Cereals,Rabi,32972.0,Hectare,122293.0,Tonnes,3.709,Tonnes/Hectare,Medak,2020,4.996,3.6428000000000003,346118.0,69279.0
408178,2020-2021,Telangana,36,Siddipet,692,Rice,101.0,Cereals,Rabi,111270.0,Hectare,474344.0,Tonnes,4.263,Tonnes/Hectare,Medak,2020,3.709,3.6469375,122293.0,32972.0
428944,2021-2022,Telangana,36,Medak,513,Rice,101.0,Cereals,Rabi,57412.0,Hectare,215525.0,Tonnes,3.754,Tonnes/Hectare,Medak,2021,4.263,3.6831764705882355,474344.0,111270.0
429575,2021-2022,Telangana,36,Sangareddy,691,Rice,101.0,Cereals,Rabi,8777.0,Hectare,30553.0,Tonnes,3.481,Tonnes/Hectare,Medak,2021,3.754,3.687111111111111,215525.0,57412.0
429648,2021-2022,Telangana,36,Siddipet,692,Rice,101.0,Cereals,Rabi,98592.0,Hectare,412312.0,Tonnes,4.182,Tonnes/Hectare,Medak,2021,3.481,3.676263157894737,30553.0,8777.0
450878,2022-2023,Telangana,36,Medak,513,Rice,101.0,Cereals,Rabi,105357.0,Hectare,350417.0,Tonnes,3.326,Tonnes/Hectare,Medak,2022,4.182,3.70155,412312.0,98592.0
451430,2022-2023,Telangana,36,Sangareddy,691,Rice,101.0,Cereals,Rabi,44318.0,Hectare,151213.0,Tonnes,3.412,Tonnes/Hectare,Medak,2022,3.326,3.6836666666666664,350417.0,105357.0
451498,2022-2023,Telangana,36,Siddipet,692,Rice,101.0,Cereals,Rabi,141107.0,Hectare,428401.0,Tonnes,3.036,Tonnes/Hectare,Medak,2022,3.412,3.671318181818182,151213.0,44318.0
284940,2014-2015,Telangana,36,Medak,513,Safflower,1008.0,Oilseeds,Rabi,1561.0,Hectare,846.0,Tonnes,0.542,Tonnes/Hectare,Medak,2014,,,,
303420,2015-2016,Telangana,36,Medak,513,Safflower,1008.0,Oilseeds,Rabi,2259.0,Hectare,1565.0,Tonnes,0.693,Tonnes/Hectare,Medak,2015,0.542,0.542,846.0,1561.0
322675,2016-2017,Telangana,36,Medak,513,Safflower,1008.0,Oilseeds,Rabi,46.0,Hectare,19.0,Tonnes,0.413,Tonnes/Hectare,Medak,2016,0.693,0.6174999999999999,1565.0,2259.0
323013,2016-2017,Telangana,36,Sangareddy,691,Safflower,1008.0,Oilseeds,Rabi,1767.0,Hectare,719.0,Tonnes,0.407,Tonnes/Hectare,Medak,2016,0.413,0.5493333333333333,19.0,46.0
343274,2017-2018,Telangana,36,Medak,513,Safflower,1008.0,Oilseeds,Rabi,36.0,Hectare,20.0,Tonnes,0.556,Tonnes/Hectare,Medak,2017,0.407,0.5137499999999999,719.0,1767.0
343583,2017-2018,Telangana,36,Sangareddy,691,Safflower,1008.0,Oilseeds,Rabi,1442.0,Hectare,911.0,Tonnes,0.632,Tonnes/Hectare,Medak,2017,0.556,0.5222,20.0,36.0
363959,2018-2019,Telangana,36,Medak,513,Safflower,1008.0,Oilseeds,Rabi,12.0,Hectare,7.0,Tonnes,0.583,Tonnes/Hectare,Medak,2018,0.632,0.5405,911.0,1442.0
364323,2018-2019,Telangana,36,Sangareddy,691,Safflower,1008.0,Oilseeds,Rabi,1094.0,Hectare,396.0,Tonnes,0.362,Tonnes/Hectare,Medak,2018,0.583,0.5465714285714286,7.0,12.0
386028,2019-2020,Telangana,36,Medak,513,Safflower,1008.0,Oilseeds,Rabi,12.0,Hectare,13.0,Tonnes,1.083,Tonnes/Hectare,Medak,2019,0.362,0.5235,396.0,1094.0
386477,2019-2020,Telangana,36,Sangareddy,691,Safflower,1008.0,Oilseeds,Rabi,569.0,Hectare,354.0,Tonnes,0.622,Tonnes/Hectare,Medak,2019,1.083,0.5856666666666667,13.0,12.0
407583,2020-2021,Telangana,36,Medak,513,Safflower,1008.0,Oilseeds,Rabi,15.0,Hectare,14.0,Tonnes,0.933,Tonnes/Hectare,Medak,2020,0.622,0.5892999999999999,354.0,569.0
408119,2020-2021,Telangana,36,Sangareddy,691,Safflower,1008.0,Oilseeds,Rabi,1044.0,Hectare,770.0,Tonnes,0.738,Tonnes/Hectare,Medak,2020,0.933,0.6205454545454545,14.0,15.0
408180,2020-2021,Telangana,36,Siddipet,692,Safflower,1008.0,Oilseeds,Rabi,24.0,Hectare,22.0,Tonnes,0.917,Tonnes/Hectare,Medak,2020,0.738,0.6303333333333333,770.0,1044.0
428946,2021-2022,Telangana,36,Medak,513,Safflower,1008.0,Oilseeds,Rabi,69.0,Hectare,68.0,Tonnes,0.986,Tonnes/Hectare,Medak,2021,0.917,0.6523846153846153,22.0,24.0
429577,2021-2022,Telangana,36,Sangareddy,691,Safflower,1008.0,Oilseeds,Rabi,2548.0,Hectare,1575.0,Tonnes,0.618,Tonnes/Hectare,Medak,2021,0.986,0.6762142857142858,68.0,69.0
429650,2021-2022,Telangana,36,Siddipet,692,Safflower,1008.0,Oilseeds,Rabi,337.0,Hectare,333.0,Tonnes,0.988,Tonnes/Hectare,Medak,2021,0.618,0.6723333333333333,1575.0,2548.0
450880,2022-2023,Telangana,36,Medak,513,Safflower,1008.0,Oilseeds,Rabi,26.0,Hectare,23.0,Tonnes,0.885,Tonnes/Hectare,Medak,2022,0.988,0.6920625,333.0,337.0
451432,2022-2023,Telangana,36,Sangareddy,691,Safflower,1008.0,Oilseeds,Rabi,2749.0,Hectare,2590.0,Tonnes,0.942,Tonnes/Hectare,Medak,2022,0.885,0.7034117647058824,23.0,26.0
451500,2022-2023,Telangana,36,Siddipet,692,Safflower,1008.0,Oilseeds,Rabi,39.0,Hectare,51.0,Tonnes,1.308,Tonnes/Hectare,Medak,2022,0.942,0.7166666666666667,2590.0,2749.0
284943,2014-2015,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,All Seasons,610.0,Hectare,187.0,Tonnes,0.307,Tonnes/Hectare,Medak,2014,,,,
303423,2015-2016,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,All Seasons,287.0,Hectare,31.0,Tonnes,0.108,Tonnes/Hectare,Medak,2015,0.307,0.307,187.0,610.0
323016,2016-2017,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,All Seasons,129.0,Hectare,25.0,Tonnes,0.194,Tonnes/Hectare,Medak,2016,0.108,0.2075,31.0,287.0
343586,2017-2018,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,All Seasons,36.0,Hectare,11.0,Tonnes,0.306,Tonnes/Hectare,Medak,2017,0.194,0.20299999999999999,25.0,129.0
363962,2018-2019,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,All Seasons,14.0,Hectare,9.0,Tonnes,0.643,Tonnes/Hectare,Medak,2018,0.306,0.22875,11.0,36.0
386031,2019-2020,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,All Seasons,28.0,Hectare,17.0,Tonnes,0.607,Tonnes/Hectare,Medak,2019,0.643,0.3116,9.0,14.0
386480,2019-2020,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,All Seasons,79.0,Hectare,20.0,Tonnes,0.253,Tonnes/Hectare,Medak,2019,0.607,0.36083333333333334,17.0,28.0
407586,2020-2021,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,All Seasons,41.0,Hectare,18.0,Tonnes,0.439,Tonnes/Hectare,Medak,2020,0.253,0.3454285714285715,20.0,79.0
408122,2020-2021,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,All Seasons,164.0,Hectare,44.0,Tonnes,0.268,Tonnes/Hectare,Medak,2020,0.439,0.357125,18.0,41.0
408183,2020-2021,Telangana,36,Siddipet,692,Sesamum,1003.0,Oilseeds,All Seasons,113.0,Hectare,68.0,Tonnes,0.602,Tonnes/Hectare,Medak,2020,0.268,0.3472222222222222,44.0,164.0
428949,2021-2022,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,All Seasons,325.0,Hectare,250.0,Tonnes,0.769,Tonnes/Hectare,Medak,2021,0.602,0.37270000000000003,68.0,113.0
429580,2021-2022,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,All Seasons,259.0,Hectare,180.0,Tonnes,0.695,Tonnes/Hectare,Medak,2021,0.769,0.4087272727272728,250.0,325.0
429653,2021-2022,Telangana,36,Siddipet,692,Sesamum,1003.0,Oilseeds,All Seasons,587.0,Hectare,447.0,Tonnes,0.761,Tonnes/Hectare,Medak,2021,0.695,0.4325833333333333,180.0,259.0
451435,2022-2023,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,All Seasons,46.0,Hectare,29.0,Tonnes,0.63,Tonnes/Hectare,Medak,2022,0.761,0.45784615384615385,447.0,587.0
451503,2022-2023,Telangana,36,Siddipet,692,Sesamum,1003.0,Oilseeds,All Seasons,20.0,Hectare,15.0,Tonnes,0.75,Tonnes/Hectare,Medak,2022,0.63,0.47014285714285714,29.0,46.0
284941,2014-2015,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Kharif,364.0,Hectare,72.0,Tonnes,0.198,Tonnes/Hectare,Medak,2014,,,,
303421,2015-2016,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Kharif,201.0,Hectare,7.0,Tonnes,0.035,Tonnes/Hectare,Medak,2015,0.198,0.198,72.0,364.0
323014,2016-2017,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,Kharif,119.0,Hectare,17.0,Tonnes,0.143,Tonnes/Hectare,Medak,2016,0.035,0.1165,7.0,201.0
343584,2017-2018,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,Kharif,29.0,Hectare,7.0,Tonnes,0.241,Tonnes/Hectare,Medak,2017,0.143,0.12533333333333332,17.0,119.0
363960,2018-2019,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Kharif,1.0,Hectare,0.0,Tonnes,0.0,Tonnes/Hectare,Medak,2018,0.241,0.15425,7.0,29.0
364324,2018-2019,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,Kharif,48.0,Hectare,8.0,Tonnes,0.167,Tonnes/Hectare,Medak,2018,0.0,0.1234,0.0,1.0
386029,2019-2020,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Kharif,2.0,Hectare,0.0,Tonnes,0.0,Tonnes/Hectare,Medak,2019,0.167,0.13066666666666668,8.0,48.0
386478,2019-2020,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,Kharif,62.0,Hectare,9.0,Tonnes,0.145,Tonnes/Hectare,Medak,2019,0.0,0.112,0.0,2.0
407584,2020-2021,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Kharif,16.0,Hectare,2.0,Tonnes,0.125,Tonnes/Hectare,Medak,2020,0.145,0.116125,9.0,62.0
408120,2020-2021,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,Kharif,117.0,Hectare,11.0,Tonnes,0.094,Tonnes/Hectare,Medak,2020,0.125,0.11711111111111111,2.0,16.0
408181,2020-2021,Telangana,36,Siddipet,692,Sesamum,1003.0,Oilseeds,Kharif,17.0,Hectare,2.0,Tonnes,0.118,Tonnes/Hectare,Medak,2020,0.094,0.11479999999999999,11.0,117.0
428947,2021-2022,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Kharif,4.0,Hectare,1.0,Tonnes,0.25,Tonnes/Hectare,Medak,2021,0.118,0.11509090909090909,2.0,17.0
429578,2021-2022,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,Kharif,37.0,Hectare,8.0,Tonnes,0.216,Tonnes/Hectare,Medak,2021,0.25,0.12633333333333333,1.0,4.0
429651,2021-2022,Telangana,36,Siddipet,692,Sesamum,1003.0,Oilseeds,Kharif,15.0,Hectare,3.0,Tonnes,0.2,Tonnes/Hectare,Medak,2021,0.216,0.13323076923076924,8.0,37.0
451433,2022-2023,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,Kharif,13.0,Hectare,4.0,Tonnes,0.308,Tonnes/Hectare,Medak,2022,0.2,0.13799999999999998,3.0,15.0
451501,2022-2023,Telangana,36,Siddipet,692,Sesamum,1003.0,Oilseeds,Kharif,2.0,Hectare,1.0,Tonnes,0.5,Tonnes/Hectare,Medak,2022,0.308,0.14933333333333335,4.0,13.0
284942,2014-2015,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Rabi,246.0,Hectare,115.0,Tonnes,0.467,Tonnes/Hectare,Medak,2014,,,,
303422,2015-2016,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Rabi,86.0,Hectare,24.0,Tonnes,0.279,Tonnes/Hectare,Medak,2015,0.467,0.467,115.0,246.0
322676,2016-2017,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Rabi,11.0,Hectare,9.0,Tonnes,0.818,Tonnes/Hectare,Medak,2016,0.279,0.373,24.0,86.0
323015,2016-2017,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,Rabi,10.0,Hectare,8.0,Tonnes,0.8,Tonnes/Hectare,Medak,2016,0.818,0.5213333333333333,9.0,11.0
323062,2016-2017,Telangana,36,Siddipet,692,Sesamum,1003.0,Oilseeds,Rabi,68.0,Hectare,55.0,Tonnes,0.809,Tonnes/Hectare,Medak,2016,0.8,0.591,8.0,10.0
343275,2017-2018,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Rabi,3.0,Hectare,2.0,Tonnes,0.667,Tonnes/Hectare,Medak,2017,0.809,0.6346,55.0,68.0
343585,2017-2018,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,Rabi,7.0,Hectare,4.0,Tonnes,0.571,Tonnes/Hectare,Medak,2017,0.667,0.64,2.0,3.0
343632,2017-2018,Telangana,36,Siddipet,692,Sesamum,1003.0,Oilseeds,Rabi,31.0,Hectare,18.0,Tonnes,0.581,Tonnes/Hectare,Medak,2017,0.571,0.6301428571428572,4.0,7.0
363961,2018-2019,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Rabi,13.0,Hectare,9.0,Tonnes,0.692,Tonnes/Hectare,Medak,2018,0.581,0.624,18.0,31.0
364369,2018-2019,Telangana,36,Siddipet,692,Sesamum,1003.0,Oilseeds,Rabi,36.0,Hectare,25.0,Tonnes,0.694,Tonnes/Hectare,Medak,2018,0.692,0.6315555555555555,9.0,13.0
386030,2019-2020,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Rabi,26.0,Hectare,17.0,Tonnes,0.654,Tonnes/Hectare,Medak,2019,0.694,0.6378,25.0,36.0
386479,2019-2020,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,Rabi,17.0,Hectare,11.0,Tonnes,0.647,Tonnes/Hectare,Medak,2019,0.654,0.6392727272727273,17.0,26.0
386528,2019-2020,Telangana,36,Siddipet,692,Sesamum,1003.0,Oilseeds,Rabi,29.0,Hectare,18.0,Tonnes,0.621,Tonnes/Hectare,Medak,2019,0.647,0.6399166666666667,11.0,17.0
407585,2020-2021,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Rabi,25.0,Hectare,16.0,Tonnes,0.64,Tonnes/Hectare,Medak,2020,0.621,0.6384615384615385,18.0,29.0
408121,2020-2021,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,Rabi,47.0,Hectare,33.0,Tonnes,0.702,Tonnes/Hectare,Medak,2020,0.64,0.6385714285714286,16.0,25.0
408182,2020-2021,Telangana,36,Siddipet,692,Sesamum,1003.0,Oilseeds,Rabi,96.0,Hectare,66.0,Tonnes,0.688,Tonnes/Hectare,Medak,2020,0.702,0.6427999999999999,33.0,47.0
428948,2021-2022,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Rabi,321.0,Hectare,249.0,Tonnes,0.776,Tonnes/Hectare,Medak,2021,0.688,0.645625,66.0,96.0
429579,2021-2022,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,Rabi,222.0,Hectare,172.0,Tonnes,0.775,Tonnes/Hectare,Medak,2021,0.776,0.6532941176470588,249.0,321.0
429652,2021-2022,Telangana,36,Siddipet,692,Sesamum,1003.0,Oilseeds,Rabi,572.0,Hectare,444.0,Tonnes,0.776,Tonnes/Hectare,Medak,2021,0.775,0.6600555555555556,172.0,222.0
450881,2022-2023,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Rabi,3.0,Hectare,2.0,Tonnes,0.667,Tonnes/Hectare,Medak,2022,0.776,0.6661578947368421,444.0,572.0
451434,2022-2023,Telangana,36,Sangareddy,691,Sesamum,1003.0,Oilseeds,Rabi,33.0,Hectare,25.0,Tonnes,0.758,Tonnes/Hectare,Medak,2022,0.667,0.6662,2.0,3.0
451502,2022-2023,Telangana,36,Siddipet,692,Sesamum,1003.0,Oilseeds,Rabi,18.0,Hectare,14.0,Tonnes,0.778,Tonnes/Hectare,Medak,2022,0.758,0.6705714285714286,25.0,33.0
303424,2015-2016,Telangana,36,Medak,513,Small Millets,108.0,Cereals,Kharif,5.0,Hectare,4.0,Tonnes,0.8,Tonnes/Hectare,Medak,2015,,,,
386032,2019-2020,Telangana,36,Medak,513,Small Millets,108.0,Cereals,Kharif,66.0,Hectare,113.0,Tonnes,1.712,Tonnes/Hectare,Medak,2019,0.8,0.8,4.0,5.0
386481,2019-2020,Telangana,36,Sangareddy,691,Small Millets,108.0,Cereals,Kharif,14.0,Hectare,24.0,Tonnes,1.714,Tonnes/Hectare,Medak,2019,1.712,1.256,113.0,66.0
407587,2020-2021,Telangana,36,Medak,513,Small Millets,108.0,Cereals,Kharif,6.0,Hectare,3.0,Tonnes,0.5,Tonnes/Hectare,Medak,2020,1.714,1.4086666666666667,24.0,14.0
408123,2020-2021,Telangana,36,Sangareddy,691,Small Millets,108.0,Cereals,Kharif,10.0,Hectare,5.0,Tonnes,0.5,Tonnes/Hectare,Medak,2020,0.5,1.1815,3.0,6.0
408184,2020-2021,Telangana,36,Siddipet,692,Small Millets,108.0,Cereals,Kharif,4.0,Hectare,2.0,Tonnes,0.5,Tonnes/Hectare,Medak,2020,0.5,1.0452,5.0,10.0
428950,2021-2022,Telangana,36,Medak,513,Small Millets,108.0,Cereals,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Medak,2021,0.5,0.9543333333333334,2.0,4.0
429581,2021-2022,Telangana,36,Sangareddy,691,Small Millets,108.0,Cereals,Kharif,31.0,Hectare,23.0,Tonnes,0.742,Tonnes/Hectare,Medak,2021,1.0,0.9608571428571429,1.0,1.0
450882,2022-2023,Telangana,36,Medak,513,Small Millets,108.0,Cereals,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Medak,2022,0.742,0.9335,23.0,31.0
451436,2022-2023,Telangana,36,Sangareddy,691,Small Millets,108.0,Cereals,Kharif,7.0,Hectare,7.0,Tonnes,1.0,Tonnes/Hectare,Medak,2022,1.0,0.9408888888888889,1.0,1.0
363963,2018-2019,Telangana,36,Medak,513,Small Millets,108.0,Cereals,Rabi,16.0,Hectare,16.0,Tonnes,1.0,Tonnes/Hectare,Medak,2018,,,,
364325,2018-2019,Telangana,36,Sangareddy,691,Small Millets,108.0,Cereals,Rabi,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Medak,2018,1.0,1.0,16.0,16.0
428953,2021-2022,Telangana,36,Medak,513,Soyabean,1009.0,Oilseeds,All Seasons,40.0,Hectare,68.0,Tonnes,1.7,Tonnes/Hectare,Medak,2021,,,,
429584,2021-2022,Telangana,36,Sangareddy,691,Soyabean,1009.0,Oilseeds,All Seasons,23039.0,Hectare,33867.0,Tonnes,1.47,Tonnes/Hectare,Medak,2021,1.7,1.7,68.0,40.0
429656,2021-2022,Telangana,36,Siddipet,692,Soyabean,1009.0,Oilseeds,All Seasons,21.0,Hectare,36.0,Tonnes,1.714,Tonnes/Hectare,Medak,2021,1.47,1.585,33867.0,23039.0
451439,2022-2023,Telangana,36,Sangareddy,691,Soyabean,1009.0,Oilseeds,All Seasons,33192.0,Hectare,50803.0,Tonnes,1.531,Tonnes/Hectare,Medak,2022,1.714,1.6280000000000001,36.0,21.0
451506,2022-2023,Telangana,36,Siddipet,692,Soyabean,1009.0,Oilseeds,All Seasons,15.0,Hectare,24.0,Tonnes,1.6,Tonnes/Hectare,Medak,2022,1.531,1.60375,50803.0,33192.0
284944,2014-2015,Telangana,36,Medak,513,Soyabean,1009.0,Oilseeds,Kharif,21550.0,Hectare,22261.0,Tonnes,1.033,Tonnes/Hectare,Medak,2014,,,,
303425,2015-2016,Telangana,36,Medak,513,Soyabean,1009.0,Oilseeds,Kharif,26007.0,Hectare,24811.0,Tonnes,0.954,Tonnes/Hectare,Medak,2015,1.033,1.033,22261.0,21550.0
322677,2016-2017,Telangana,36,Medak,513,Soyabean,1009.0,Oilseeds,Kharif,2562.0,Hectare,2721.0,Tonnes,1.062,Tonnes/Hectare,Medak,2016,0.954,0.9934999999999999,24811.0,26007.0
323017,2016-2017,Telangana,36,Sangareddy,691,Soyabean,1009.0,Oilseeds,Kharif,36776.0,Hectare,39056.0,Tonnes,1.062,Tonnes/Hectare,Medak,2016,1.062,1.0163333333333333,2721.0,2562.0
323063,2016-2017,Telangana,36,Siddipet,692,Soyabean,1009.0,Oilseeds,Kharif,691.0,Hectare,734.0,Tonnes,1.062,Tonnes/Hectare,Medak,2016,1.062,1.02775,39056.0,36776.0
343276,2017-2018,Telangana,36,Medak,513,Soyabean,1009.0,Oilseeds,Kharif,208.0,Hectare,260.0,Tonnes,1.25,Tonnes/Hectare,Medak,2017,1.062,1.0346,734.0,691.0
343587,2017-2018,Telangana,36,Sangareddy,691,Soyabean,1009.0,Oilseeds,Kharif,15913.0,Hectare,23933.0,Tonnes,1.504,Tonnes/Hectare,Medak,2017,1.25,1.0705,260.0,208.0
343633,2017-2018,Telangana,36,Siddipet,692,Soyabean,1009.0,Oilseeds,Kharif,162.0,Hectare,263.0,Tonnes,1.623,Tonnes/Hectare,Medak,2017,1.504,1.1324285714285713,23933.0,15913.0
363964,2018-2019,Telangana,36,Medak,513,Soyabean,1009.0,Oilseeds,Kharif,16.0,Hectare,23.0,Tonnes,1.438,Tonnes/Hectare,Medak,2018,1.623,1.19375,263.0,162.0
364326,2018-2019,Telangana,36,Sangareddy,691,Soyabean,1009.0,Oilseeds,Kharif,16178.0,Hectare,22811.0,Tonnes,1.41,Tonnes/Hectare,Medak,2018,1.438,1.220888888888889,23.0,16.0
