id,year,state_name,state_code,district_name,district_code,irrigated_area_type,area_classification,area_sub_classification,irrigated_area,old_district_name
158783,2020-2021,Telangana,36,Medak,513.0,Net Irrigated Area,Well,Tubewell,58632.0,Medak
158784,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Canal,Government,,Ranga Reddy
158785,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Canal,Private,,Ranga Reddy
158786,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Other Source,Other Source,755.0,Ranga Reddy
158787,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Tank,Tank,356.0,Ranga Reddy
158788,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Well,Other Well,,Ranga Reddy
158789,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Well,Tubewell,16893.0,Ranga Reddy
158790,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Canal,Government,,Ranga Reddy
158791,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Canal,Private,,Ranga Reddy
158792,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Other Source,Other Source,506.0,Ranga Reddy
158793,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Tank,Tank,356.0,Ranga Reddy
158794,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Well,Other Well,,Ranga Reddy
158795,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Well,Tubewell,12015.0,Ranga Reddy
158796,2020-2021,Telangana,36,Mulugu,720.0,Gross Irrigated Area,Canal,Government,54884.0,Warangal
158797,2020-2021,Telangana,36,Mulugu,720.0,Gross Irrigated Area,Canal,Private,,Warangal
158798,2020-2021,Telangana,36,Mulugu,720.0,Gross Irrigated Area,Other Source,Other Source,670.0,Warangal
158799,2020-2021,Telangana,36,Mulugu,720.0,Gross Irrigated Area,Tank,Tank,14926.0,Warangal
158800,2020-2021,Telangana,36,Mulugu,720.0,Gross Irrigated Area,Well,Other Well,149.0,Warangal
158801,2020-2021,Telangana,36,Mulugu,720.0,Gross Irrigated Area,Well,Tubewell,1969.0,Warangal
158802,2020-2021,Telangana,36,Mulugu,720.0,Net Irrigated Area,Canal,Government,12567.0,Warangal
158803,2020-2021,Telangana,36,Mulugu,720.0,Net Irrigated Area,Canal,Private,,Warangal
158804,2020-2021,Telangana,36,Mulugu,720.0,Net Irrigated Area,Other Source,Other Source,476.0,Warangal
158805,2020-2021,Telangana,36,Mulugu,720.0,Net Irrigated Area,Tank,Tank,12389.0,Warangal
158806,2020-2021,Telangana,36,Mulugu,720.0,Net Irrigated Area,Well,Other Well,119.0,Warangal
158807,2020-2021,Telangana,36,Mulugu,720.0,Net Irrigated Area,Well,Tubewell,1281.0,Warangal
158808,2020-2021,Telangana,36,Nagarkurnool,694.0,Gross Irrigated Area,Canal,Government,94905.0,Mahabubnagar
158809,2020-2021,Telangana,36,Nagarkurnool,694.0,Gross Irrigated Area,Canal,Private,,Mahabubnagar
158810,2020-2021,Telangana,36,Nagarkurnool,694.0,Gross Irrigated Area,Other Source,Other Source,8095.0,Mahabubnagar
158811,2020-2021,Telangana,36,Nagarkurnool,694.0,Gross Irrigated Area,Tank,Tank,2366.0,Mahabubnagar
158812,2020-2021,Telangana,36,Nagarkurnool,694.0,Gross Irrigated Area,Well,Other Well,737.0,Mahabubnagar
158813,2020-2021,Telangana,36,Nagarkurnool,694.0,Gross Irrigated Area,Well,Tubewell,72864.0,Mahabubnagar
158814,2020-2021,Telangana,36,Nagarkurnool,694.0,Net Irrigated Area,Canal,Government,92952.0,Mahabubnagar
158815,2020-2021,Telangana,36,Nagarkurnool,694.0,Net Irrigated Area,Canal,Private,,Mahabubnagar
158816,2020-2021,Telangana,36,Nagarkurnool,694.0,Net Irrigated Area,Other Source,Other Source,8095.0,Mahabubnagar
158817,2020-2021,Telangana,36,Nagarkurnool,694.0,Net Irrigated Area,Tank,Tank,2248.0,Mahabubnagar
158818,2020-2021,Telangana,36,Nagarkurnool,694.0,Net Irrigated Area,Well,Other Well,667.0,Mahabubnagar
158819,2020-2021,Telangana,36,Nagarkurnool,694.0,Net Irrigated Area,Well,Tubewell,68845.0,Mahabubnagar
158820,2020-2021,Telangana,36,Nalgonda,514.0,Gross Irrigated Area,Canal,Government,387751.0,Nalgonda
158821,2020-2021,Telangana,36,Nalgonda,514.0,Gross Irrigated Area,Canal,Private,,Nalgonda
158822,2020-2021,Telangana,36,Nalgonda,514.0,Gross Irrigated Area,Other Source,Other Source,1784.0,Nalgonda
158823,2020-2021,Telangana,36,Nalgonda,514.0,Gross Irrigated Area,Tank,Tank,9993.0,Nalgonda
158824,2020-2021,Telangana,36,Nalgonda,514.0,Gross Irrigated Area,Well,Other Well,175.0,Nalgonda
158825,2020-2021,Telangana,36,Nalgonda,514.0,Gross Irrigated Area,Well,Tubewell,8560.0,Nalgonda
158826,2020-2021,Telangana,36,Nalgonda,514.0,Net Irrigated Area,Canal,Government,209593.0,Nalgonda
158827,2020-2021,Telangana,36,Nalgonda,514.0,Net Irrigated Area,Canal,Private,,Nalgonda
158828,2020-2021,Telangana,36,Nalgonda,514.0,Net Irrigated Area,Other Source,Other Source,963.0,Nalgonda
158829,2020-2021,Telangana,36,Nalgonda,514.0,Net Irrigated Area,Tank,Tank,6696.0,Nalgonda
158830,2020-2021,Telangana,36,Nalgonda,514.0,Net Irrigated Area,Well,Other Well,106.0,Nalgonda
158831,2020-2021,Telangana,36,Nalgonda,514.0,Net Irrigated Area,Well,Tubewell,4910.0,Nalgonda
158832,2020-2021,Telangana,36,Narayanpet,721.0,Gross Irrigated Area,Canal,Government,56438.0,Mahabubnagar
158833,2020-2021,Telangana,36,Narayanpet,721.0,Gross Irrigated Area,Canal,Private,,Mahabubnagar
158834,2020-2021,Telangana,36,Narayanpet,721.0,Gross Irrigated Area,Other Source,Other Source,5264.0,Mahabubnagar
158836,2020-2021,Telangana,36,Narayanpet,721.0,Gross Irrigated Area,Well,Other Well,,Mahabubnagar
158837,2020-2021,Telangana,36,Narayanpet,721.0,Gross Irrigated Area,Well,Tubewell,26443.0,Mahabubnagar
158838,2020-2021,Telangana,36,Narayanpet,721.0,Net Irrigated Area,Canal,Government,31995.0,Mahabubnagar
158839,2020-2021,Telangana,36,Narayanpet,721.0,Net Irrigated Area,Canal,Private,,Mahabubnagar
158840,2020-2021,Telangana,36,Narayanpet,721.0,Net Irrigated Area,Other Source,Other Source,3685.0,Mahabubnagar
158841,2020-2021,Telangana,36,Narayanpet,721.0,Net Irrigated Area,Tank,Tank,599.0,Mahabubnagar
158842,2020-2021,Telangana,36,Narayanpet,721.0,Net Irrigated Area,Well,Other Well,,Mahabubnagar
158843,2020-2021,Telangana,36,Narayanpet,721.0,Net Irrigated Area,Well,Tubewell,13315.0,Mahabubnagar
158844,2020-2021,Telangana,36,Nirmal,680.0,Gross Irrigated Area,Canal,Government,84728.0,Adilabad
158845,2020-2021,Telangana,36,Nirmal,680.0,Gross Irrigated Area,Canal,Private,,Adilabad
158846,2020-2021,Telangana,36,Nirmal,680.0,Gross Irrigated Area,Other Source,Other Source,2040.0,Adilabad
158847,2020-2021,Telangana,36,Nirmal,680.0,Gross Irrigated Area,Tank,Tank,9572.0,Adilabad
158848,2020-2021,Telangana,36,Nirmal,680.0,Gross Irrigated Area,Well,Other Well,11226.0,Adilabad
158849,2020-2021,Telangana,36,Nirmal,680.0,Gross Irrigated Area,Well,Tubewell,51130.0,Adilabad
158850,2020-2021,Telangana,36,Nirmal,680.0,Net Irrigated Area,Canal,Government,41728.0,Adilabad
158851,2020-2021,Telangana,36,Nirmal,680.0,Net Irrigated Area,Canal,Private,,Adilabad
158852,2020-2021,Telangana,36,Nirmal,680.0,Net Irrigated Area,Other Source,Other Source,1163.0,Adilabad
158853,2020-2021,Telangana,36,Nirmal,680.0,Net Irrigated Area,Tank,Tank,6413.0,Adilabad
158854,2020-2021,Telangana,36,Nirmal,680.0,Net Irrigated Area,Well,Other Well,6358.0,Adilabad
158855,2020-2021,Telangana,36,Nirmal,680.0,Net Irrigated Area,Well,Tubewell,24948.0,Adilabad
158856,2020-2021,Telangana,36,Nizamabad,516.0,Gross Irrigated Area,Canal,Government,200028.0,Nizamabad
158857,2020-2021,Telangana,36,Nizamabad,516.0,Gross Irrigated Area,Canal,Private,,Nizamabad
158858,2020-2021,Telangana,36,Nizamabad,516.0,Gross Irrigated Area,Other Source,Other Source,6985.0,Nizamabad
158859,2020-2021,Telangana,36,Nizamabad,516.0,Gross Irrigated Area,Tank,Tank,5238.0,Nizamabad
158860,2020-2021,Telangana,36,Nizamabad,516.0,Gross Irrigated Area,Well,Other Well,1813.0,Nizamabad
158861,2020-2021,Telangana,36,Nizamabad,516.0,Gross Irrigated Area,Well,Tubewell,179430.0,Nizamabad
158862,2020-2021,Telangana,36,Nizamabad,516.0,Net Irrigated Area,Canal,Government,111158.0,Nizamabad
158863,2020-2021,Telangana,36,Nizamabad,516.0,Net Irrigated Area,Canal,Private,,Nizamabad
158864,2020-2021,Telangana,36,Nizamabad,516.0,Net Irrigated Area,Other Source,Other Source,3912.0,Nizamabad
158865,2020-2021,Telangana,36,Nizamabad,516.0,Net Irrigated Area,Tank,Tank,3509.0,Nizamabad
158866,2020-2021,Telangana,36,Nizamabad,516.0,Net Irrigated Area,Well,Other Well,1152.0,Nizamabad
158867,2020-2021,Telangana,36,Nizamabad,516.0,Net Irrigated Area,Well,Tubewell,98015.0,Nizamabad
158868,2020-2021,Telangana,36,Peddapalli,682.0,Gross Irrigated Area,Canal,Government,160804.0,Karimnagar
158869,2020-2021,Telangana,36,Peddapalli,682.0,Gross Irrigated Area,Canal,Private,,Karimnagar
158870,2020-2021,Telangana,36,Peddapalli,682.0,Gross Irrigated Area,Other Source,Other Source,341.0,Karimnagar
158871,2020-2021,Telangana,36,Peddapalli,682.0,Gross Irrigated Area,Tank,Tank,16733.0,Karimnagar
158872,2020-2021,Telangana,36,Peddapalli,682.0,Gross Irrigated Area,Well,Other Well,5954.0,Karimnagar
158873,2020-2021,Telangana,36,Peddapalli,682.0,Gross Irrigated Area,Well,Tubewell,1537.0,Karimnagar
158874,2020-2021,Telangana,36,Peddapalli,682.0,Net Irrigated Area,Canal,Government,75578.0,Karimnagar
158875,2020-2021,Telangana,36,Peddapalli,682.0,Net Irrigated Area,Canal,Private,,Karimnagar
158876,2020-2021,Telangana,36,Peddapalli,682.0,Net Irrigated Area,Other Source,Other Source,184.0,Karimnagar
158877,2020-2021,Telangana,36,Peddapalli,682.0,Net Irrigated Area,Tank,Tank,10039.0,Karimnagar
158878,2020-2021,Telangana,36,Peddapalli,682.0,Net Irrigated Area,Well,Other Well,3993.0,Karimnagar
158879,2020-2021,Telangana,36,Peddapalli,682.0,Net Irrigated Area,Well,Tubewell,993.0,Karimnagar
158880,2020-2021,Telangana,36,Rajanna Sircilla,683.0,Gross Irrigated Area,Canal,Government,31204.0,Karimnagar
158881,2020-2021,Telangana,36,Rajanna Sircilla,683.0,Gross Irrigated Area,Canal,Private,,Karimnagar
158882,2020-2021,Telangana,36,Rajanna Sircilla,683.0,Gross Irrigated Area,Other Source,Other Source,948.0,Karimnagar
158883,2020-2021,Telangana,36,Rajanna Sircilla,683.0,Gross Irrigated Area,Tank,Tank,8320.0,Karimnagar
158884,2020-2021,Telangana,36,Rajanna Sircilla,683.0,Gross Irrigated Area,Well,Other Well,31912.0,Karimnagar
158885,2020-2021,Telangana,36,Rajanna Sircilla,683.0,Gross Irrigated Area,Well,Tubewell,61896.0,Karimnagar
158886,2020-2021,Telangana,36,Rajanna Sircilla,683.0,Net Irrigated Area,Canal,Government,29670.0,Karimnagar
158887,2020-2021,Telangana,36,Rajanna Sircilla,683.0,Net Irrigated Area,Canal,Private,,Karimnagar
158888,2020-2021,Telangana,36,Rajanna Sircilla,683.0,Net Irrigated Area,Other Source,Other Source,635.0,Karimnagar
158889,2020-2021,Telangana,36,Rajanna Sircilla,683.0,Net Irrigated Area,Tank,Tank,7904.0,Karimnagar
158890,2020-2021,Telangana,36,Rajanna Sircilla,683.0,Net Irrigated Area,Well,Other Well,19033.0,Karimnagar
158891,2020-2021,Telangana,36,Rajanna Sircilla,683.0,Net Irrigated Area,Well,Tubewell,34729.0,Karimnagar
158892,2020-2021,Telangana,36,Ranga Reddy,518.0,Gross Irrigated Area,Canal,Government,,Ranga Reddy
158893,2020-2021,Telangana,36,Ranga Reddy,518.0,Gross Irrigated Area,Canal,Private,,Ranga Reddy
158894,2020-2021,Telangana,36,Ranga Reddy,518.0,Gross Irrigated Area,Other Source,Other Source,3125.0,Ranga Reddy
158895,2020-2021,Telangana,36,Ranga Reddy,518.0,Gross Irrigated Area,Tank,Tank,796.0,Ranga Reddy
158896,2020-2021,Telangana,36,Ranga Reddy,518.0,Gross Irrigated Area,Well,Other Well,,Ranga Reddy
158897,2020-2021,Telangana,36,Ranga Reddy,518.0,Gross Irrigated Area,Well,Tubewell,98410.0,Ranga Reddy
158898,2020-2021,Telangana,36,Ranga Reddy,518.0,Net Irrigated Area,Canal,Government,,Ranga Reddy
158899,2020-2021,Telangana,36,Ranga Reddy,518.0,Net Irrigated Area,Canal,Private,,Ranga Reddy
158900,2020-2021,Telangana,36,Ranga Reddy,518.0,Net Irrigated Area,Other Source,Other Source,2218.0,Ranga Reddy
158901,2020-2021,Telangana,36,Ranga Reddy,518.0,Net Irrigated Area,Tank,Tank,,Ranga Reddy
158902,2020-2021,Telangana,36,Ranga Reddy,518.0,Net Irrigated Area,Well,Other Well,,Ranga Reddy
158903,2020-2021,Telangana,36,Ranga Reddy,518.0,Net Irrigated Area,Well,Tubewell,59996.0,Ranga Reddy
158904,2020-2021,Telangana,36,Sangareddy,691.0,Gross Irrigated Area,Canal,Government,34693.0,Medak
158905,2020-2021,Telangana,36,Sangareddy,691.0,Gross Irrigated Area,Canal,Private,,Medak
158906,2020-2021,Telangana,36,Sangareddy,691.0,Gross Irrigated Area,Other Source,Other Source,126.0,Medak
158907,2020-2021,Telangana,36,Sangareddy,691.0,Gross Irrigated Area,Tank,Tank,5150.0,Medak
158908,2020-2021,Telangana,36,Sangareddy,691.0,Gross Irrigated Area,Well,Other Well,601.0,Medak
158909,2020-2021,Telangana,36,Sangareddy,691.0,Gross Irrigated Area,Well,Tubewell,59544.0,Medak
158910,2020-2021,Telangana,36,Sangareddy,691.0,Net Irrigated Area,Canal,Government,17463.0,Medak
158911,2020-2021,Telangana,36,Sangareddy,691.0,Net Irrigated Area,Canal,Private,,Medak
158912,2020-2021,Telangana,36,Sangareddy,691.0,Net Irrigated Area,Other Source,Other Source,38.0,Medak
158913,2020-2021,Telangana,36,Sangareddy,691.0,Net Irrigated Area,Tank,Tank,3811.0,Medak
158914,2020-2021,Telangana,36,Sangareddy,691.0,Net Irrigated Area,Well,Other Well,584.0,Medak
158915,2020-2021,Telangana,36,Sangareddy,691.0,Net Irrigated Area,Well,Tubewell,43903.0,Medak
158916,2020-2021,Telangana,36,Siddipet,692.0,Gross Irrigated Area,Canal,Government,104400.0,Medak
158917,2020-2021,Telangana,36,Siddipet,692.0,Gross Irrigated Area,Canal,Private,,Medak
158918,2020-2021,Telangana,36,Siddipet,692.0,Gross Irrigated Area,Other Source,Other Source,31.0,Medak
158919,2020-2021,Telangana,36,Siddipet,692.0,Gross Irrigated Area,Tank,Tank,6789.0,Medak
158920,2020-2021,Telangana,36,Siddipet,692.0,Gross Irrigated Area,Well,Other Well,25017.0,Medak
158921,2020-2021,Telangana,36,Siddipet,692.0,Gross Irrigated Area,Well,Tubewell,88666.0,Medak
158922,2020-2021,Telangana,36,Siddipet,692.0,Net Irrigated Area,Canal,Government,62688.0,Medak
158923,2020-2021,Telangana,36,Siddipet,692.0,Net Irrigated Area,Canal,Private,,Medak
158924,2020-2021,Telangana,36,Siddipet,692.0,Net Irrigated Area,Other Source,Other Source,31.0,Medak
158925,2020-2021,Telangana,36,Siddipet,692.0,Net Irrigated Area,Tank,Tank,5634.0,Medak
158926,2020-2021,Telangana,36,Siddipet,692.0,Net Irrigated Area,Well,Other Well,18378.0,Medak
158927,2020-2021,Telangana,36,Siddipet,692.0,Net Irrigated Area,Well,Tubewell,69348.0,Medak
158928,2020-2021,Telangana,36,Suryapet,696.0,Gross Irrigated Area,Canal,Government,314719.0,Nalgonda
158929,2020-2021,Telangana,36,Suryapet,696.0,Gross Irrigated Area,Canal,Private,,Nalgonda
158930,2020-2021,Telangana,36,Suryapet,696.0,Gross Irrigated Area,Other Source,Other Source,5193.0,Nalgonda
158931,2020-2021,Telangana,36,Suryapet,696.0,Gross Irrigated Area,Tank,Tank,3628.0,Nalgonda
158932,2020-2021,Telangana,36,Suryapet,696.0,Gross Irrigated Area,Well,Other Well,7698.0,Nalgonda
158933,2020-2021,Telangana,36,Suryapet,696.0,Gross Irrigated Area,Well,Tubewell,21873.0,Nalgonda
158934,2020-2021,Telangana,36,Suryapet,696.0,Net Irrigated Area,Canal,Government,165564.0,Nalgonda
158935,2020-2021,Telangana,36,Suryapet,696.0,Net Irrigated Area,Canal,Private,,Nalgonda
158936,2020-2021,Telangana,36,Suryapet,696.0,Net Irrigated Area,Other Source,Other Source,2908.0,Nalgonda
158937,2020-2021,Telangana,36,Suryapet,696.0,Net Irrigated Area,Tank,Tank,2213.0,Nalgonda
158938,2020-2021,Telangana,36,Suryapet,696.0,Net Irrigated Area,Well,Other Well,4050.0,Nalgonda
158939,2020-2021,Telangana,36,Suryapet,696.0,Net Irrigated Area,Well,Tubewell,12677.0,Nalgonda
158940,2020-2021,Telangana,36,Vikarabad,698.0,Gross Irrigated Area,Canal,Government,9790.0,Ranga Reddy
158941,2020-2021,Telangana,36,Vikarabad,698.0,Gross Irrigated Area,Canal,Private,,Ranga Reddy
158942,2020-2021,Telangana,36,Vikarabad,698.0,Gross Irrigated Area,Other Source,Other Source,320.0,Ranga Reddy
158943,2020-2021,Telangana,36,Vikarabad,698.0,Gross Irrigated Area,Tank,Tank,3466.0,Ranga Reddy
158944,2020-2021,Telangana,36,Vikarabad,698.0,Gross Irrigated Area,Well,Other Well,1518.0,Ranga Reddy
158945,2020-2021,Telangana,36,Vikarabad,698.0,Gross Irrigated Area,Well,Tubewell,74331.0,Ranga Reddy
158946,2020-2021,Telangana,36,Vikarabad,698.0,Net Irrigated Area,Canal,Government,979.0,Ranga Reddy
158947,2020-2021,Telangana,36,Vikarabad,698.0,Net Irrigated Area,Canal,Private,,Ranga Reddy
158948,2020-2021,Telangana,36,Vikarabad,698.0,Net Irrigated Area,Other Source,Other Source,320.0,Ranga Reddy
158949,2020-2021,Telangana,36,Vikarabad,698.0,Net Irrigated Area,Tank,Tank,2253.0,Ranga Reddy
158950,2020-2021,Telangana,36,Vikarabad,698.0,Net Irrigated Area,Well,Other Well,1171.0,Ranga Reddy
158951,2020-2021,Telangana,36,Vikarabad,698.0,Net Irrigated Area,Well,Tubewell,49652.0,Ranga Reddy
158952,2020-2021,Telangana,36,Wanaparthy,693.0,Gross Irrigated Area,Canal,Government,132785.0,Mahabubnagar
158953,2020-2021,Telangana,36,Wanaparthy,693.0,Gross Irrigated Area,Canal,Private,,Mahabubnagar
158954,2020-2021,Telangana,36,Wanaparthy,693.0,Gross Irrigated Area,Other Source,Other Source,2743.0,Mahabubnagar
158955,2020-2021,Telangana,36,Wanaparthy,693.0,Gross Irrigated Area,Tank,Tank,1590.0,Mahabubnagar
158956,2020-2021,Telangana,36,Wanaparthy,693.0,Gross Irrigated Area,Well,Other Well,1152.0,Mahabubnagar
158957,2020-2021,Telangana,36,Wanaparthy,693.0,Gross Irrigated Area,Well,Tubewell,27616.0,Mahabubnagar
158958,2020-2021,Telangana,36,Wanaparthy,693.0,Net Irrigated Area,Canal,Government,86303.0,Mahabubnagar
158959,2020-2021,Telangana,36,Wanaparthy,693.0,Net Irrigated Area,Canal,Private,,Mahabubnagar
158960,2020-2021,Telangana,36,Wanaparthy,693.0,Net Irrigated Area,Other Source,Other Source,1947.0,Mahabubnagar
158961,2020-2021,Telangana,36,Wanaparthy,693.0,Net Irrigated Area,Tank,Tank,954.0,Mahabubnagar
158962,2020-2021,Telangana,36,Wanaparthy,693.0,Net Irrigated Area,Well,Other Well,771.0,Mahabubnagar
158963,2020-2021,Telangana,36,Wanaparthy,693.0,Net Irrigated Area,Well,Tubewell,17982.0,Mahabubnagar
158964,2020-2021,Telangana,36,Warangal,522.0,Gross Irrigated Area,Canal,Government,97823.0,Warangal
158965,2020-2021,Telangana,36,Warangal,522.0,Gross Irrigated Area,Canal,Private,,Warangal
158966,2020-2021,Telangana,36,Warangal,522.0,Gross Irrigated Area,Other Source,Other Source,238.0,Warangal
158967,2020-2021,Telangana,36,Warangal,522.0,Gross Irrigated Area,Tank,Tank,15967.0,Warangal
158968,2020-2021,Telangana,36,Warangal,522.0,Gross Irrigated Area,Well,Other Well,81545.0,Warangal
158969,2020-2021,Telangana,36,Warangal,522.0,Gross Irrigated Area,Well,Tubewell,31672.0,Warangal
158970,2020-2021,Telangana,36,Warangal,522.0,Net Irrigated Area,Canal,Government,31982.0,Warangal
158971,2020-2021,Telangana,36,Warangal,522.0,Net Irrigated Area,Canal,Private,,Warangal
158972,2020-2021,Telangana,36,Warangal,522.0,Net Irrigated Area,Other Source,Other Source,126.0,Warangal
158973,2020-2021,Telangana,36,Warangal,522.0,Net Irrigated Area,Tank,Tank,9581.0,Warangal
158974,2020-2021,Telangana,36,Warangal,522.0,Net Irrigated Area,Well,Other Well,51019.0,Warangal
158975,2020-2021,Telangana,36,Warangal,522.0,Net Irrigated Area,Well,Tubewell,19361.0,Warangal
158976,2020-2021,Telangana,36,Yadadri Bhuvanagiri,697.0,Gross Irrigated Area,Canal,Government,17237.0,Nalgonda
158977,2020-2021,Telangana,36,Yadadri Bhuvanagiri,697.0,Gross Irrigated Area,Canal,Private,,Nalgonda
158978,2020-2021,Telangana,36,Yadadri Bhuvanagiri,697.0,Gross Irrigated Area,Other Source,Other Source,,Nalgonda
158979,2020-2021,Telangana,36,Yadadri Bhuvanagiri,697.0,Gross Irrigated Area,Tank,Tank,7590.0,Nalgonda
158980,2020-2021,Telangana,36,Yadadri Bhuvanagiri,697.0,Gross Irrigated Area,Well,Other Well,18287.0,Nalgonda
158981,2020-2021,Telangana,36,Yadadri Bhuvanagiri,697.0,Gross Irrigated Area,Well,Tubewell,147953.0,Nalgonda
158982,2020-2021,Telangana,36,Yadadri Bhuvanagiri,697.0,Net Irrigated Area,Canal,Government,10599.0,Nalgonda
158983,2020-2021,Telangana,36,Yadadri Bhuvanagiri,697.0,Net Irrigated Area,Canal,Private,,Nalgonda
158984,2020-2021,Telangana,36,Yadadri Bhuvanagiri,697.0,Net Irrigated Area,Other Source,Other Source,,Nalgonda
158985,2020-2021,Telangana,36,Yadadri Bhuvanagiri,697.0,Net Irrigated Area,Tank,Tank,4882.0,Nalgonda
158986,2020-2021,Telangana,36,Yadadri Bhuvanagiri,697.0,Net Irrigated Area,Well,Other Well,12643.0,Nalgonda
158987,2020-2021,Telangana,36,Yadadri Bhuvanagiri,697.0,Net Irrigated Area,Well,Tubewell,78957.0,Nalgonda
164307,2021-2022,Telangana,36,Khammam,509.0,Gross Irrigated Area,Tank,Tank,21051.0,Khammam
164184,2021-2022,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Government,55728.0,Adilabad
164185,2021-2022,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Private,,Adilabad
164186,2021-2022,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Other Source,Other Source,12.0,Adilabad
164187,2021-2022,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Tank,Tank,6316.0,Adilabad
164188,2021-2022,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Other Well,4149.0,Adilabad
164189,2021-2022,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Tubewell,25441.0,Adilabad
164190,2021-2022,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Government,37895.0,Adilabad
164191,2021-2022,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Private,,Adilabad
164192,2021-2022,Telangana,36,Adilabad,501.0,Net Irrigated Area,Other Source,Other Source,10.0,Adilabad
164193,2021-2022,Telangana,36,Adilabad,501.0,Net Irrigated Area,Tank,Tank,4042.0,Adilabad
164194,2021-2022,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Other Well,1203.0,Adilabad
164195,2021-2022,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Tubewell,7901.0,Adilabad
164196,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Government,53334.0,Khammam
164197,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Private,,Khammam
164198,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Other Source,Other Source,3032.0,Khammam
164199,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Tank,Tank,26767.0,Khammam
164200,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Well,Other Well,595.0,Khammam
164201,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Well,Tubewell,58838.0,Khammam
164202,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Government,49067.0,Khammam
164203,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Private,,Khammam
164204,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Other Source,Other Source,1971.0,Khammam
164205,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Tank,Tank,23555.0,Khammam
164206,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Well,Other Well,125.0,Khammam
164207,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Well,Tubewell,43574.0,Khammam
164208,2021-2022,Telangana,36,Hanumakonda,686.0,Gross Irrigated Area,Canal,Government,79511.0,Warangal
164209,2021-2022,Telangana,36,Hanumakonda,686.0,Gross Irrigated Area,Canal,Private,,Warangal
164210,2021-2022,Telangana,36,Hanumakonda,686.0,Gross Irrigated Area,Other Source,Other Source,,Warangal
164211,2021-2022,Telangana,36,Hanumakonda,686.0,Gross Irrigated Area,Tank,Tank,10748.0,Warangal
164212,2021-2022,Telangana,36,Hanumakonda,686.0,Gross Irrigated Area,Well,Other Well,53489.0,Warangal
164213,2021-2022,Telangana,36,Hanumakonda,686.0,Gross Irrigated Area,Well,Tubewell,15919.0,Warangal
164214,2021-2022,Telangana,36,Hanumakonda,686.0,Net Irrigated Area,Canal,Government,46866.0,Warangal
164215,2021-2022,Telangana,36,Hanumakonda,686.0,Net Irrigated Area,Canal,Private,,Warangal
164216,2021-2022,Telangana,36,Hanumakonda,686.0,Net Irrigated Area,Other Source,Other Source,,Warangal
164217,2021-2022,Telangana,36,Hanumakonda,686.0,Net Irrigated Area,Tank,Tank,7524.0,Warangal
164218,2021-2022,Telangana,36,Hanumakonda,686.0,Net Irrigated Area,Well,Other Well,31559.0,Warangal
164219,2021-2022,Telangana,36,Hanumakonda,686.0,Net Irrigated Area,Well,Tubewell,9427.0,Warangal
164220,2021-2022,Telangana,36,Hyderabad,507.0,Gross Irrigated Area,Canal,Government,,Hyderabad
