id,year,state_name,state_code,district_name,district_code,food_category,crop_type,sub_crop_type,crop_name,crop_code,season,area,old_district_name
570164,2022-2023,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Ranga Reddy
570165,2022-2023,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,5475.0,Ranga Reddy
570166,2022-2023,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,3.0,Ranga Reddy
570167,2022-2023,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Ranga Reddy
570168,2022-2023,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Ranga Reddy
570169,2022-2023,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,,Ranga Reddy
570170,2022-2023,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,50786.0,Ranga Reddy
570171,2022-2023,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Ranga Reddy
570172,2022-2023,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,36605.0,Ranga Reddy
570173,2022-2023,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Ranga Reddy
570174,2022-2023,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,7.0,Ranga Reddy
570175,2022-2023,Telangana,36,Ranga Reddy,518.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,,Ranga Reddy
570176,2022-2023,Telangana,36,Ranga Reddy,518.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,7.0,Ranga Reddy
570177,2022-2023,Telangana,36,Ranga Reddy,518.0,Food Crop,Pulses,Pulses,Gram,201.0,,,Ranga Reddy
570178,2022-2023,Telangana,36,Ranga Reddy,518.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,,Ranga Reddy
570179,2022-2023,Telangana,36,Ranga Reddy,518.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,4.0,Ranga Reddy
570180,2022-2023,Telangana,36,Ranga Reddy,518.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Ranga Reddy
570181,2022-2023,Telangana,36,Ranga Reddy,518.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,35.0,Ranga Reddy
570182,2022-2023,Telangana,36,Ranga Reddy,518.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Ranga Reddy
570183,2022-2023,Telangana,36,Ranga Reddy,518.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Ranga Reddy
570184,2022-2023,Telangana,36,Ranga Reddy,518.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Ranga Reddy
570206,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,2.0,Medak
570185,2022-2023,Telangana,36,Ranga Reddy,518.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,,Ranga Reddy
570186,2022-2023,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,17.0,Ranga Reddy
570187,2022-2023,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Ranga Reddy
570188,2022-2023,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Ranga Reddy
570189,2022-2023,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Ranga Reddy
570190,2022-2023,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Ranga Reddy
570191,2022-2023,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,7316.0,Ranga Reddy
570192,2022-2023,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,1989.0,Ranga Reddy
570193,2022-2023,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Ranga Reddy
570194,2022-2023,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,116.0,Ranga Reddy
570195,2022-2023,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Ranga Reddy
570196,2022-2023,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,,Ranga Reddy
570197,2022-2023,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,1.0,Ranga Reddy
570198,2022-2023,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,264.0,Ranga Reddy
570199,2022-2023,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,4414.0,Ranga Reddy
570200,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,8.0,Medak
570201,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Medak
570202,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Medak
570203,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,9689.0,Medak
570204,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Medak
570205,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,2384.0,Medak
570229,2022-2023,Telangana,36,Sangareddy,691.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Medak
570207,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Medak
570208,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Medak
570209,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,,Medak
570210,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,56729.0,Medak
570211,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Medak
570212,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,44318.0,Medak
570213,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Medak
570214,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,169.0,Medak
570215,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,,Medak
570216,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,11.0,Medak
570217,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Pulses,Pulses,Gram,201.0,,3163.0,Medak
570218,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,1.0,Medak
570219,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,36.0,Medak
570220,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Medak
570221,2022-2023,Telangana,36,Sangareddy,691.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,14276.0,Medak
570222,2022-2023,Telangana,36,Sangareddy,691.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Medak
570223,2022-2023,Telangana,36,Sangareddy,691.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Medak
570224,2022-2023,Telangana,36,Sangareddy,691.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Medak
570225,2022-2023,Telangana,36,Sangareddy,691.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,5.0,Medak
570226,2022-2023,Telangana,36,Sangareddy,691.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,43.0,Medak
570227,2022-2023,Telangana,36,Sangareddy,691.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Medak
570228,2022-2023,Telangana,36,Sangareddy,691.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Medak
570231,2022-2023,Telangana,36,Sangareddy,691.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,987.0,Medak
570232,2022-2023,Telangana,36,Sangareddy,691.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,106.0,Medak
570233,2022-2023,Telangana,36,Sangareddy,691.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Medak
570234,2022-2023,Telangana,36,Sangareddy,691.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,133.0,Medak
570235,2022-2023,Telangana,36,Sangareddy,691.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,2.0,Medak
570236,2022-2023,Telangana,36,Sangareddy,691.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,30.0,Medak
570237,2022-2023,Telangana,36,Sangareddy,691.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,188.0,Medak
570238,2022-2023,Telangana,36,Sangareddy,691.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,112.0,Medak
570239,2022-2023,Telangana,36,Sangareddy,691.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,3065.0,Medak
570240,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,2.0,Medak
570241,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Medak
570242,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,16.0,Medak
570243,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,7.0,Medak
570244,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Medak
570245,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,8332.0,Medak
570246,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,4.0,Medak
570247,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Medak
570248,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Medak
570249,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,,Medak
570250,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,148181.0,Medak
570251,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Medak
570252,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,141107.0,Medak
570253,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Medak
570254,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,2.0,Medak
570255,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,,Medak
570256,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,6.0,Medak
570257,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Pulses,Pulses,Gram,201.0,,,Medak
570258,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,33.0,Medak
570259,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,169.0,Medak
570260,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Medak
570261,2022-2023,Telangana,36,Siddipet,692.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,192.0,Medak
570262,2022-2023,Telangana,36,Siddipet,692.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Medak
570263,2022-2023,Telangana,36,Siddipet,692.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Medak
570264,2022-2023,Telangana,36,Siddipet,692.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Medak
570265,2022-2023,Telangana,36,Siddipet,692.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,5.0,Medak
570266,2022-2023,Telangana,36,Siddipet,692.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,358.0,Medak
570267,2022-2023,Telangana,36,Siddipet,692.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Medak
570268,2022-2023,Telangana,36,Siddipet,692.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Medak
570269,2022-2023,Telangana,36,Siddipet,692.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Medak
570270,2022-2023,Telangana,36,Siddipet,692.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Medak
570271,2022-2023,Telangana,36,Siddipet,692.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,186.0,Medak
570272,2022-2023,Telangana,36,Siddipet,692.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,565.0,Medak
570273,2022-2023,Telangana,36,Siddipet,692.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Medak
570274,2022-2023,Telangana,36,Siddipet,692.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,1947.0,Medak
570275,2022-2023,Telangana,36,Siddipet,692.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,18.0,Medak
570276,2022-2023,Telangana,36,Siddipet,692.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,16.0,Medak
570277,2022-2023,Telangana,36,Siddipet,692.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,4.0,Medak
570278,2022-2023,Telangana,36,Siddipet,692.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,2955.0,Medak
570279,2022-2023,Telangana,36,Siddipet,692.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,3304.0,Medak
570280,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,1.0,Nalgonda
570281,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Nalgonda
570282,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Nalgonda
570283,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,190.0,Nalgonda
570284,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Nalgonda
570285,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,211.0,Nalgonda
570286,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Nalgonda
570287,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,29.0,Nalgonda
570288,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Nalgonda
570289,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,1.0,Nalgonda
570290,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,191050.0,Nalgonda
570291,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Nalgonda
570292,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,193503.0,Nalgonda
570293,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Nalgonda
570294,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,,Nalgonda
570295,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,,Nalgonda
570296,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,2.0,Nalgonda
570297,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Pulses,Pulses,Gram,201.0,,13.0,Nalgonda
570298,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,1.0,Nalgonda
570299,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,151.0,Nalgonda
570300,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Nalgonda
570301,2022-2023,Telangana,36,Suryapet,696.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,410.0,Nalgonda
570302,2022-2023,Telangana,36,Suryapet,696.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Nalgonda
570303,2022-2023,Telangana,36,Suryapet,696.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Nalgonda
570304,2022-2023,Telangana,36,Suryapet,696.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Nalgonda
570305,2022-2023,Telangana,36,Suryapet,696.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,1.0,Nalgonda
570306,2022-2023,Telangana,36,Suryapet,696.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,9.0,Nalgonda
570307,2022-2023,Telangana,36,Suryapet,696.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Nalgonda
570308,2022-2023,Telangana,36,Suryapet,696.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Nalgonda
570309,2022-2023,Telangana,36,Suryapet,696.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Nalgonda
570310,2022-2023,Telangana,36,Suryapet,696.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Nalgonda
570311,2022-2023,Telangana,36,Suryapet,696.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,132.0,Nalgonda
570312,2022-2023,Telangana,36,Suryapet,696.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,349.0,Nalgonda
570313,2022-2023,Telangana,36,Suryapet,696.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Nalgonda
570314,2022-2023,Telangana,36,Suryapet,696.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,537.0,Nalgonda
570315,2022-2023,Telangana,36,Suryapet,696.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Nalgonda
570316,2022-2023,Telangana,36,Suryapet,696.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,11.0,Nalgonda
570317,2022-2023,Telangana,36,Suryapet,696.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,,Nalgonda
570318,2022-2023,Telangana,36,Suryapet,696.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,,Nalgonda
570319,2022-2023,Telangana,36,Suryapet,696.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,1524.0,Nalgonda
570320,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,4.0,Ranga Reddy
570321,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Ranga Reddy
570322,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Ranga Reddy
570323,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,2780.0,Ranga Reddy
570324,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Ranga Reddy
570325,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,2752.0,Ranga Reddy
570326,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,1.0,Ranga Reddy
570327,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Ranga Reddy
570328,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Ranga Reddy
570329,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,2.0,Ranga Reddy
570330,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,54587.0,Ranga Reddy
570331,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Ranga Reddy
570332,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,36623.0,Ranga Reddy
570333,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Ranga Reddy
570334,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,28.0,Ranga Reddy
570335,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,,Ranga Reddy
570336,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,362.0,Ranga Reddy
570337,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Pulses,Pulses,Gram,201.0,,8.0,Ranga Reddy
570338,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,14.0,Ranga Reddy
570339,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,77.0,Ranga Reddy
570340,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Ranga Reddy
570341,2022-2023,Telangana,36,Vikarabad,698.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,2707.0,Ranga Reddy
570342,2022-2023,Telangana,36,Vikarabad,698.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Ranga Reddy
570343,2022-2023,Telangana,36,Vikarabad,698.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Ranga Reddy
570344,2022-2023,Telangana,36,Vikarabad,698.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Ranga Reddy
570345,2022-2023,Telangana,36,Vikarabad,698.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,,Ranga Reddy
570346,2022-2023,Telangana,36,Vikarabad,698.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,21.0,Ranga Reddy
570347,2022-2023,Telangana,36,Vikarabad,698.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Ranga Reddy
570348,2022-2023,Telangana,36,Vikarabad,698.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Ranga Reddy
570349,2022-2023,Telangana,36,Vikarabad,698.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Ranga Reddy
570350,2022-2023,Telangana,36,Vikarabad,698.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Ranga Reddy
570351,2022-2023,Telangana,36,Vikarabad,698.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,114.0,Ranga Reddy
570352,2022-2023,Telangana,36,Vikarabad,698.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,7058.0,Ranga Reddy
570353,2022-2023,Telangana,36,Vikarabad,698.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Ranga Reddy
570354,2022-2023,Telangana,36,Vikarabad,698.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,67.0,Ranga Reddy
