id,year,state_name,state_code,district_name,district_code,crop_name,crop_code,crop_type,season,area,area_unit,production,production_unit,yield,yield_unit,old_district_name
342857,2017-2018,Telangana,36,Jagitial,681,Maize,104.0,Cereals,Total,31474.0,Hectare,140809.0,Tonnes,4.474,Tonnes/Hectare,Karimnagar
342858,2017-2018,Telangana,36,Jagitial,681,Moong(Green Gram),204.0,Pulses,Kharif,1635.0,Hectare,1591.0,Tonnes,0.973,Tonnes/Hectare,Karimnagar
342859,2017-2018,Telangana,36,Jagitial,681,Moong(Green Gram),204.0,Pulses,Rabi,1259.0,Hectare,1031.0,Tonnes,0.819,Tonnes/Hectare,Karimnagar
342860,2017-2018,Telangana,36,Jagitial,681,Moong(Green Gram),204.0,Pulses,Total,2894.0,Hectare,2622.0,Tonnes,0.906,Tonnes/Hectare,Karimnagar
342861,2017-2018,Telangana,36,Jagitial,681,Onion,708.0,Vegetable,Kharif,59.0,Hectare,1081.0,Tonnes,18.322,Tonnes/Hectare,Karimnagar
342862,2017-2018,Telangana,36,Jagitial,681,Onion,708.0,Vegetable,Rabi,411.0,Hectare,14947.0,Tonnes,36.367,Tonnes/Hectare,Karimnagar
342863,2017-2018,Telangana,36,Jagitial,681,Onion,708.0,Vegetable,Total,470.0,Hectare,16028.0,Tonnes,34.102,Tonnes/Hectare,Karimnagar
342864,2017-2018,Telangana,36,Jagitial,681,Rice,101.0,Cereals,Kharif,43602.0,Hectare,118554.0,Tonnes,2.719,Tonnes/Hectare,Karimnagar
342865,2017-2018,Telangana,36,Jagitial,681,Rice,101.0,Cereals,Rabi,48935.0,Hectare,171273.0,Tonnes,3.5,Tonnes/Hectare,Karimnagar
342866,2017-2018,Telangana,36,Jagitial,681,Rice,101.0,Cereals,Total,92537.0,Hectare,289827.0,Tonnes,3.132,Tonnes/Hectare,Karimnagar
342867,2017-2018,Telangana,36,Jagitial,681,Sesamum,1003.0,Oilseeds,Rabi,6898.0,Hectare,3566.0,Tonnes,0.517,Tonnes/Hectare,Karimnagar
342868,2017-2018,Telangana,36,Jagitial,681,Soyabean,1009.0,Oilseeds,Kharif,2570.0,Hectare,3583.0,Tonnes,1.394,Tonnes/Hectare,Karimnagar
342869,2017-2018,Telangana,36,Jagitial,681,Sugarcane,401.0,Sugar,Kharif,272.0,Hectare,21216.0,Tonnes,78.0,Tonnes/Hectare,Karimnagar
342870,2017-2018,Telangana,36,Jagitial,681,Turmeric,504.0,Spices,Kharif,12779.0,Hectare,88533.0,Tonnes,6.928,Tonnes/Hectare,Karimnagar
342871,2017-2018,Telangana,36,Jagitial,681,Urad,203.0,Pulses,Rabi,856.0,Hectare,883.0,Tonnes,1.032,Tonnes/Hectare,Karimnagar
342872,2017-2018,Telangana,36,Jangoan,689,Arhar/Tur,202.0,Pulses,Kharif,4853.0,Hectare,5421.0,Tonnes,1.117,Tonnes/Hectare,Warangal
342873,2017-2018,Telangana,36,Jangoan,689,Arhar/Tur,202.0,Pulses,Rabi,10.0,Hectare,11.0,Tonnes,1.1,Tonnes/Hectare,Warangal
342874,2017-2018,Telangana,36,Jangoan,689,Arhar/Tur,202.0,Pulses,Total,4863.0,Hectare,5432.0,Tonnes,1.117,Tonnes/Hectare,Warangal
342875,2017-2018,Telangana,36,Jangoan,689,Castor Seed,1002.0,Oilseeds,Kharif,3.0,Hectare,3.0,Tonnes,1.0,Tonnes/Hectare,Warangal
342876,2017-2018,Telangana,36,Jangoan,689,Cotton(Lint),1101.0,Fiber Crops,Kharif,78259.0,Hectare,247206.0,Tonnes,3.159,Tonnes/Hectare,Warangal
342877,2017-2018,Telangana,36,Jangoan,689,Cowpea(Lobia),288.0,Pulses,Kharif,53.0,Hectare,54.0,Tonnes,1.019,Tonnes/Hectare,Warangal
342878,2017-2018,Telangana,36,Jangoan,689,Cowpea(Lobia),288.0,Pulses,Rabi,228.0,Hectare,297.0,Tonnes,1.303,Tonnes/Hectare,Warangal
342879,2017-2018,Telangana,36,Jangoan,689,Cowpea(Lobia),288.0,Pulses,Total,281.0,Hectare,351.0,Tonnes,1.249,Tonnes/Hectare,Warangal
342880,2017-2018,Telangana,36,Jangoan,689,Dry Chillies,502.0,Spices,Kharif,630.0,Hectare,3610.0,Tonnes,5.73,Tonnes/Hectare,Warangal
342881,2017-2018,Telangana,36,Jangoan,689,Dry Chillies,502.0,Spices,Rabi,26.0,Hectare,151.0,Tonnes,5.808,Tonnes/Hectare,Warangal
342882,2017-2018,Telangana,36,Jangoan,689,Dry Chillies,502.0,Spices,Total,656.0,Hectare,3761.0,Tonnes,5.733,Tonnes/Hectare,Warangal
342883,2017-2018,Telangana,36,Jangoan,689,Gram,201.0,Pulses,Rabi,189.0,Hectare,287.0,Tonnes,1.519,Tonnes/Hectare,Warangal
342884,2017-2018,Telangana,36,Jangoan,689,Groundnut,1001.0,Oilseeds,Kharif,409.0,Hectare,895.0,Tonnes,2.188,Tonnes/Hectare,Warangal
342885,2017-2018,Telangana,36,Jangoan,689,Groundnut,1001.0,Oilseeds,Rabi,1557.0,Hectare,2582.0,Tonnes,1.658,Tonnes/Hectare,Warangal
342886,2017-2018,Telangana,36,Jangoan,689,Groundnut,1001.0,Oilseeds,Total,1966.0,Hectare,3477.0,Tonnes,1.769,Tonnes/Hectare,Warangal
342887,2017-2018,Telangana,36,Jangoan,689,Horse-Gram,206.0,Pulses,Rabi,68.0,Hectare,,Tonnes,0.0,Tonnes/Hectare,Warangal
342888,2017-2018,Telangana,36,Jangoan,689,Jowar,102.0,Cereals,Kharif,14.0,Hectare,13.0,Tonnes,0.929,Tonnes/Hectare,Warangal
342889,2017-2018,Telangana,36,Jangoan,689,Jowar,102.0,Cereals,Rabi,56.0,Hectare,76.0,Tonnes,1.357,Tonnes/Hectare,Warangal
342890,2017-2018,Telangana,36,Jangoan,689,Jowar,102.0,Cereals,Total,70.0,Hectare,89.0,Tonnes,1.271,Tonnes/Hectare,Warangal
342891,2017-2018,Telangana,36,Jangoan,689,Maize,104.0,Cereals,Kharif,9482.0,Hectare,46272.0,Tonnes,4.88,Tonnes/Hectare,Warangal
342892,2017-2018,Telangana,36,Jangoan,689,Maize,104.0,Cereals,Rabi,5215.0,Hectare,28218.0,Tonnes,5.411,Tonnes/Hectare,Warangal
342893,2017-2018,Telangana,36,Jangoan,689,Maize,104.0,Cereals,Total,14697.0,Hectare,74490.0,Tonnes,5.068,Tonnes/Hectare,Warangal
342894,2017-2018,Telangana,36,Jangoan,689,Moong(Green Gram),204.0,Pulses,Kharif,1017.0,Hectare,573.0,Tonnes,0.563,Tonnes/Hectare,Warangal
342895,2017-2018,Telangana,36,Jangoan,689,Moong(Green Gram),204.0,Pulses,Rabi,170.0,Hectare,141.0,Tonnes,0.829,Tonnes/Hectare,Warangal
342896,2017-2018,Telangana,36,Jangoan,689,Moong(Green Gram),204.0,Pulses,Total,1187.0,Hectare,714.0,Tonnes,0.602,Tonnes/Hectare,Warangal
342897,2017-2018,Telangana,36,Jangoan,689,Onion,708.0,Vegetable,Rabi,58.0,Hectare,2109.0,Tonnes,36.362,Tonnes/Hectare,Warangal
342898,2017-2018,Telangana,36,Jangoan,689,Rice,101.0,Cereals,Kharif,26245.0,Hectare,65901.0,Tonnes,2.511,Tonnes/Hectare,Warangal
342899,2017-2018,Telangana,36,Jangoan,689,Rice,101.0,Cereals,Rabi,25116.0,Hectare,88634.0,Tonnes,3.529,Tonnes/Hectare,Warangal
342900,2017-2018,Telangana,36,Jangoan,689,Rice,101.0,Cereals,Total,51361.0,Hectare,154535.0,Tonnes,3.009,Tonnes/Hectare,Warangal
342901,2017-2018,Telangana,36,Jangoan,689,Sesamum,1003.0,Oilseeds,Kharif,174.0,Hectare,32.0,Tonnes,0.184,Tonnes/Hectare,Warangal
342902,2017-2018,Telangana,36,Jangoan,689,Sesamum,1003.0,Oilseeds,Rabi,5.0,Hectare,3.0,Tonnes,0.6,Tonnes/Hectare,Warangal
342903,2017-2018,Telangana,36,Jangoan,689,Sesamum,1003.0,Oilseeds,Total,179.0,Hectare,35.0,Tonnes,0.196,Tonnes/Hectare,Warangal
342904,2017-2018,Telangana,36,Jangoan,689,Sugarcane,401.0,Sugar,Kharif,10.0,Hectare,744.0,Tonnes,74.4,Tonnes/Hectare,Warangal
342905,2017-2018,Telangana,36,Jangoan,689,Sweet Potato,703.0,Vegetable,Rabi,157.0,Hectare,1217.0,Tonnes,7.752,Tonnes/Hectare,Warangal
342906,2017-2018,Telangana,36,Jangoan,689,Tobacco,1302.0,Drugs And Narcotics,Kharif,171.0,Hectare,488.0,Tonnes,2.854,Tonnes/Hectare,Warangal
342907,2017-2018,Telangana,36,Jangoan,689,Turmeric,504.0,Spices,Kharif,16.0,Hectare,94.0,Tonnes,5.875,Tonnes/Hectare,Warangal
342908,2017-2018,Telangana,36,Jangoan,689,Urad,203.0,Pulses,Kharif,22.0,Hectare,18.0,Tonnes,0.818,Tonnes/Hectare,Warangal
342909,2017-2018,Telangana,36,Jangoan,689,Urad,203.0,Pulses,Rabi,44.0,Hectare,39.0,Tonnes,0.886,Tonnes/Hectare,Warangal
342910,2017-2018,Telangana,36,Jangoan,689,Urad,203.0,Pulses,Total,66.0,Hectare,57.0,Tonnes,0.864,Tonnes/Hectare,Warangal
342911,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Arhar/Tur,202.0,Pulses,Kharif,211.0,Hectare,168.0,Tonnes,0.796,Tonnes/Hectare,Warangal
342912,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Arhar/Tur,202.0,Pulses,Rabi,22.0,Hectare,18.0,Tonnes,0.818,Tonnes/Hectare,Warangal
342913,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Arhar/Tur,202.0,Pulses,Total,233.0,Hectare,186.0,Tonnes,0.798,Tonnes/Hectare,Warangal
342914,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Bajra,103.0,Cereals,Rabi,4.0,Hectare,4.0,Tonnes,1.0,Tonnes/Hectare,Warangal
342915,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Banana,606.0,Fruits,Kharif,148.0,Hectare,9534.0,Tonnes,64.419,Tonnes/Hectare,Warangal
342916,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Cashewnut,619.0,Fruits,Kharif,22.0,Hectare,7.0,Tonnes,0.318,Tonnes/Hectare,Warangal
342917,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Cotton(Lint),1101.0,Fiber Crops,Kharif,65999.0,Hectare,166550.0,Tonnes,2.524,Tonnes/Hectare,Warangal
342918,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Cowpea(Lobia),288.0,Pulses,Rabi,307.0,Hectare,400.0,Tonnes,1.303,Tonnes/Hectare,Warangal
342919,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Dry Chillies,502.0,Spices,Kharif,9686.0,Hectare,30375.0,Tonnes,3.136,Tonnes/Hectare,Warangal
342920,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Dry Chillies,502.0,Spices,Rabi,3577.0,Hectare,21140.0,Tonnes,5.91,Tonnes/Hectare,Warangal
342921,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Dry Chillies,502.0,Spices,Total,13263.0,Hectare,51515.0,Tonnes,3.884,Tonnes/Hectare,Warangal
342922,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Gram,201.0,Pulses,Rabi,258.0,Hectare,391.0,Tonnes,1.516,Tonnes/Hectare,Warangal
342923,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Groundnut,1001.0,Oilseeds,Kharif,49.0,Hectare,107.0,Tonnes,2.184,Tonnes/Hectare,Warangal
342924,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Groundnut,1001.0,Oilseeds,Rabi,710.0,Hectare,1253.0,Tonnes,1.765,Tonnes/Hectare,Warangal
342925,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Groundnut,1001.0,Oilseeds,Total,759.0,Hectare,1360.0,Tonnes,1.792,Tonnes/Hectare,Warangal
342926,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Horse-Gram,206.0,Pulses,Rabi,4.0,Hectare,,Tonnes,0.0,Tonnes/Hectare,Warangal
342927,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Jowar,102.0,Cereals,Rabi,3.0,Hectare,4.0,Tonnes,1.333,Tonnes/Hectare,Warangal
342928,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Maize,104.0,Cereals,Kharif,2046.0,Hectare,14330.0,Tonnes,7.004,Tonnes/Hectare,Warangal
342929,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Maize,104.0,Cereals,Rabi,5686.0,Hectare,55433.0,Tonnes,9.749,Tonnes/Hectare,Warangal
342930,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Maize,104.0,Cereals,Total,7732.0,Hectare,69763.0,Tonnes,9.023,Tonnes/Hectare,Warangal
342931,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Moong(Green Gram),204.0,Pulses,Kharif,127.0,Hectare,81.0,Tonnes,0.638,Tonnes/Hectare,Warangal
342932,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Moong(Green Gram),204.0,Pulses,Rabi,1034.0,Hectare,692.0,Tonnes,0.669,Tonnes/Hectare,Warangal
342933,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Moong(Green Gram),204.0,Pulses,Total,1161.0,Hectare,773.0,Tonnes,0.666,Tonnes/Hectare,Warangal
342934,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Onion,708.0,Vegetable,Rabi,11.0,Hectare,400.0,Tonnes,36.364,Tonnes/Hectare,Warangal
342935,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Rice,101.0,Cereals,Kharif,59970.0,Hectare,148281.0,Tonnes,2.473,Tonnes/Hectare,Warangal
342936,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Rice,101.0,Cereals,Rabi,24906.0,Hectare,87096.0,Tonnes,3.497,Tonnes/Hectare,Warangal
342937,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Rice,101.0,Cereals,Total,84876.0,Hectare,235377.0,Tonnes,2.773,Tonnes/Hectare,Warangal
342938,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Sesamum,1003.0,Oilseeds,Rabi,78.0,Hectare,44.0,Tonnes,0.564,Tonnes/Hectare,Warangal
342939,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Sunflower,1007.0,Oilseeds,Rabi,1.0,Hectare,2.0,Tonnes,2.0,Tonnes/Hectare,Warangal
342940,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Tobacco,1302.0,Drugs And Narcotics,Rabi,2.0,Hectare,9.0,Tonnes,4.5,Tonnes/Hectare,Warangal
342941,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Turmeric,504.0,Spices,Kharif,536.0,Hectare,3148.0,Tonnes,5.873,Tonnes/Hectare,Warangal
342942,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Urad,203.0,Pulses,Kharif,12.0,Hectare,10.0,Tonnes,0.833,Tonnes/Hectare,Warangal
342943,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Urad,203.0,Pulses,Rabi,598.0,Hectare,437.0,Tonnes,0.731,Tonnes/Hectare,Warangal
342944,2017-2018,Telangana,36,Jayashankar Bhupalapally,687,Urad,203.0,Pulses,Total,610.0,Hectare,447.0,Tonnes,0.733,Tonnes/Hectare,Warangal
342945,2017-2018,Telangana,36,Jogulamba Gadwal,695,Arhar/Tur,202.0,Pulses,Kharif,15822.0,Hectare,10079.0,Tonnes,0.637,Tonnes/Hectare,Mahabubnagar
342946,2017-2018,Telangana,36,Jogulamba Gadwal,695,Arhar/Tur,202.0,Pulses,Rabi,6.0,Hectare,4.0,Tonnes,0.667,Tonnes/Hectare,Mahabubnagar
342947,2017-2018,Telangana,36,Jogulamba Gadwal,695,Arhar/Tur,202.0,Pulses,Total,15828.0,Hectare,10083.0,Tonnes,0.637,Tonnes/Hectare,Mahabubnagar
342948,2017-2018,Telangana,36,Jogulamba Gadwal,695,Bajra,103.0,Cereals,Kharif,379.0,Hectare,443.0,Tonnes,1.169,Tonnes/Hectare,Mahabubnagar
342949,2017-2018,Telangana,36,Jogulamba Gadwal,695,Banana,606.0,Fruits,Kharif,28.0,Hectare,1804.0,Tonnes,64.429,Tonnes/Hectare,Mahabubnagar
342950,2017-2018,Telangana,36,Jogulamba Gadwal,695,Castor Seed,1002.0,Oilseeds,Kharif,5623.0,Hectare,5949.0,Tonnes,1.058,Tonnes/Hectare,Mahabubnagar
342951,2017-2018,Telangana,36,Jogulamba Gadwal,695,Castor Seed,1002.0,Oilseeds,Rabi,36.0,Hectare,38.0,Tonnes,1.056,Tonnes/Hectare,Mahabubnagar
342952,2017-2018,Telangana,36,Jogulamba Gadwal,695,Castor Seed,1002.0,Oilseeds,Total,5659.0,Hectare,5987.0,Tonnes,1.058,Tonnes/Hectare,Mahabubnagar
342953,2017-2018,Telangana,36,Jogulamba Gadwal,695,Cotton(Lint),1101.0,Fiber Crops,Kharif,59363.0,Hectare,130249.0,Tonnes,2.194,Tonnes/Hectare,Mahabubnagar
342954,2017-2018,Telangana,36,Jogulamba Gadwal,695,Cowpea(Lobia),288.0,Pulses,Rabi,172.0,Hectare,224.0,Tonnes,1.302,Tonnes/Hectare,Mahabubnagar
342955,2017-2018,Telangana,36,Jogulamba Gadwal,695,Dry Chillies,502.0,Spices,Kharif,8841.0,Hectare,11458.0,Tonnes,1.296,Tonnes/Hectare,Mahabubnagar
342956,2017-2018,Telangana,36,Jogulamba Gadwal,695,Gram,201.0,Pulses,Rabi,15551.0,Hectare,20403.0,Tonnes,1.312,Tonnes/Hectare,Mahabubnagar
342957,2017-2018,Telangana,36,Jogulamba Gadwal,695,Groundnut,1001.0,Oilseeds,Kharif,10138.0,Hectare,19445.0,Tonnes,1.918,Tonnes/Hectare,Mahabubnagar
342958,2017-2018,Telangana,36,Jogulamba Gadwal,695,Groundnut,1001.0,Oilseeds,Rabi,9578.0,Hectare,27144.0,Tonnes,2.834,Tonnes/Hectare,Mahabubnagar
342959,2017-2018,Telangana,36,Jogulamba Gadwal,695,Groundnut,1001.0,Oilseeds,Total,19716.0,Hectare,46589.0,Tonnes,2.363,Tonnes/Hectare,Mahabubnagar
342960,2017-2018,Telangana,36,Jogulamba Gadwal,695,Horse-Gram,206.0,Pulses,Kharif,45.0,Hectare,,Tonnes,0.0,Tonnes/Hectare,Mahabubnagar
342961,2017-2018,Telangana,36,Jogulamba Gadwal,695,Jowar,102.0,Cereals,Kharif,92.0,Hectare,87.0,Tonnes,0.946,Tonnes/Hectare,Mahabubnagar
342962,2017-2018,Telangana,36,Jogulamba Gadwal,695,Jowar,102.0,Cereals,Rabi,1584.0,Hectare,4781.0,Tonnes,3.018,Tonnes/Hectare,Mahabubnagar
342963,2017-2018,Telangana,36,Jogulamba Gadwal,695,Jowar,102.0,Cereals,Total,1676.0,Hectare,4868.0,Tonnes,2.905,Tonnes/Hectare,Mahabubnagar
342964,2017-2018,Telangana,36,Jogulamba Gadwal,695,Maize,104.0,Cereals,Kharif,6910.0,Hectare,38972.0,Tonnes,5.64,Tonnes/Hectare,Mahabubnagar
342965,2017-2018,Telangana,36,Jogulamba Gadwal,695,Maize,104.0,Cereals,Rabi,2043.0,Hectare,8152.0,Tonnes,3.99,Tonnes/Hectare,Mahabubnagar
342966,2017-2018,Telangana,36,Jogulamba Gadwal,695,Maize,104.0,Cereals,Total,8953.0,Hectare,47124.0,Tonnes,5.263,Tonnes/Hectare,Mahabubnagar
342967,2017-2018,Telangana,36,Jogulamba Gadwal,695,Moong(Green Gram),204.0,Pulses,Kharif,53.0,Hectare,34.0,Tonnes,0.642,Tonnes/Hectare,Mahabubnagar
342968,2017-2018,Telangana,36,Jogulamba Gadwal,695,Moong(Green Gram),204.0,Pulses,Rabi,3.0,Hectare,2.0,Tonnes,0.667,Tonnes/Hectare,Mahabubnagar
342969,2017-2018,Telangana,36,Jogulamba Gadwal,695,Moong(Green Gram),204.0,Pulses,Total,56.0,Hectare,36.0,Tonnes,0.643,Tonnes/Hectare,Mahabubnagar
342970,2017-2018,Telangana,36,Jogulamba Gadwal,695,Onion,708.0,Vegetable,Kharif,3035.0,Hectare,56050.0,Tonnes,18.468,Tonnes/Hectare,Mahabubnagar
342971,2017-2018,Telangana,36,Jogulamba Gadwal,695,Onion,708.0,Vegetable,Rabi,264.0,Hectare,9601.0,Tonnes,36.367,Tonnes/Hectare,Mahabubnagar
342972,2017-2018,Telangana,36,Jogulamba Gadwal,695,Onion,708.0,Vegetable,Total,3299.0,Hectare,65651.0,Tonnes,19.9,Tonnes/Hectare,Mahabubnagar
342973,2017-2018,Telangana,36,Jogulamba Gadwal,695,Rice,101.0,Cereals,Kharif,17677.0,Hectare,40241.0,Tonnes,2.276,Tonnes/Hectare,Mahabubnagar
342974,2017-2018,Telangana,36,Jogulamba Gadwal,695,Rice,101.0,Cereals,Rabi,8373.0,Hectare,21301.0,Tonnes,2.544,Tonnes/Hectare,Mahabubnagar
342975,2017-2018,Telangana,36,Jogulamba Gadwal,695,Rice,101.0,Cereals,Total,26050.0,Hectare,61542.0,Tonnes,2.362,Tonnes/Hectare,Mahabubnagar
342976,2017-2018,Telangana,36,Jogulamba Gadwal,695,Sesamum,1003.0,Oilseeds,Rabi,2.0,Hectare,1.0,Tonnes,0.5,Tonnes/Hectare,Mahabubnagar
342977,2017-2018,Telangana,36,Jogulamba Gadwal,695,Small Millets,108.0,Cereals,Kharif,70.0,Hectare,93.0,Tonnes,1.329,Tonnes/Hectare,Mahabubnagar
342978,2017-2018,Telangana,36,Jogulamba Gadwal,695,Sugarcane,401.0,Sugar,Kharif,1868.0,Hectare,153240.0,Tonnes,82.034,Tonnes/Hectare,Mahabubnagar
342979,2017-2018,Telangana,36,Jogulamba Gadwal,695,Sunflower,1007.0,Oilseeds,Kharif,146.0,Hectare,312.0,Tonnes,2.137,Tonnes/Hectare,Mahabubnagar
342980,2017-2018,Telangana,36,Jogulamba Gadwal,695,Sunflower,1007.0,Oilseeds,Rabi,1.0,Hectare,2.0,Tonnes,2.0,Tonnes/Hectare,Mahabubnagar
342981,2017-2018,Telangana,36,Jogulamba Gadwal,695,Sunflower,1007.0,Oilseeds,Total,147.0,Hectare,314.0,Tonnes,2.136,Tonnes/Hectare,Mahabubnagar
342982,2017-2018,Telangana,36,Jogulamba Gadwal,695,Tobacco,1302.0,Drugs And Narcotics,Kharif,472.0,Hectare,1348.0,Tonnes,2.856,Tonnes/Hectare,Mahabubnagar
342983,2017-2018,Telangana,36,Jogulamba Gadwal,695,Tobacco,1302.0,Drugs And Narcotics,Rabi,1506.0,Hectare,4300.0,Tonnes,2.855,Tonnes/Hectare,Mahabubnagar
342984,2017-2018,Telangana,36,Jogulamba Gadwal,695,Tobacco,1302.0,Drugs And Narcotics,Total,1978.0,Hectare,5648.0,Tonnes,2.855,Tonnes/Hectare,Mahabubnagar
342985,2017-2018,Telangana,36,Jogulamba Gadwal,695,Urad,203.0,Pulses,Kharif,242.0,Hectare,195.0,Tonnes,0.806,Tonnes/Hectare,Mahabubnagar
342986,2017-2018,Telangana,36,Jogulamba Gadwal,695,Urad,203.0,Pulses,Rabi,524.0,Hectare,461.0,Tonnes,0.88,Tonnes/Hectare,Mahabubnagar
342987,2017-2018,Telangana,36,Jogulamba Gadwal,695,Urad,203.0,Pulses,Total,766.0,Hectare,656.0,Tonnes,0.856,Tonnes/Hectare,Mahabubnagar
342988,2017-2018,Telangana,36,Kamareddy,685,Arhar/Tur,202.0,Pulses,Kharif,6388.0,Hectare,7225.0,Tonnes,1.131,Tonnes/Hectare,Nizamabad
342989,2017-2018,Telangana,36,Kamareddy,685,Banana,606.0,Fruits,Kharif,21.0,Hectare,1353.0,Tonnes,64.429,Tonnes/Hectare,Nizamabad
342990,2017-2018,Telangana,36,Kamareddy,685,Castor Seed,1002.0,Oilseeds,Kharif,2.0,Hectare,2.0,Tonnes,1.0,Tonnes/Hectare,Nizamabad
342991,2017-2018,Telangana,36,Kamareddy,685,Coriander,509.0,Spices,Rabi,243.0,Hectare,266.0,Tonnes,1.095,Tonnes/Hectare,Nizamabad
342992,2017-2018,Telangana,36,Kamareddy,685,Cotton(Lint),1101.0,Fiber Crops,Kharif,17808.0,Hectare,45044.0,Tonnes,2.529,Tonnes/Hectare,Nizamabad
342993,2017-2018,Telangana,36,Kamareddy,685,Cowpea(Lobia),288.0,Pulses,Kharif,13.0,Hectare,13.0,Tonnes,1.0,Tonnes/Hectare,Nizamabad
342994,2017-2018,Telangana,36,Kamareddy,685,Dry Chillies,502.0,Spices,Kharif,18.0,Hectare,80.0,Tonnes,4.444,Tonnes/Hectare,Nizamabad
342995,2017-2018,Telangana,36,Kamareddy,685,Dry Chillies,502.0,Spices,Rabi,115.0,Hectare,667.0,Tonnes,5.8,Tonnes/Hectare,Nizamabad
342996,2017-2018,Telangana,36,Kamareddy,685,Dry Chillies,502.0,Spices,Total,133.0,Hectare,747.0,Tonnes,5.617,Tonnes/Hectare,Nizamabad
342997,2017-2018,Telangana,36,Kamareddy,685,Gram,201.0,Pulses,Rabi,19688.0,Hectare,33214.0,Tonnes,1.687,Tonnes/Hectare,Nizamabad
342998,2017-2018,Telangana,36,Kamareddy,685,Groundnut,1001.0,Oilseeds,Rabi,158.0,Hectare,353.0,Tonnes,2.234,Tonnes/Hectare,Nizamabad
342999,2017-2018,Telangana,36,Kamareddy,685,Jowar,102.0,Cereals,Kharif,153.0,Hectare,144.0,Tonnes,0.941,Tonnes/Hectare,Nizamabad
343000,2017-2018,Telangana,36,Kamareddy,685,Jowar,102.0,Cereals,Rabi,3371.0,Hectare,4918.0,Tonnes,1.459,Tonnes/Hectare,Nizamabad
343001,2017-2018,Telangana,36,Kamareddy,685,Jowar,102.0,Cereals,Total,3524.0,Hectare,5062.0,Tonnes,1.436,Tonnes/Hectare,Nizamabad
343002,2017-2018,Telangana,36,Kamareddy,685,Maize,104.0,Cereals,Kharif,26288.0,Hectare,140693.0,Tonnes,5.352,Tonnes/Hectare,Nizamabad
343003,2017-2018,Telangana,36,Kamareddy,685,Maize,104.0,Cereals,Rabi,17350.0,Hectare,90602.0,Tonnes,5.222,Tonnes/Hectare,Nizamabad
343004,2017-2018,Telangana,36,Kamareddy,685,Maize,104.0,Cereals,Total,43638.0,Hectare,231295.0,Tonnes,5.3,Tonnes/Hectare,Nizamabad
343005,2017-2018,Telangana,36,Kamareddy,685,Moong(Green Gram),204.0,Pulses,Kharif,6266.0,Hectare,5752.0,Tonnes,0.918,Tonnes/Hectare,Nizamabad
343006,2017-2018,Telangana,36,Kamareddy,685,Moong(Green Gram),204.0,Pulses,Rabi,41.0,Hectare,34.0,Tonnes,0.829,Tonnes/Hectare,Nizamabad
343007,2017-2018,Telangana,36,Kamareddy,685,Moong(Green Gram),204.0,Pulses,Total,6307.0,Hectare,5786.0,Tonnes,0.917,Tonnes/Hectare,Nizamabad
343008,2017-2018,Telangana,36,Kamareddy,685,Onion,708.0,Vegetable,Kharif,22.0,Hectare,403.0,Tonnes,18.318,Tonnes/Hectare,Nizamabad
343009,2017-2018,Telangana,36,Kamareddy,685,Onion,708.0,Vegetable,Rabi,536.0,Hectare,9902.0,Tonnes,18.474,Tonnes/Hectare,Nizamabad
343010,2017-2018,Telangana,36,Kamareddy,685,Onion,708.0,Vegetable,Total,558.0,Hectare,10305.0,Tonnes,18.468,Tonnes/Hectare,Nizamabad
343011,2017-2018,Telangana,36,Kamareddy,685,Rice,101.0,Cereals,Kharif,54599.0,Hectare,165648.0,Tonnes,3.034,Tonnes/Hectare,Nizamabad
