id,date,state_code,state_name,district_code,district_name,actual,rfs,normal,deviation
2914137,2009-05-16,36,Telangana,522,Warangal,0.0,0.0,1.1,-100.0
2914138,2009-05-16,36,Telangana,516,Nizamabad,0.0,0.0,0.3,-100.0
2914139,2009-05-16,36,Telangana,508,Karimnagar,0.0,0.0,0.6,-100.0
2914140,2009-05-16,36,Telangana,509,Khammam,0.0,0.0017477389,1.4,-100.0
2914141,2009-05-16,36,Telangana,512,Mahabubnagar,0.0,0.0030000294,1.2,-100.0
2914142,2009-05-17,36,Telangana,513,Medak,0.46,0.1532611309,0.8,-42.5
2914143,2009-05-17,36,Telangana,501,Adilabad,4.15,2.2751513398,0.5,730.0
2914144,2009-05-17,36,Telangana,514,Nalgonda,0.04,0.0214080429,0.4,-90.0
2914145,2009-05-17,36,Telangana,518,Ranga Reddy,0.88,0.2289263689,0.4,120.0
2914146,2009-05-17,36,Telangana,507,Hyderabad,0.0,0.0,0.7,-100.0
2914147,2009-05-17,36,Telangana,522,Warangal,0.0,0.0,0.7,-100.0
2914148,2009-05-17,36,Telangana,516,Nizamabad,7.7,2.0856432907,0.4,1825.0
2914149,2009-05-17,36,Telangana,508,Karimnagar,0.82,0.3359135372,0.7,17.14
2914150,2009-05-17,36,Telangana,509,Khammam,0.0,0.0001113376,1.5,-100.0
2914151,2009-05-17,36,Telangana,512,Mahabubnagar,0.54,0.343019789,0.9,-40.0
2914152,2009-05-18,36,Telangana,513,Medak,2.1,0.7046168692,1.0,110.0
2914153,2009-05-18,36,Telangana,501,Adilabad,12.69,6.9604921268,0.5,2438.0
2914154,2009-05-18,36,Telangana,514,Nalgonda,0.02,0.0103185943,0.9,-97.78
2914155,2009-05-18,36,Telangana,518,Ranga Reddy,0.37,0.0951604974,0.8,-53.75
2914156,2009-05-18,36,Telangana,507,Hyderabad,0.0,0.0,0.3,-100.0
2914157,2009-05-18,36,Telangana,522,Warangal,2.62,1.1519798513,0.8,227.5
2914158,2009-05-18,36,Telangana,516,Nizamabad,1.3,0.3519549487,0.6,116.67
2914159,2009-05-18,36,Telangana,508,Karimnagar,28.82,11.7439836356,0.2,14310.0
2914160,2009-05-18,36,Telangana,509,Khammam,0.02,0.008666909,1.0,-98.0
2914161,2009-05-18,36,Telangana,512,Mahabubnagar,0.67,0.4272797844,1.3,-48.46
2914162,2009-05-19,36,Telangana,513,Medak,1.75,0.585845528,0.3,483.33
2914163,2009-05-19,36,Telangana,501,Adilabad,0.01,0.0069007745,0.4,-97.5
2914164,2009-05-19,36,Telangana,514,Nalgonda,0.0,0.0,0.7,-100.0
2914165,2009-05-19,36,Telangana,518,Ranga Reddy,0.04,0.0111626075,0.5,-92.0
2914166,2009-05-19,36,Telangana,507,Hyderabad,0.0,0.0,0.3,-100.0
2914167,2009-05-19,36,Telangana,522,Warangal,0.0,0.0,1.4,-100.0
2914168,2009-05-19,36,Telangana,516,Nizamabad,1.75,0.4748979831,0.4,337.5
2914169,2009-05-19,36,Telangana,508,Karimnagar,0.02,0.0086500178,0.3,-93.33
2914170,2009-05-19,36,Telangana,509,Khammam,0.0,0.0,1.6,-100.0
2914171,2009-05-19,36,Telangana,512,Mahabubnagar,0.41,0.2626613733,0.7,-41.43
2914172,2009-05-20,36,Telangana,513,Medak,3.12,1.0439599167,1.4,122.86
2914173,2009-05-20,36,Telangana,501,Adilabad,8.71,4.7774152049,0.6,1351.67
2914174,2009-05-20,36,Telangana,514,Nalgonda,2.59,1.2570153537,2.0,29.5
2914175,2009-05-20,36,Telangana,518,Ranga Reddy,3.5,0.9084770603,1.4,150.0
2914176,2009-05-20,36,Telangana,507,Hyderabad,4.0,0.0244988533,0.6,566.67
2914177,2009-05-20,36,Telangana,522,Warangal,4.47,1.9629307063,1.1,306.36
2914178,2009-05-20,36,Telangana,516,Nizamabad,0.77,0.2088574715,0.3,156.67
2914179,2009-05-20,36,Telangana,508,Karimnagar,14.02,5.7138102036,0.5,2704.0
2914180,2009-05-20,36,Telangana,509,Khammam,0.51,0.2798435894,5.5,-90.73
2914181,2009-05-20,36,Telangana,512,Mahabubnagar,4.98,3.1581124323,2.0,149.0
2914182,2009-05-21,36,Telangana,513,Medak,0.01,0.0036940764,0.6,-98.33
2914183,2009-05-21,36,Telangana,501,Adilabad,0.6,0.3304859153,1.0,-40.0
2914184,2009-05-21,36,Telangana,514,Nalgonda,0.0,0.0,1.2,-100.0
2914185,2009-05-21,36,Telangana,518,Ranga Reddy,0.0,0.0,0.9,-100.0
2914186,2009-05-21,36,Telangana,507,Hyderabad,0.0,0.0,1.5,-100.0
2914187,2009-05-21,36,Telangana,522,Warangal,0.01,0.0024376916,0.7,-98.57
2914188,2009-05-21,36,Telangana,516,Nizamabad,0.0,0.0004973245,0.3,-100.0
2914189,2009-05-21,36,Telangana,508,Karimnagar,0.2,0.082856199,0.4,-50.0
2914190,2009-05-21,36,Telangana,509,Khammam,0.0,0.00033087,2.4,-100.0
2914191,2009-05-21,36,Telangana,512,Mahabubnagar,0.0,0.0,1.2,-100.0
2914192,2009-05-22,36,Telangana,513,Medak,5.54,1.856749334,0.7,691.43
2914193,2009-05-22,36,Telangana,501,Adilabad,1.58,0.8636257747,0.7,125.71
2914194,2009-05-22,36,Telangana,514,Nalgonda,6.43,3.1185479346,0.9,614.44
2914195,2009-05-22,36,Telangana,518,Ranga Reddy,4.34,1.1279320151,1.6,171.25
2914196,2009-05-22,36,Telangana,507,Hyderabad,0.11,0.0006866994,1.6,-93.12
2914197,2009-05-22,36,Telangana,522,Warangal,15.31,6.7308193922,0.6,2451.67
2914198,2009-05-22,36,Telangana,516,Nizamabad,10.54,2.8571970069,0.8,1217.5
2914199,2009-05-22,36,Telangana,508,Karimnagar,1.29,0.5259797183,1.0,29.0
2914200,2009-05-22,36,Telangana,509,Khammam,36.86,20.3657761375,1.3,2735.38
2914201,2009-05-22,36,Telangana,512,Mahabubnagar,10.14,6.4389794053,2.2,360.91
2914202,2009-05-23,36,Telangana,513,Medak,0.11,0.0378210306,0.4,-72.5
2914203,2009-05-23,36,Telangana,501,Adilabad,0.35,0.194223438,0.4,-12.5
2914204,2009-05-23,36,Telangana,514,Nalgonda,0.08,0.0383951284,0.3,-73.33
2914205,2009-05-23,36,Telangana,518,Ranga Reddy,0.31,0.0816393632,2.0,-84.5
2914206,2009-05-23,36,Telangana,507,Hyderabad,0.0,0.0,1.0,-100.0
2914207,2009-05-23,36,Telangana,522,Warangal,0.06,0.0273082861,0.3,-80.0
2914208,2009-05-23,36,Telangana,516,Nizamabad,0.04,0.0100075226,0.3,-86.67
2914209,2009-05-23,36,Telangana,508,Karimnagar,0.64,0.260255193,0.7,-8.57
2914210,2009-05-23,36,Telangana,509,Khammam,0.0,0.0,1.5,-100.0
2914211,2009-05-23,36,Telangana,512,Mahabubnagar,0.9,0.570932275,1.6,-43.75
2914212,2009-05-24,36,Telangana,513,Medak,0.19,0.0651251302,1.8,-89.44
2914213,2009-05-24,36,Telangana,501,Adilabad,1.77,0.9722293548,0.7,152.86
2914214,2009-05-24,36,Telangana,514,Nalgonda,13.23,6.4205029377,2.1,530.0
2914215,2009-05-24,36,Telangana,518,Ranga Reddy,0.25,0.0644717093,2.0,-87.5
2914216,2009-05-24,36,Telangana,507,Hyderabad,0.4,0.0024498853,3.1,-87.1
2914217,2009-05-24,36,Telangana,522,Warangal,6.98,3.0700850014,1.2,481.67
2914218,2009-05-24,36,Telangana,516,Nizamabad,0.08,0.022330527,1.1,-92.73
2914219,2009-05-24,36,Telangana,508,Karimnagar,1.14,0.4661508398,1.2,-5.0
2914220,2009-05-24,36,Telangana,509,Khammam,24.58,13.581210738,1.4,1655.71
2914221,2009-05-24,36,Telangana,512,Mahabubnagar,3.59,2.2796122397,1.9,88.95
2914222,2009-05-25,36,Telangana,513,Medak,3.72,1.2469282047,1.7,118.82
2914223,2009-05-25,36,Telangana,501,Adilabad,0.1,0.0533862732,0.5,-80.0
2914224,2009-05-25,36,Telangana,514,Nalgonda,3.01,1.4593186677,0.9,234.44
2914225,2009-05-25,36,Telangana,518,Ranga Reddy,5.37,1.3948788889,2.0,168.5
2914226,2009-05-25,36,Telangana,507,Hyderabad,8.43,0.0516022637,1.0,743.0
2914227,2009-05-25,36,Telangana,522,Warangal,0.09,0.0375833087,1.1,-91.82
2914228,2009-05-25,36,Telangana,516,Nizamabad,1.07,0.290126408,1.0,7.0
2914229,2009-05-25,36,Telangana,508,Karimnagar,0.05,0.0191642673,0.9,-94.44
2914230,2009-05-25,36,Telangana,509,Khammam,0.0,5.56688e-05,1.2,-100.0
2914231,2009-05-25,36,Telangana,512,Mahabubnagar,1.32,0.8393088139,1.2,10.0
2914232,2009-05-26,36,Telangana,513,Medak,0.0,0.0,1.0,-100.0
2914233,2009-05-26,36,Telangana,501,Adilabad,0.0,0.0,0.3,-100.0
2914234,2009-05-26,36,Telangana,514,Nalgonda,0.0,0.0,0.9,-100.0
2914235,2009-05-26,36,Telangana,518,Ranga Reddy,0.0,0.0,1.0,-100.0
2914236,2009-05-26,36,Telangana,507,Hyderabad,0.0,0.0,1.4,-100.0
2914237,2009-05-26,36,Telangana,522,Warangal,0.0,0.0,0.5,-100.0
2914238,2009-05-26,36,Telangana,516,Nizamabad,0.0,0.0,0.6,-100.0
2914239,2009-05-26,36,Telangana,508,Karimnagar,0.0,0.0,0.4,-100.0
2914240,2009-05-26,36,Telangana,509,Khammam,0.0,0.0,1.5,-100.0
2914241,2009-05-26,36,Telangana,512,Mahabubnagar,0.0,0.0,1.6,-100.0
2914242,2009-05-27,36,Telangana,513,Medak,0.0,0.0,0.8,-100.0
2914243,2009-05-27,36,Telangana,501,Adilabad,0.0,0.0,0.2,-100.0
2914244,2009-05-27,36,Telangana,514,Nalgonda,0.0,0.0,1.0,-100.0
2914245,2009-05-27,36,Telangana,518,Ranga Reddy,0.0,0.0,0.7,-100.0
2914246,2009-05-27,36,Telangana,507,Hyderabad,0.0,0.0,0.5,-100.0
2914247,2009-05-27,36,Telangana,522,Warangal,0.0,0.0,0.7,-100.0
2914248,2009-05-27,36,Telangana,516,Nizamabad,0.0,0.0,0.2,-100.0
2914249,2009-05-27,36,Telangana,508,Karimnagar,0.0,0.0,1.0,-100.0
2914250,2009-05-27,36,Telangana,509,Khammam,0.0,0.0,1.3,-100.0
2914251,2009-05-27,36,Telangana,512,Mahabubnagar,0.0,0.0,0.8,-100.0
2914252,2009-05-28,36,Telangana,513,Medak,0.29,0.0979857798,0.6,-51.67
2914253,2009-05-28,36,Telangana,501,Adilabad,0.0,0.0,0.8,-100.0
2914254,2009-05-28,36,Telangana,514,Nalgonda,0.05,0.0257872414,1.2,-95.83
2914255,2009-05-28,36,Telangana,518,Ranga Reddy,0.16,0.0408895105,0.8,-80.0
2914256,2009-05-28,36,Telangana,507,Hyderabad,0.2,0.0012249427,0.6,-66.67
2914257,2009-05-28,36,Telangana,522,Warangal,0.0,3.31428e-05,0.8,-100.0
2914258,2009-05-28,36,Telangana,516,Nizamabad,0.0,0.0007253138,0.3,-100.0
2914259,2009-05-28,36,Telangana,508,Karimnagar,0.0,0.0,0.3,-100.0
2914260,2009-05-28,36,Telangana,509,Khammam,0.63,0.3473995752,0.6,5.0
2914261,2009-05-28,36,Telangana,512,Mahabubnagar,0.01,0.0092102545,0.9,-98.89
2914262,2009-05-29,36,Telangana,513,Medak,0.0,0.0013697937,1.8,-100.0
2914263,2009-05-29,36,Telangana,501,Adilabad,0.45,0.24417591,1.6,-71.88
2914264,2009-05-29,36,Telangana,514,Nalgonda,0.11,0.0514253647,1.3,-91.54
2914265,2009-05-29,36,Telangana,518,Ranga Reddy,0.06,0.0153804779,0.7,-91.43
2914266,2009-05-29,36,Telangana,507,Hyderabad,0.0,0.0,0.8,-100.0
2914267,2009-05-29,36,Telangana,522,Warangal,0.21,0.0911191441,1.1,-80.91
2914268,2009-05-29,36,Telangana,516,Nizamabad,0.0,0.0,1.6,-100.0
2914269,2009-05-29,36,Telangana,508,Karimnagar,0.28,0.1152616964,0.5,-44.0
2914270,2009-05-29,36,Telangana,509,Khammam,0.07,0.0380454348,1.9,-96.32
2914271,2009-05-29,36,Telangana,512,Mahabubnagar,21.26,13.492802419,1.3,1535.38
2914272,2009-05-30,36,Telangana,513,Medak,0.0,0.0,0.9,-100.0
2914273,2009-05-30,36,Telangana,501,Adilabad,0.0,0.0,0.9,-100.0
2914274,2009-05-30,36,Telangana,514,Nalgonda,0.82,0.3998767837,1.0,-18.0
2914275,2009-05-30,36,Telangana,518,Ranga Reddy,0.0,0.0,1.3,-100.0
2914276,2009-05-30,36,Telangana,507,Hyderabad,0.0,0.0,2.7,-100.0
2914277,2009-05-30,36,Telangana,522,Warangal,0.0,0.0014080987,0.8,-100.0
2914278,2009-05-30,36,Telangana,516,Nizamabad,0.0,0.0,1.2,-100.0
2914279,2009-05-30,36,Telangana,508,Karimnagar,0.0,0.0,0.9,-100.0
2914280,2009-05-30,36,Telangana,509,Khammam,0.85,0.4708097148,1.3,-34.62
2914281,2009-05-30,36,Telangana,512,Mahabubnagar,0.99,0.6287881917,0.9,10.0
2914282,2009-05-31,36,Telangana,513,Medak,0.0,0.0,1.9,-100.0
2914283,2009-05-31,36,Telangana,501,Adilabad,0.0,0.0,0.4,-100.0
2914284,2009-05-31,36,Telangana,514,Nalgonda,0.32,0.1576926633,1.2,-73.33
2914285,2009-05-31,36,Telangana,518,Ranga Reddy,0.0,0.0,1.5,-100.0
2914286,2009-05-31,36,Telangana,507,Hyderabad,0.0,0.0,1.1,-100.0
2914287,2009-05-31,36,Telangana,522,Warangal,0.0,0.0005569944,1.7,-100.0
2914288,2009-05-31,36,Telangana,516,Nizamabad,0.0,0.0,1.3,-100.0
2914289,2009-05-31,36,Telangana,508,Karimnagar,0.0,0.0,0.3,-100.0
2914290,2009-05-31,36,Telangana,509,Khammam,1.44,0.7949340452,2.1,-31.43
2914291,2009-05-31,36,Telangana,512,Mahabubnagar,0.0,0.000991279,0.6,-100.0
2914292,2009-11-01,36,Telangana,513,Medak,0.0,0.0,0.2,-100.0
2914293,2009-11-01,36,Telangana,501,Adilabad,0.0,0.0,2.3,-100.0
2914294,2009-11-01,36,Telangana,514,Nalgonda,0.0,0.0,1.3,-100.0
2914295,2009-11-01,36,Telangana,518,Ranga Reddy,0.0,0.0,1.1,-100.0
2914296,2009-11-01,36,Telangana,507,Hyderabad,0.0,0.0,0.9,-100.0
2914297,2009-11-01,36,Telangana,522,Warangal,0.0,0.0,0.7,-100.0
2914298,2009-11-01,36,Telangana,516,Nizamabad,0.0,0.0,1.2,-100.0
2914299,2009-11-01,36,Telangana,508,Karimnagar,0.0,0.0,1.5,-100.0
2914300,2009-11-01,36,Telangana,509,Khammam,0.0,0.0,1.2,-100.0
2914301,2009-11-01,36,Telangana,512,Mahabubnagar,0.0,0.0,1.1,-100.0
2916070,2010-12-26,36,Telangana,509,Khammam,0.0,0.0,0.0,
2914302,2009-11-02,36,Telangana,513,Medak,0.0,0.0,1.2,-100.0
2914303,2009-11-02,36,Telangana,501,Adilabad,0.0,0.0,1.3,-100.0
2914304,2009-11-02,36,Telangana,514,Nalgonda,0.0,0.0,1.8,-100.0
2914305,2009-11-02,36,Telangana,518,Ranga Reddy,0.0,0.0,0.5,-100.0
2914306,2009-11-02,36,Telangana,507,Hyderabad,0.0,0.0,0.6,-100.0
2914307,2009-11-02,36,Telangana,522,Warangal,0.0,0.0,0.7,-100.0
2914308,2009-11-02,36,Telangana,516,Nizamabad,0.0,0.0,0.6,-100.0
2914309,2009-11-02,36,Telangana,508,Karimnagar,0.0,0.0,0.7,-100.0
2914310,2009-11-02,36,Telangana,509,Khammam,0.0,0.0,1.4,-100.0
2914311,2009-11-02,36,Telangana,512,Mahabubnagar,0.0,0.0,0.7,-100.0
2914312,2009-11-03,36,Telangana,513,Medak,0.0,0.0,0.4,-100.0
2914313,2009-11-03,36,Telangana,501,Adilabad,0.0,0.0,1.1,-100.0
2914314,2009-11-03,36,Telangana,514,Nalgonda,0.0,0.0,3.0,-100.0
2914315,2009-11-03,36,Telangana,518,Ranga Reddy,0.0,0.0,0.7,-100.0
2914316,2009-11-03,36,Telangana,507,Hyderabad,0.0,0.0,0.6,-100.0
2914317,2009-11-03,36,Telangana,522,Warangal,0.0,0.0,1.6,-100.0
2914318,2009-11-03,36,Telangana,516,Nizamabad,0.0,0.0,1.5,-100.0
2914319,2009-11-03,36,Telangana,508,Karimnagar,0.0,0.0,1.3,-100.0
2914320,2009-11-03,36,Telangana,509,Khammam,0.0,0.0,1.3,-100.0
2914321,2009-11-03,36,Telangana,512,Mahabubnagar,0.0,0.0,0.6,-100.0
2914322,2009-11-04,36,Telangana,513,Medak,0.0,0.0,2.2,-100.0
2914323,2009-11-04,36,Telangana,501,Adilabad,0.0,0.0,0.5,-100.0
2914324,2009-11-04,36,Telangana,514,Nalgonda,0.0,0.0,4.7,-100.0
2914325,2009-11-04,36,Telangana,518,Ranga Reddy,0.0,0.0,2.1,-100.0
2914326,2009-11-04,36,Telangana,507,Hyderabad,0.0,0.0,5.2,-100.0
2914327,2009-11-04,36,Telangana,522,Warangal,0.0,0.0,2.3,-100.0
2914328,2009-11-04,36,Telangana,516,Nizamabad,0.0,0.0,1.0,-100.0
2914329,2009-11-04,36,Telangana,508,Karimnagar,0.0,0.0,1.8,-100.0
2914330,2009-11-04,36,Telangana,509,Khammam,0.0,0.0,2.3,-100.0
2914331,2009-11-04,36,Telangana,512,Mahabubnagar,0.06,0.0357817505,2.6,-97.69
2914332,2009-11-05,36,Telangana,513,Medak,0.0,0.0,1.8,-100.0
2914333,2009-11-05,36,Telangana,501,Adilabad,0.0,0.0,0.5,-100.0
2916071,2010-12-26,36,Telangana,512,Mahabubnagar,0.0,0.0,0.0,
2914334,2009-11-05,36,Telangana,514,Nalgonda,0.26,0.125231173,2.1,-87.62
2914335,2009-11-05,36,Telangana,518,Ranga Reddy,0.0,0.0,1.3,-100.0
2914336,2009-11-05,36,Telangana,507,Hyderabad,0.0,0.0,1.9,-100.0
2914337,2009-11-05,36,Telangana,522,Warangal,0.0,0.0,2.6,-100.0
2914338,2009-11-05,36,Telangana,516,Nizamabad,0.0,0.0,0.6,-100.0
2914339,2009-11-05,36,Telangana,508,Karimnagar,0.0,0.0,2.3,-100.0
2914340,2009-11-05,36,Telangana,509,Khammam,0.19,0.1042156022,2.8,-93.21
2914341,2009-11-05,36,Telangana,512,Mahabubnagar,0.27,0.1743910088,0.7,-61.43
2914342,2009-11-06,36,Telangana,513,Medak,0.0,0.0,1.2,-100.0
2914343,2009-11-06,36,Telangana,501,Adilabad,0.0,0.0,0.2,-100.0
2914344,2009-11-06,36,Telangana,514,Nalgonda,0.26,0.124394888,2.0,-87.0
2914345,2009-11-06,36,Telangana,518,Ranga Reddy,0.0,0.0,2.1,-100.0
2914346,2009-11-06,36,Telangana,507,Hyderabad,0.0,0.0,1.1,-100.0
2914347,2009-11-06,36,Telangana,522,Warangal,0.0,0.0,0.6,-100.0
2914348,2009-11-06,36,Telangana,516,Nizamabad,0.0,0.0,0.3,-100.0
2914349,2009-11-06,36,Telangana,508,Karimnagar,0.0,0.0,0.1,-100.0
2914350,2009-11-06,36,Telangana,509,Khammam,0.01,0.0050282047,1.0,-99.0
2914351,2009-11-06,36,Telangana,512,Mahabubnagar,0.04,0.026169845,1.5,-97.33
2914352,2009-11-07,36,Telangana,513,Medak,0.57,0.1894855341,0.6,-5.0
2914353,2009-11-07,36,Telangana,501,Adilabad,0.0,0.0,0.5,-100.0
2914354,2009-11-07,36,Telangana,514,Nalgonda,3.43,1.6625307091,1.5,128.67
2914355,2009-11-07,36,Telangana,518,Ranga Reddy,3.0,0.7809062255,1.7,76.47
2914356,2009-11-07,36,Telangana,507,Hyderabad,6.22,0.0380847438,0.9,591.11
2914357,2009-11-07,36,Telangana,522,Warangal,0.3,0.1339519335,1.3,-76.92
2914358,2009-11-07,36,Telangana,516,Nizamabad,0.0,0.0,0.4,-100.0
2914359,2009-11-07,36,Telangana,508,Karimnagar,0.06,0.023197331,0.1,-40.0
2914360,2009-11-07,36,Telangana,509,Khammam,2.01,1.1107981775,1.0,101.0
2914361,2009-11-07,36,Telangana,512,Mahabubnagar,0.83,0.5277020742,0.5,66.0
2914362,2009-11-08,36,Telangana,513,Medak,0.23,0.0762511939,0.9,-74.44
2914363,2009-11-08,36,Telangana,501,Adilabad,1.41,0.7732382821,0.8,76.25
2914364,2009-11-08,36,Telangana,514,Nalgonda,2.81,1.3651576057,1.3,116.15
2914365,2009-11-08,36,Telangana,518,Ranga Reddy,0.05,0.0142441994,1.3,-96.15
2914366,2009-11-08,36,Telangana,507,Hyderabad,0.0,0.0,1.3,-100.0
2914367,2009-11-08,36,Telangana,522,Warangal,1.8,0.7920053603,1.3,38.46
2914368,2009-11-08,36,Telangana,516,Nizamabad,3.24,0.8783160096,1.0,224.0
2914369,2009-11-08,36,Telangana,508,Karimnagar,2.27,0.9268284253,1.5,51.33
2914370,2009-11-08,36,Telangana,509,Khammam,0.78,0.4334274107,2.6,-70.0
2914371,2009-11-08,36,Telangana,512,Mahabubnagar,0.87,0.5514598855,0.7,24.29
2914372,2009-11-09,36,Telangana,513,Medak,0.91,0.3061304526,0.8,13.75
2914373,2009-11-09,36,Telangana,501,Adilabad,1.73,0.949109705,1.0,73.0
2914374,2009-11-09,36,Telangana,514,Nalgonda,7.34,3.5639113678,1.2,511.67
2914375,2009-11-09,36,Telangana,518,Ranga Reddy,4.21,1.0950178757,0.7,501.43
2914376,2009-11-09,36,Telangana,507,Hyderabad,4.94,0.0302275641,0.9,448.89
2914377,2009-11-09,36,Telangana,522,Warangal,0.08,0.0373543456,1.1,-92.73
2914378,2009-11-09,36,Telangana,516,Nizamabad,0.22,0.060369238,0.7,-68.57
2914379,2009-11-09,36,Telangana,508,Karimnagar,1.15,0.4702510743,1.1,4.55
2914380,2009-11-09,36,Telangana,509,Khammam,0.35,0.191576461,1.1,-68.18
2914381,2009-11-09,36,Telangana,512,Mahabubnagar,11.22,7.119734323,0.4,2705.0
2914382,2009-11-10,36,Telangana,513,Medak,0.26,0.0884416308,0.2,30.0
2914383,2009-11-10,36,Telangana,501,Adilabad,1.58,0.8671237209,0.4,295.0
2914384,2009-11-10,36,Telangana,514,Nalgonda,0.12,0.0572609348,0.7,-82.86
2914385,2009-11-10,36,Telangana,518,Ranga Reddy,0.19,0.04995922,0.1,90.0
2914386,2009-11-10,36,Telangana,507,Hyderabad,0.3,0.001837414,0.5,-40.0
2914387,2009-11-10,36,Telangana,522,Warangal,0.22,0.0967441801,0.9,-75.56
2914388,2009-11-10,36,Telangana,516,Nizamabad,0.23,0.062928883,0.3,-23.33
2914389,2009-11-10,36,Telangana,508,Karimnagar,2.25,0.9188530894,0.3,650.0
2914390,2009-11-10,36,Telangana,509,Khammam,0.01,0.0049318841,0.3,-96.67
2914391,2009-11-10,36,Telangana,512,Mahabubnagar,0.08,0.0528750224,0.2,-60.0
2914392,2009-11-11,36,Telangana,513,Medak,0.31,0.1036783058,0.2,55.0
2914393,2009-11-11,36,Telangana,501,Adilabad,0.73,0.397905467,0.4,82.5
2914394,2009-11-11,36,Telangana,514,Nalgonda,0.37,0.1815290193,0.5,-26.0
2914395,2009-11-11,36,Telangana,518,Ranga Reddy,0.52,0.1345037651,0.1,420.0
2914396,2009-11-11,36,Telangana,507,Hyderabad,0.5,0.0030623567,0.0,
2914397,2009-11-11,36,Telangana,522,Warangal,0.0,0.0015454957,0.6,-100.0
2914398,2009-11-11,36,Telangana,516,Nizamabad,0.0,0.0005312452,0.1,-100.0
2914399,2009-11-11,36,Telangana,508,Karimnagar,0.0,0.0,0.1,-100.0
2914400,2009-11-11,36,Telangana,509,Khammam,0.02,0.010109575,0.5,-96.0
2914401,2009-11-11,36,Telangana,512,Mahabubnagar,4.41,2.797768436,0.1,4310.0
2914402,2009-11-12,36,Telangana,513,Medak,7.31,2.4504796548,0.4,1727.5
2914403,2009-11-12,36,Telangana,501,Adilabad,0.05,0.0278248779,0.3,-83.33
2914404,2009-11-12,36,Telangana,514,Nalgonda,0.54,0.260495023,0.8,-32.5
2914405,2009-11-12,36,Telangana,518,Ranga Reddy,6.13,1.593963954,1.2,410.83
2914406,2009-11-12,36,Telangana,507,Hyderabad,0.77,0.0047450989,1.1,-30.0
2914407,2009-11-12,36,Telangana,522,Warangal,0.0,0.0015620671,0.2,-100.0
2914408,2009-11-12,36,Telangana,516,Nizamabad,3.18,0.8620729992,0.1,3080.0
2914409,2009-11-12,36,Telangana,508,Karimnagar,0.03,0.0129750267,0.3,-90.0
2914410,2009-11-12,36,Telangana,509,Khammam,0.04,0.0223280431,0.2,-80.0
2914411,2009-11-12,36,Telangana,512,Mahabubnagar,7.62,4.8361318707,0.7,988.57
2914412,2009-11-13,36,Telangana,513,Medak,0.0,0.0,0.6,-100.0
2914413,2009-11-13,36,Telangana,501,Adilabad,0.0,0.0001680688,0.4,-100.0
2914414,2009-11-13,36,Telangana,514,Nalgonda,4.74,2.298541311,2.4,97.5
2914415,2009-11-13,36,Telangana,518,Ranga Reddy,0.0,0.0,0.7,-100.0
2914416,2009-11-13,36,Telangana,507,Hyderabad,0.0,0.0,1.3,-100.0
2914417,2009-11-13,36,Telangana,522,Warangal,2.23,0.9788774686,1.2,85.83
2914418,2009-11-13,36,Telangana,516,Nizamabad,0.0,0.0,0.3,-100.0
2914419,2009-11-13,36,Telangana,508,Karimnagar,0.03,0.0105626857,0.5,-94.0
2914420,2009-11-13,36,Telangana,509,Khammam,5.49,3.0316446705,0.9,510.0
2914421,2009-11-13,36,Telangana,512,Mahabubnagar,0.03,0.0162815381,0.8,-96.25
2914422,2009-11-14,36,Telangana,513,Medak,0.0,0.0,0.7,-100.0
2914423,2009-11-14,36,Telangana,501,Adilabad,0.0,0.0,0.4,-100.0
2914424,2009-11-14,36,Telangana,514,Nalgonda,0.01,0.00424672,0.6,-98.33
2916072,2010-12-27,36,Telangana,513,Medak,0.0,0.0,0.0,
2914425,2009-11-14,36,Telangana,518,Ranga Reddy,0.0,0.0,0.6,-100.0
2914426,2009-11-14,36,Telangana,507,Hyderabad,0.0,0.0,1.0,-100.0
2914427,2009-11-14,36,Telangana,522,Warangal,0.0,0.0,0.4,-100.0
2914428,2009-11-14,36,Telangana,516,Nizamabad,0.0,0.0,0.4,-100.0
2914429,2009-11-14,36,Telangana,508,Karimnagar,0.0,0.0,0.6,-100.0
2914430,2009-11-14,36,Telangana,509,Khammam,0.0,0.0,0.3,-100.0
2914431,2009-11-14,36,Telangana,512,Mahabubnagar,0.02,0.0115328441,0.6,-96.67
2914432,2009-11-15,36,Telangana,513,Medak,0.0,0.0,0.3,-100.0
2914433,2009-11-15,36,Telangana,501,Adilabad,0.0,0.0,0.3,-100.0
2914434,2009-11-15,36,Telangana,514,Nalgonda,0.1,0.0503664078,0.5,-80.0
2914435,2009-11-15,36,Telangana,518,Ranga Reddy,0.0,0.0,0.6,-100.0
2914436,2009-11-15,36,Telangana,507,Hyderabad,0.0,0.0,0.3,-100.0
2914437,2009-11-15,36,Telangana,522,Warangal,0.0,0.0,0.6,-100.0
2914438,2009-11-15,36,Telangana,516,Nizamabad,0.0,0.0,0.2,-100.0
2914439,2009-11-15,36,Telangana,508,Karimnagar,0.0,0.0,0.2,-100.0
2914440,2009-11-15,36,Telangana,509,Khammam,0.0,0.0,0.4,-100.0
2914441,2009-11-15,36,Telangana,512,Mahabubnagar,0.28,0.1779608526,0.2,40.0
2914442,2009-11-16,36,Telangana,513,Medak,0.0,0.0,0.1,-100.0
2914443,2009-11-16,36,Telangana,501,Adilabad,2.24,1.2307954102,0.1,2140.0
